"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Ciliated_UK_72hpi_child_Infected-Ciliated_UK_72hpi_adult_Infected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000147526",0.000264164393348144,1,5,0,-0.388080966245434,1,1
"ENSG00000115685",1.7409662875838e-22,0.00226286431924058,7,1,0.387565355081596,1,1
"ENSG00000075651",0.00207756199532222,0.013863292885388,3,1,-0.387188934183174,1,1
"ENSG00000203985",0.00372405039085792,1,7,0,-0.386354246081126,1,1
"ENSG00000095787",1.20597882208899e-23,1,9,0,0.386313644027766,1,0.833333333333333
"ENSG00000196151",0.00167679659504574,1,5,0,0.385355000625021,1,0.833333333333333
"ENSG00000198081",0.00168170781808571,1,5,0,0.385222255451429,1,0.833333333333333
"ENSG00000108423",0.0273641282725725,0.0950616300140632,3,0,0.384883727511764,0.833333333333333,0.833333333333333
"ENSG00000137098",2.88506233214783e-05,1,8,0,0.384615384901661,1,0.833333333333333
"ENSG00000116001",1.22366375222774e-08,0.0963427943997859,8,0,0.384614693531685,1,1
"ENSG00000171163",0.0133662556718442,1,5,0,-0.384159505511834,1,1
"ENSG00000172927",0.0109278526422913,1,4,0,-0.382978364596477,1,1
"ENSG00000105281",5.12728699514607e-16,4.55162781546112e-09,5,1,-0.382533942503681,1,1
"ENSG00000172785",1.7191264871866e-24,3.29929655874708e-07,7,1,0.381578184485367,1,1
"ENSG00000120925",3.18380504767465e-06,0.0039147425365404,4,1,-0.381378459169806,1,1
"ENSG00000148019",0.0244533754553279,1,3,0,0.380653015705452,1,0.833333333333333
"ENSG00000100934",0.0047748727332874,0.157867709984381,3,0,0.379498370179332,1,1
"ENSG00000173786",1.7410131886148e-14,0.000103259415379645,5,2,0.378787535615851,1,1
"ENSG00000103429",2.56901891581295e-09,0.00931544716063896,5,1,0.378556633031351,1,1
"ENSG00000137203",2.01880486439357e-19,1,10,0,0.378378104504853,1,0.833333333333333
"ENSG00000129226",1.17121688236942e-07,0.000166041518413804,3,1,0.377643658396096,1,1
"ENSG00000146904",1.51817146902108e-12,1,4,0,-0.377416411623369,1,1
"ENSG00000166797",3.27371696935284e-09,1.07517497217919e-05,4,1,-0.377379761362002,1,1
"ENSG00000125844",1.38563419676464e-18,0.216669421683453,6,0,-0.376877718517852,1,1
"ENSG00000160752",9.9568427702372e-77,1,7,0,0.376654707578932,1,1
"ENSG00000233184",0.0233070757778236,0.283340017194131,7,0,-0.376191351445524,1,0.833333333333333
"ENSG00000166181",1.69376825946069e-05,0.532144211603631,5,0,0.375475374056886,1,1
"ENSG00000139428",0.0029877090070307,1,5,0,0.375416126483278,1,1
"ENSG00000155287",1.74435583038167e-11,8.83958335993752e-06,5,1,0.375305540381987,1,1
"ENSG00000143457",2.29844270511394e-06,0.0107251787233065,3,1,-0.3750936062292,1,1
"ENSG00000153094",0.0219552647322885,1,5,0,0.374999999999284,1,0.833333333333333
"ENSG00000158483",0.000736757291030314,0.0676417574008039,4,0,0.374788364250688,1,1
"ENSG00000072682",2.76542022464096e-27,1,12,0,-0.374653367108174,1,0.833333333333333
"ENSG00000100129",1.16824748624344e-31,3.41118059973582e-19,6,2,-0.374470432825471,1,1
"ENSG00000185813",5.90851525417612e-11,1,7,0,-0.374253969700739,1,1
"ENSG00000113712",2.47842613071146e-128,1.17636671192409e-13,10,1,0.374107624343542,1,1
"ENSG00000164105",0.000554723050869627,0.150978673883255,4,0,-0.374011719071935,1,1
"ENSG00000167186",0.0194947200279508,0.0390375449750626,3,1,-0.373171080251109,1,1
"ENSG00000107581",6.22677242799867e-11,0.00015827741637823,6,1,0.37314774437994,1,1
"ENSG00000112308",4.3216677131206e-05,1,3,0,0.372681026540974,1,1
"ENSG00000135387",0.00452447890334167,0.00130929394008368,3,1,-0.370484431935295,1,1
"ENSG00000131943",1.16368541312705e-05,1,7,0,-0.37037037037037,1,0.833333333333333
"ENSG00000131187",1.32539995576983e-08,0.00524533091025244,5,1,0.36988810228968,1,1
"ENSG00000213563",1.03185789409949e-11,1.85654798344662e-06,3,1,0.369457038291404,1,1
"ENSG00000122026",2.2465528532002e-248,1.85805887846594e-268,3,1,0.369166466124476,1,1
"ENSG00000198176",5.67906090971522e-09,0.000329250092473272,5,1,0.369140324906782,1,1
"ENSG00000264230",3.52015131090507e-10,0.000122250003533575,4,1,-0.369115732719551,1,1
"ENSG00000080503",5.23989781111573e-10,1,9,0,0.368890516297369,1,1
"ENSG00000139620",8.6718532216991e-10,0.135300571210293,5,0,-0.368676939449003,1,1
"ENSG00000182004",0.00396037170108493,0.0827706337255474,3,0,0.368536512395912,1,1
"ENSG00000163520",0.00755290376987258,0.191029554843108,3,0,-0.368421052631578,1,1
"ENSG00000261824",0.010808366655422,1,9,0,0.368420826084656,1,0.833333333333333
"ENSG00000125743",0.00129938755310851,1,4,0,-0.368251909230015,1,1
"ENSG00000122490",1.97524939204672e-09,1,6,0,-0.3679903235898,1,1
"ENSG00000066136",8.42776047255696e-08,0.0150090448428284,6,1,-0.367038163962376,1,1
"ENSG00000139990",0.00410320578345994,0.0515839635224903,4,0,0.366826430350725,1,1
"ENSG00000169057",0.0393155966666174,0.292401270021837,5,0,0.365460810885103,1,1
"ENSG00000168615",0.0180271018189352,0.016846341278762,3,1,0.363840959076331,1,1
"ENSG00000157110",3.18005697062974e-10,1,4,0,0.363647897134921,1,1
"ENSG00000118960",0.00337146055347819,1,4,0,0.363024541991203,1,1
"ENSG00000119185",9.4906726851179e-27,0.000194082227523872,8,1,0.36283185840708,1,1
"ENSG00000172992",0.000687814071406581,0.0159333441042978,6,1,-0.362559508007943,1,1
"ENSG00000104497",0.0182007103041634,1,5,0,0.362235201658387,1,1
"ENSG00000146540",5.59987287329027e-20,2.90808917975081e-11,4,1,0.362014474385595,1,1
"ENSG00000046647",2.15075305489069e-06,1,4,0,-0.361243625187173,1,1
"ENSG00000100243",1.6691052520781e-09,0.00281769152851664,3,1,-0.361221340452083,1,1
"ENSG00000104765",1.88304036177024e-08,1.38803952190482e-05,3,1,-0.36118286662593,1,1
"ENSG00000168488",1.41168624312944e-13,0.571455137872179,11,0,-0.360534610009063,1,1
"ENSG00000006453",0.000824784673631611,0.00492515082982527,3,1,0.360128277765954,1,1
"ENSG00000117395",2.17310010627224e-67,1,6,0,-0.358132391546621,1,1
"ENSG00000153113",1.57135328312442e-27,1,8,0,-0.357587071456201,1,1
"ENSG00000260136",0.0222283497773106,0.0765087999952723,6,0,0.357369873792813,1,1
"ENSG00000106355",0.00223524185070241,0.404341097018689,4,0,-0.357090278897905,1,1
"ENSG00000170776",7.99745824280896e-10,1,6,0,0.356979779465282,1,1
"ENSG00000198715",0.016053081955757,0.0636142939336202,4,0,0.356909494461869,1,1
"ENSG00000213024",2.8388361354388e-07,0.00908792397992253,5,2,-0.356704771290115,1,1
"ENSG00000156256",3.75637355864577e-15,0.00110965459396747,7,1,0.356514321547685,1,1
"ENSG00000276850",7.67703175353326e-05,1,5,0,0.355225481634203,1,1
"ENSG00000090612",0.00882186693696015,1,4,0,0.355083891977563,1,1
"ENSG00000198055",0.00078029795066289,0.216198974133596,5,0,-0.354797158320634,1,1
"ENSG00000054277",0.000459034399897491,0.063708753230834,4,0,-0.354287554623226,1,1
"ENSG00000135052",0.00213592749088564,0,2,2,-0.354245602599142,1,1
"ENSG00000073584",6.83316195704617e-49,1,9,0,0.35416637158095,1,1
"ENSG00000146282",5.4869493724439e-08,0.000369995592612804,5,1,0.3536045099528,1,1
"ENSG00000140403",1.22395770156976e-06,2.9658730529518e-05,5,2,0.353387054560148,1,1
"ENSG00000049656",1.27773005916236e-08,1,5,0,-0.352763237993969,1,1
"ENSG00000184731",5.26783044370781e-13,0.159591639363578,5,0,-0.352418876724797,1,1
"ENSG00000124380",0.00040262311942496,0.479250962664001,4,0,-0.352305856520675,1,1
"ENSG00000100325",0.000694059432329384,1,6,0,0.351984088857413,1,1
"ENSG00000144908",0.000108735994459957,6.49230991616559e-06,6,2,0.35189056750772,1,1
"ENSG00000141232",1.15490124044532e-20,0,2,2,0.351492170828383,1,1
"ENSG00000253982",0.00497109374558102,1,4,0,-0.351335219901229,1,1
"ENSG00000139842",0.00119100533310902,0.0480299370782753,4,1,0.351212381897416,1,1
"ENSG00000197912",4.42666332462266e-07,0.030238720401023,5,1,0.350926559746542,1,1
"ENSG00000176623",3.29229881491383e-06,0.000185943130432132,6,1,-0.350859537554336,1,1
"ENSG00000163608",0.0130878870500826,1,4,0,0.350815647959911,1,1
"ENSG00000166478",0.0175937525012309,1,3,0,0.350638869958274,1,0.833333333333333
"ENSG00000106052",6.87250467043916e-29,1,5,0,-0.349818081033882,1,1
"ENSG00000162231",0.000219813974921492,0.0509793068563704,3,0,-0.349425009558519,1,1
"ENSG00000105821",1.00209223972742e-06,0.0160605317904813,6,1,0.349396779107637,1,1
"ENSG00000126581",3.72488624992849e-29,6.64791980234881e-06,8,2,-0.349390295617805,1,1
"ENSG00000186395",1.62004395329907e-17,5.84046891501341e-11,4,1,0.349123551355634,1,1
"ENSG00000246067",3.38242443899616e-07,1,7,0,-0.34857924921765,1,1
"ENSG00000206072",0.00063105478260365,0.00440546528876607,6,1,0.348014910962559,1,1
"ENSG00000155868",9.43426752887738e-08,0.00031569501914643,3,1,0.347957042310803,1,1
"ENSG00000178741",1.9798546712377e-41,0,2,2,0.347682786947499,1,1
"ENSG00000070731",9.0786749699759e-23,0.016335631527072,6,1,-0.347593582887701,1,1
"ENSG00000100124",0.00658601091017044,0.0356926399099128,3,1,0.347499591504729,1,1
"ENSG00000119487",6.15030796620486e-09,1,6,0,0.347388044125126,1,1
"ENSG00000169550",0.000677891330405719,0.00012383398093717,4,1,0.346920221141714,1,1
"ENSG00000132470",6.05351171946088e-42,3.53464376444894e-07,7,1,-0.346466746339213,1,1
"ENSG00000013375",2.27286470512344e-05,1,7,0,0.346153058648681,1,1
"ENSG00000162073",0.000988511978929896,0.394392191203305,3,0,0.346150784062444,1,1
"ENSG00000034152",6.27513438506827e-08,1,4,0,-0.345025756500982,1,1
"ENSG00000118246",0.000460228382657501,0.100446809327043,5,0,0.344925275987681,1,1
"ENSG00000156508",2.2465528532002e-248,0,2,2,-0.344885284941398,1,1
"ENSG00000133275",8.28752775240632e-05,0.482471478914698,5,0,-0.344591754309698,1,1
"ENSG00000175550",1.34233537592226e-67,1,4,0,0.344285773522807,1,1
"ENSG00000130560",1.65107865140762e-17,0.0222189707253966,4,1,-0.343616163486347,1,1
"ENSG00000072401",0.00379120557248726,0.00207281691677638,4,1,0.343311781018999,1,1
"ENSG00000235098",1.49828358132059e-10,1,9,0,-0.342412816417253,1,1
"ENSG00000159346",5.28759282692822e-11,1.01228103077545e-08,3,1,-0.342219776314202,1,1
"ENSG00000126522",1.67327473901993e-10,1,9,0,0.341986618354169,1,1
"ENSG00000132581",1.12241131917189e-21,1,4,0,0.341728260008268,1,1
"ENSG00000117523",0.0182833152062532,0.0041201134697586,3,2,-0.34146689253656,1,1
"ENSG00000136682",2.17895818658802e-27,3.20165985272751e-05,10,1,-0.341147119214784,1,1
"ENSG00000157578",0.0035433409698562,1,4,0,0.341081929689557,1,0.833333333333333
"ENSG00000153292",8.20459437342569e-17,1,7,0,0.340813696727545,1,1
"ENSG00000101940",9.60408817821014e-16,1.18851411839988e-06,6,1,-0.340539824621913,1,1
"ENSG00000105750",0.026354535807504,0.301010213968812,4,0,0.340105223104997,1,1
"ENSG00000102226",9.10265507250206e-06,0.332717208666207,6,0,0.340000177500276,1,1
"ENSG00000149091",6.46927839064478e-05,1,9,0,0.339139872240996,1,1
"ENSG00000113742",0.00178712755030497,1,6,0,0.339009161725221,1,0.5
"ENSG00000163584",1.37619460664022e-97,1,4,0,0.33827514116802,1,1
"ENSG00000112096",1.79987092313529e-22,6.35389703307165e-07,6,1,0.338110903180002,1,1
"ENSG00000230513",0.0360319748389805,0.141294871914739,3,0,-0.337739155093503,1,0.833333333333333
"ENSG00000136104",0.00350518714149808,0.0112750558715198,7,1,-0.337481204959474,1,1
"ENSG00000138642",3.35567671124169e-10,0.775035814239949,5,0,0.337401777807101,1,1
"ENSG00000134779",6.59602841563542e-25,1,9,0,0.337208550805196,1,1
"ENSG00000204256",1.33251232055619e-13,0.0568172893220511,6,0,0.335649878642584,1,1
"ENSG00000182923",0.00118207931787233,0.00655515097848894,7,1,-0.335323738828084,1,1
"ENSG00000054282",0.00112986007242805,0.0371228931919546,3,1,-0.334846410994782,1,1
"ENSG00000001497",0.0184467077197897,0,2,2,-0.334795756621448,1,1
"ENSG00000122678",0.000288677979517692,1,8,0,-0.334725863806925,1,0.666666666666667
"ENSG00000186204",0.0324783470645639,0.0390244863268932,4,1,-0.334364225022432,1,1
"ENSG00000129187",1.17320364980735e-08,1,6,0,0.334341303847884,1,1
"ENSG00000197756",0.0447398354677778,0.15947721162336,3,0,-0.334040274666644,1,1
"ENSG00000114316",0.00293383687941628,0.668380624777276,6,0,-0.333413302298875,1,1
"ENSG00000102984",0.04208146346649,1,5,0,0.333333333333334,1,1
"ENSG00000005436",0.00491822197735965,0.409892065830537,5,0,-0.333333333317772,1,1
"ENSG00000164855",3.0359484843213e-05,0.314565912153229,5,0,-0.333332259976876,1,1
"ENSG00000100982",5.85333715195516e-05,0.124539098272052,3,0,0.331921647706235,1,1
"ENSG00000006118",1.08558606515936e-10,2.01218587218026e-06,3,1,-0.331734888385032,1,1
"ENSG00000166949",0.0147471536414979,0.531201377207064,5,0,0.331709874211924,1,1
"ENSG00000079313",0.00626117033108033,0.0082983248771718,3,1,-0.331533377280985,1,1
"ENSG00000073350",0.0064461776933716,0.0429197143272668,5,1,-0.330533259430619,1,1
"ENSG00000147533",4.23080370941756e-05,0.0355707098716173,4,1,-0.330237760550999,1,1
"ENSG00000107968",2.96313962859773e-10,0.000184918285622645,7,1,-0.330210952399695,1,1
"ENSG00000165506",0.00281958409551987,0.00292642610243106,4,2,-0.329771149564692,1,1
"ENSG00000132155",1.86630277353477e-08,0.0560756254488076,4,0,-0.329451677130826,1,1
"ENSG00000157978",0.000429650359131795,0.0112132848996666,3,1,-0.329091767027203,1,1
"ENSG00000067225",5.99366446588201e-152,2.2657760707993e-46,4,1,0.3288167540769,1,1
"ENSG00000010244",5.3779553264525e-19,0.0247954961443543,7,1,0.328766747191687,1,1
"ENSG00000173575",5.83704254453957e-18,0.00211034765594716,6,1,0.328338574340431,1,1
"ENSG00000169660",3.51666657971331e-07,0.0945983523706256,8,0,-0.328124996274084,1,1
"ENSG00000136048",0.0435945197296385,1,4,0,-0.328109177160869,1,1
"ENSG00000243955",5.73053731804226e-41,4.4841401319035e-11,3,1,-0.327905714070373,1,1
"ENSG00000130254",3.70843792391439e-20,1,5,0,0.327877495637422,1,1
"ENSG00000256683",0.0219674146054933,0,2,2,-0.327676431206366,1,1
"ENSG00000167965",2.30195860340901e-08,1,8,0,0.327370231710644,1,1
"ENSG00000205572",0.00693133896939365,0,2,2,0.327356819904962,1,1
"ENSG00000109339",1.75298460034785e-08,1.70508992780794e-07,5,2,0.326867977901565,1,1
"ENSG00000189223",5.80185007756184e-21,0.48356826408564,12,0,0.326755542462111,1,1
"ENSG00000134058",0.00620923603243869,0.955935436898189,5,0,-0.326691547146305,1,1
"ENSG00000166145",7.65725711978757e-27,2.91626115986842e-05,9,1,-0.326497954797984,1,1
"ENSG00000133265",6.54602673649466e-06,0.00542419556478615,4,1,-0.326395262812405,1,1
"ENSG00000185324",2.42001931266314e-09,1,9,0,0.326124089341033,1,1
"ENSG00000105698",3.21297789338861e-12,1,6,0,0.326103369457084,1,1
"ENSG00000170425",0.00561398710400921,0.00389159837069511,3,2,0.326004689908258,1,1
"ENSG00000071539",0.00122488136399877,0.0238027597579525,7,1,0.325826628265457,1,1
"ENSG00000070495",0.0285610016331918,0.0813087881538237,4,0,-0.325205013987976,1,1
"ENSG00000157873",2.52487529856515e-09,0.000445952180076774,7,1,0.324315487394464,1,1
"ENSG00000054611",7.4673456835681e-06,1,5,0,-0.323763358260792,1,1
"ENSG00000132463",0.000206263461695292,0.0461469727598704,8,1,-0.323375815304817,1,1
"ENSG00000100949",1.02703843485786e-09,1,6,0,-0.32326349676702,1,1
"ENSG00000170632",6.87463051871836e-08,0.000285226491884542,6,1,0.323260996358503,1,1
"ENSG00000167543",2.54384096243152e-11,0.348238615703554,5,0,0.3230659346467,1,1
"ENSG00000143502",3.18183166019632e-08,0.00798561130738128,6,1,-0.323019177982859,1,1
"ENSG00000185499",2.58986865622972e-24,1,6,0,0.320692080720514,1,1
"ENSG00000135317",1.08917315022718e-08,1,10,0,-0.320013719529879,1,1
"ENSG00000007923",0.0223895115451649,0.913739118188565,4,0,0.320000310322419,1,1
"ENSG00000165209",0.000394215129099023,1,5,0,-0.320000045684872,1,1
"ENSG00000084764",1.07811622179026e-05,1,7,0,-0.31912217063926,1,1
"ENSG00000124226",1.92802456893095e-08,0.0138239921310573,3,1,-0.319110468591467,1,1
"ENSG00000162086",0.0173139376902538,0.56293850707789,4,0,-0.318181973521323,1,1
"ENSG00000102100",0.005372471839931,0.0707642418918019,4,0,-0.318150772117772,1,1
"ENSG00000167315",0.0109278526422913,1,5,0,0.318060059752569,1,1
"ENSG00000111276",1.02830657518007e-07,2.13469092294862e-05,3,2,-0.317330329130676,1,1
"ENSG00000115561",3.72772836671128e-85,1,5,0,0.317158060101362,1,1
"ENSG00000225484",6.59551944761003e-10,0.00929316742982643,7,1,-0.316785227021763,1,1
"ENSG00000022840",0.000301662870873823,0.0459087394063466,7,1,-0.316766015245422,1,1
"ENSG00000110768",3.37915706846647e-06,1,8,0,-0.316666666666666,1,1
"ENSG00000232677",5.72790776148996e-05,0.269869475298147,7,0,-0.316346896866441,1,1
"ENSG00000112511",0.00997053042386383,0.24077676650987,3,0,0.316075717029565,1,1
"ENSG00000204438",7.3001868618675e-05,0.632997385365004,8,0,-0.315789307904468,1,1
"ENSG00000131558",0.00157070311477013,0.179784010710057,4,0,-0.315789147171812,1,1
"ENSG00000026025",2.89832448761846e-07,0.000836384407670384,3,1,0.315094055627414,1,1
"ENSG00000186522",0.00225440329514106,0.0204401805657452,6,1,0.314948767207606,1,1
"ENSG00000187109",2.03457518891582e-27,1,6,0,0.313918015073929,1,1
"ENSG00000128731",0.00330427445772222,0.965009720926256,4,0,-0.313787433329662,1,1
"ENSG00000164953",0.00463076276617822,0.668803118434188,3,0,0.313644969293281,1,1
"ENSG00000134398",0.0311923161628529,0.00909702063280279,3,1,0.313310581833948,1,1
"ENSG00000108578",1.42589738701345e-11,1,3,0,0.313032901798765,1,1
"ENSG00000163931",2.26998062339725e-46,4.02381678951968e-34,3,2,-0.312932004505493,1,1
"ENSG00000167986",1.81647117151387e-12,5.65166279466185e-06,4,1,-0.312704725394393,1,1
"ENSG00000151929",7.3587271652502e-08,0.0189848460748535,4,1,0.312401546356497,1,1
"ENSG00000114480",4.97830422166838e-10,0.0703473640250023,4,0,0.312343403636403,1,1
"ENSG00000227036",8.33073727357026e-14,2.14866256665686e-15,7,1,0.312063448509707,1,1
"ENSG00000100320",0.00361049919312912,1,5,0,0.312031414284424,1,1
"ENSG00000166526",0.00370126877430042,1,6,0,0.311870802672745,1,0.833333333333333
"ENSG00000214078",3.98874635301888e-27,9.36072357676019e-08,8,1,-0.311203209433268,1,1
"ENSG00000072364",1.27484099220663e-07,0.0325884806456702,5,1,-0.311191066045417,1,1
"ENSG00000157429",0.0265070109086701,0.0992610912378221,3,0,-0.310141048361372,1,1
"ENSG00000147789",2.07713658104609e-09,1,10,0,0.309985054584348,1,1
"ENSG00000110002",0.0365084548067913,0.224822885838569,3,0,-0.309163113212943,1,1
"ENSG00000183576",3.95238709647516e-07,0.0880686849184477,5,0,0.308835859440422,1,1
"ENSG00000117868",0.000460644737895603,0.32546107285179,4,0,-0.308238892231499,1,1
"ENSG00000172936",0.0362955612742153,0.88144939573277,4,0,-0.308107146523392,1,1
"ENSG00000110274",1.66942380207378e-14,1,6,0,0.308090563817241,1,1
"ENSG00000123992",0.00207092766886675,0.000146409470374621,7,1,-0.30778693305916,1,1
"ENSG00000094755",1.94368019311285e-08,1,6,0,-0.307700124575869,1,1
"ENSG00000149929",4.75896197492745e-10,0.939455153845799,8,0,-0.307692307692308,1,0.833333333333333
"ENSG00000163702",0.0142393860919143,0.0905721197573267,5,0,0.307529298744031,1,1
"ENSG00000116212",1.17121688236942e-07,0.000790622238181067,7,1,0.307369432976789,1,1
"ENSG00000197586",0.000985169949025023,1,8,0,-0.306514839361084,1,0.833333333333333
"ENSG00000236287",0.0121248183328779,0.0024020635971704,3,1,-0.306249455283495,1,1
"ENSG00000070190",0.00091078254481522,0.0428600001012143,3,1,-0.306088285440549,1,1
"ENSG00000173085",1.94501582129064e-07,1.87200897831876e-05,3,1,0.306042294486157,1,1
"ENSG00000065809",0.00164906165673403,0.0431679131904697,7,1,0.305693077144234,1,1
"ENSG00000082701",1.39562813563967e-07,1,5,0,-0.305601284032654,1,1
"ENSG00000164609",4.43080600418806e-10,1,3,0,-0.305337921227442,1,1
"ENSG00000099204",1.42246432853916e-08,1,7,0,0.305023056535694,1,1
"ENSG00000169062",1.48096029211937e-32,1,10,0,0.30357135438051,1,1
"ENSG00000164073",0.000175394399002007,1,3,0,0.303504055838026,1,1
"ENSG00000181085",0.0301167703164366,0.0462355272919861,5,1,0.303485201646177,1,1
"ENSG00000100162",2.24897784504411e-06,0.00561356876461888,4,1,-0.302856591190959,1,1
"ENSG00000181666",0.000152625819030249,0.13418378764165,7,0,-0.302343649239912,1,1
"ENSG00000178935",2.34980395488946e-05,0.0695565592507445,3,0,0.301939452797373,1,1
"ENSG00000145740",2.59440811118504e-06,1,3,0,0.301279421720042,1,1
"ENSG00000126368",3.5087054056877e-12,1,4,0,0.300412264975861,1,1
"ENSG00000183891",1.7290552659471e-09,1,7,0,0.299625169289776,1,1
"ENSG00000122545",4.21450279650667e-49,1,5,0,0.299190163877323,1,1
"ENSG00000148248",4.28159661415177e-13,0.0420027615752784,6,1,-0.298701374573658,1,1
"ENSG00000165060",0.0387679629496422,0.357499678486757,3,0,-0.298622894538449,1,1
"ENSG00000160439",1.80015642067014e-06,1,7,0,-0.298208404505161,1,1
"ENSG00000090686",1.53721989798199e-14,0.0895557422184157,7,0,-0.29802075479901,1,1
"ENSG00000073803",2.44651278579687e-05,2.46681665952171e-05,3,2,0.297783327881775,1,1
"ENSG00000117682",2.79086384780895e-07,1,12,0,0.296708093723814,1,0.666666666666667
"ENSG00000185049",0.00550357885819636,0.951984705430728,5,0,-0.296664375129892,1,1
"ENSG00000090447",0.0430793647393196,0.160734537024823,3,0,0.296606566694952,1,1
"ENSG00000154473",4.25528874252084e-11,0.00837725890597196,3,1,0.296094819532884,1,1
"ENSG00000125967",0.00210576522755942,0.500425821240142,6,0,0.295928295818302,1,1
"ENSG00000164172",1.4737560643739e-15,1,3,0,0.294460306151217,1,1
"ENSG00000076248",0.00607847571103917,0.36704886672157,3,0,0.294437275621543,1,1
"ENSG00000214413",9.75840180398902e-20,1,11,0,-0.294036795177233,1,1
"ENSG00000177426",1.15414591697931e-46,1,9,0,-0.293813659366931,1,1
"ENSG00000184924",2.55436840695959e-16,0,2,2,-0.293737432411086,1,1
"ENSG00000134057",0.0104830867921092,0.0115010427101131,4,1,0.293390759575199,1,1
"ENSG00000078061",0.0177465447255847,0.00432487127106977,3,1,-0.293268573373897,1,1
"ENSG00000117228",5.39448911268814e-19,0.566843367969904,7,0,-0.292761043662988,1,1
"ENSG00000134461",1.32411541540376e-05,0.0378811160971709,4,1,-0.292124921552689,1,1
"ENSG00000203666",3.28565755858432e-05,0.0271593350021893,7,1,0.291761966053845,1,1
"ENSG00000116731",8.07868025843627e-10,0.327598759540272,8,0,-0.291666746582481,1,1
"ENSG00000177192",0.0179504219550214,0.461207182420442,3,0,0.291666009576164,1,1
"ENSG00000164889",0.000111138391978877,1,6,0,-0.291095579296232,1,0.833333333333333
"ENSG00000134884",5.3898557280408e-12,1,3,0,-0.290281701241769,1,1
"ENSG00000081870",1.72354102970293e-46,0.0645891545916168,5,0,0.290113634552189,1,1
"ENSG00000110921",0.0012151356922872,0.000295590204020932,6,1,0.290065727202753,1,1
"ENSG00000137776",1.17483204709223e-21,1,11,0,-0.29001142478992,1,1
"ENSG00000114473",7.29791725195568e-14,1,5,0,0.289949632548013,1,1
"ENSG00000163159",0.0011083370154998,0.0156915451452613,5,2,0.289719265924534,1,1
"ENSG00000120254",0.0001982146058916,1,4,0,0.289496454081898,1,1
"ENSG00000010361",0.000390073997565848,0.139947907823897,5,0,-0.289256151819239,1,1
"ENSG00000226067",1.10606090068612e-12,0.0436405072269354,10,1,0.288888888536117,1,1
"ENSG00000205981",6.26573278239009e-07,0.00026591456229201,4,1,-0.288855056474972,1,1
"ENSG00000167397",5.7783926854014e-05,3.96162860394346e-06,5,2,-0.288734784283229,1,1
"ENSG00000169756",3.77668256910607e-05,0.000455964892842578,5,1,0.287800094689459,1,1
"ENSG00000182087",1.61502682411282e-40,1,11,0,-0.2868218510921,1,1
"ENSG00000181284",1.35008415838861e-05,1,6,0,-0.286446645931662,1,1
"ENSG00000100796",2.29162765586692e-15,0.000989745955431313,10,1,0.286031861312264,1,1
"ENSG00000138668",5.23904328493787e-42,1,8,0,0.28599815794445,1,1
"ENSG00000079385",0.0228835381304577,1,4,0,0.285989614428451,1,1
"ENSG00000150403",2.05816365429121e-10,0.51145651880545,7,0,-0.285714307643962,1,1
"ENSG00000153827",6.39133780628668e-12,1,11,0,-0.285694754948328,1,1
"ENSG00000170540",1.56606873973585e-10,0,2,2,-0.285558932082059,1,1
"ENSG00000005206",8.5171024251494e-05,1,6,0,0.285221485610633,1,1
"ENSG00000150773",1.85054513807568e-05,1,6,0,0.285119509415915,1,1
"ENSG00000204580",8.15490544100375e-29,1,10,0,-0.285057331563432,1,1
"ENSG00000139218",4.37741116858045e-14,1.22564149665799e-06,8,1,0.284338237389884,1,1
"ENSG00000115339",9.00889223053682e-10,1,7,0,-0.283936565650121,1,1
"ENSG00000071626",7.11295878996919e-09,1,5,0,0.283920637733124,1,1
"ENSG00000155367",0.0153531316907159,0.206945356921883,4,0,0.28381788993008,1,1
"ENSG00000187522",3.43240055838598e-08,0.00662187353941134,4,1,0.283204559928952,1,1
"ENSG00000124228",0.00888083485451276,0.196653586043882,3,0,0.282809184483089,1,1
"ENSG00000123358",2.50766851298472e-13,0.0320871480703577,7,1,-0.282608465340865,1,1
"ENSG00000183048",0.007224707682319,0.150177316985043,3,0,-0.281894631772317,1,1
"ENSG00000173253",0.0274388331483552,0.432499315595666,3,0,-0.281699738147731,1,1
"ENSG00000181458",0.0400296652556713,0,2,2,-0.281660791189696,1,1
"ENSG00000123159",3.86306747666308e-58,1,9,0,-0.281625931756742,1,1
"ENSG00000254560",3.7812979604556e-05,1,5,0,-0.281262120276592,1,1
"ENSG00000125877",1.10478628108229e-10,9.18787152728366e-05,6,1,-0.28108394281139,1,1
"ENSG00000176261",7.58868487347615e-27,2.08557494799475e-06,13,2,0.280788452229149,1,1
"ENSG00000146963",7.63193630121708e-09,0.000255917890603127,5,2,-0.28069893681278,1,1
"ENSG00000205133",0.000186515838283594,0.129891094604567,6,0,-0.280573131717785,1,1
"ENSG00000074582",0.0119998158133099,0.417974383557995,5,0,0.280570757981705,1,1
"ENSG00000156110",3.27807177510299e-05,0.180402443382196,6,0,0.280402227680551,1,1
"ENSG00000139546",0.00495314395529863,0.0408976511048848,3,1,-0.280390512482648,1,1
"ENSG00000017483",0.000154195102556048,0.0854146481099145,8,0,-0.280129611232146,1,0.833333333333333
"ENSG00000155324",9.71298168319721e-08,1,10,0,-0.280061020769652,1,1
