"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Ciliated_VIC01_72hpi_child_Infected-Ciliated_uninfected_child_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000104904",0.000729021367250169,0,2,2,-0.0449929150765679,1,1
"ENSG00000182220",0.00657589755789765,1,5,0,0.0434072352472996,1,1
"ENSG00000149809",0.00155465664013083,1,4,0,0.0416679613801502,1,1
"ENSG00000108602",0.00293621417873893,0,2,2,-0.0399403859766717,1,1
"ENSG00000111640",2.03914923829963e-05,0,2,2,-0.03962154808095,1,1
"ENSG00000204272",0.00545847081259096,1,3,0,0.0386097898361491,1,1
"ENSG00000006327",0.00639281723208556,0,2,2,0.0383881310027504,1,1
"ENSG00000184009",0.000236050001252553,0,2,2,0.0322781930593448,1,1
"ENSG00000089157",0.0155971742721884,0,2,2,-0.0210129669206183,1,1
"ENSG00000088986",0.034988553616145,0,2,2,0.0209529997015268,1,1
"ENSG00000126432",0.0132575657070134,1,3,0,0.0196734446019549,1,1
