"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Secretory_UK_72hpi_child_Infected-Secretory_UK_72hpi_adult_Infected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000152240",0.00137060722445217,0.00667818927824465,3,1,0.258479673881089,1,1
"ENSG00000197912",0.00445188769700256,1,5,0,-0.258317145699717,1,1
"ENSG00000145782",0.00750873675251074,1,4,0,0.257291055751495,1,1
"ENSG00000133115",0.0256836165468978,0.135778043184635,3,0,-0.257226815816195,1,1
"ENSG00000140939",0.000297659066132319,0.845333320914725,7,0,-0.257142781427526,1,1
"ENSG00000136436",0.00122123823598078,0.0270313367764084,4,1,0.256706136612143,1,1
"ENSG00000113648",2.17836250095503e-19,1.31935176946997e-18,7,1,0.255879817184086,1,1
"ENSG00000114383",0.000276537228283906,1,5,0,0.25577284704863,1,1
"ENSG00000105856",2.22356568917821e-08,0.0905057796251079,6,0,0.255465791881598,1,1
"ENSG00000123159",3.60792196981923e-28,1,9,0,-0.255451941295958,1,1
"ENSG00000153015",0.0241535139927181,0.325526675534835,3,0,-0.255427873384803,1,1
"ENSG00000213145",4.89532852960666e-06,2.70869344060084e-06,4,2,0.254425302861926,1,1
"ENSG00000206562",0.0453343729913601,0.599110675238574,6,0,-0.253967446083058,1,1
"ENSG00000092199",9.15470653959493e-39,1,8,0,0.253764334999072,1,1
"ENSG00000206140",0.00843612492999844,1,4,0,-0.253128742732529,1,1
"ENSG00000063244",0.0441789506224412,0.0509769965924663,3,0,-0.252698745442288,1,1
"ENSG00000100029",0.0351868652049667,1,4,0,-0.252664023961762,1,1
"ENSG00000115310",2.51867518254446e-33,1,4,0,-0.252628244879559,1,1
"ENSG00000189223",2.91523584130179e-09,1,9,0,0.252553676425226,1,1
"ENSG00000007376",0.0195255332715342,1,4,0,-0.252410108075948,1,1
"ENSG00000184983",3.06952080874143e-05,2.44936587656657e-06,3,2,-0.252039521632189,1,1
"ENSG00000068028",0.0472311630421948,1,3,0,-0.251607129655062,1,1
"ENSG00000145779",0.0395942380498992,0.208112813172465,5,0,-0.250818822818906,1,1
"ENSG00000127314",1.7284069570508e-20,0.179255178364922,5,0,-0.250449073520707,1,1
"ENSG00000204580",6.61080524726488e-20,1,8,0,-0.250333949319298,1,1
"ENSG00000165209",0.0196153454367027,1,5,0,-0.250002277295836,1,1
"ENSG00000125844",2.05203949064022e-08,0.183632019759539,6,0,-0.250001002459611,1,1
"ENSG00000182944",1.74921768720322e-15,0.00859529425428648,11,1,-0.250000275982795,1,1
"ENSG00000198270",0.0278868973812665,1,6,0,-0.250000075127898,1,0.833333333333333
"ENSG00000143537",5.54940295476308e-06,1,8,0,0.249725778973886,1,1
"ENSG00000176788",8.6458469032759e-15,1,3,0,-0.248774110760987,1,1
"ENSG00000162231",0.0292453104061374,0.591602289896731,3,0,-0.248701459320076,1,1
"ENSG00000105835",0.0250599130561411,0.0151827125849921,3,1,0.247931825258236,1,1
"ENSG00000185808",0.0268748859427713,0.320642613919324,5,0,-0.247192923819262,1,1
"ENSG00000133835",0.000121611729082172,0.0253791754021092,4,1,0.247109774228,1,1
"ENSG00000048140",0.00381060659651311,1,7,0,-0.247103808516784,1,1
"ENSG00000170632",1.09405093502759e-06,0.0627180453288897,8,0,-0.246998550083961,1,1
"ENSG00000093144",1.04793997289837e-14,1,7,0,-0.246599307169175,1,1
"ENSG00000153310",1.19863156839366e-18,1,13,0,0.24655496343575,1,1
"ENSG00000172171",0.023075732281033,1,6,0,0.245679043135365,1,1
"ENSG00000276170",4.94248531671343e-11,1,6,0,0.245587614476544,1,1
"ENSG00000226328",0.00172023868860703,1,7,0,-0.245114196038887,1,1
"ENSG00000067057",1.76277919312103e-05,1,4,0,-0.244655968059719,1,1
"ENSG00000137473",0.000880647796470822,0.157584952361944,5,0,0.244369102572393,1,1
"ENSG00000108771",0.00325005628071945,1,6,0,0.243917527817408,1,1
"ENSG00000260136",0.0423204979774612,0.859801938841538,6,0,0.243714647035426,1,1
"ENSG00000119333",1.65682407722832e-28,1,7,0,0.243602768223888,1,1
"ENSG00000010361",0.011584737397277,1,7,0,-0.243532446867618,1,1
"ENSG00000177106",7.71301065162144e-06,1,9,0,-0.243027861136129,1,1
"ENSG00000100162",2.5037226132703e-05,0.0151625618378812,3,1,-0.243018973696465,1,1
"ENSG00000109332",7.28922449233971e-17,1,6,0,-0.241392039294393,1,1
"ENSG00000117228",1.28721505912458e-14,1,7,0,-0.241379236311541,1,1
"ENSG00000156110",0.00505713371419785,1,6,0,-0.241378839187952,1,1
"ENSG00000197956",5.20198522889651e-315,1,3,0,-0.24078486863781,1,1
"ENSG00000139644",0.000202424008060501,0.0015246397630854,3,2,0.240243384708762,1,1
"ENSG00000140280",6.66198432316231e-09,1,6,0,-0.240073085383164,1,1
"ENSG00000134058",0.00209506515781503,1,6,0,-0.239999584898251,1,1
"ENSG00000204220",0.00223385585340182,0.184081681739797,5,0,-0.23995469852523,1,1
"ENSG00000189366",0.00982976997688363,0.0117020493937316,4,1,-0.238732551581935,1,1
"ENSG00000120708",0.0347528113217756,0.889852904221723,3,0,0.238450147134129,1,1
"ENSG00000134057",0.0150749754925882,0.0607225428072941,3,0,0.23843228217336,1,1
"ENSG00000170545",9.67901036143314e-08,0.684007412281306,4,0,0.238394958614242,1,1
"ENSG00000177150",0.00189642077576085,1,5,0,0.238373609953482,1,1
"ENSG00000141551",5.41848005499439e-05,1,5,0,0.237970542726255,1,1
"ENSG00000184584",1.18118501056212e-16,0.519126559708155,8,0,-0.237930398005089,1,1
"ENSG00000121073",0.0188093728015846,0.725593077107068,6,0,0.237916856720979,1,1
"ENSG00000114670",6.28465526001843e-05,0.769662821709714,6,0,0.237348474870454,1,1
"ENSG00000141580",2.93563943062004e-05,0.0850159087537232,4,0,-0.237263847285258,1,1
"ENSG00000169550",0.020120364162984,0.16061069434643,7,0,0.237262863388254,1,1
"ENSG00000070526",5.87695822192564e-16,0.00619149231673994,7,1,-0.236854342440099,1,1
"ENSG00000151376",0.0185274461438995,1,6,0,-0.23652508522291,1,1
"ENSG00000160789",1.39966402354942e-18,4.02213182918825e-06,4,1,-0.236174953511921,1,1
"ENSG00000114107",9.22408514671073e-05,1,8,0,0.235889462190618,1,1
"ENSG00000167460",8.53563818633177e-12,3.45837742308195e-05,6,1,-0.235644642190684,1,1
"ENSG00000166478",0.0444198980698268,1,3,0,0.235561238648391,1,1
"ENSG00000155868",0.0188911427245227,0.631783172636908,3,0,0.234910625749334,1,1
"ENSG00000112110",8.90277705095011e-16,1,3,0,-0.234732353296051,1,1
"ENSG00000243836",5.11640419510378e-10,1,4,0,0.23420867899639,1,1
"ENSG00000197641",0.0001180119293324,0.0761317773579,7,0,-0.234181715183288,1,1
"ENSG00000151923",1.03869543684631e-11,1,9,0,-0.2335254763455,1,1
"ENSG00000198563",3.80229413946732e-20,1,6,0,-0.233244487340283,1,1
"ENSG00000100722",4.91717023245885e-07,0.179163119520577,6,0,-0.233125623642505,1,1
"ENSG00000135926",0.0263078078668072,0.435571004714128,3,0,-0.231981871001901,1,1
"ENSG00000139722",3.98973764525719e-08,0.000395972470591756,4,1,0.231641921065631,1,1
"ENSG00000011198",3.91885116378941e-14,0.154502727202816,8,0,0.231341879661583,1,1
"ENSG00000109861",7.48962031789434e-30,6.58363741804135e-13,3,1,-0.231224359114689,1,1
"ENSG00000115457",1.51086354347624e-37,7.47851006542173e-06,8,1,0.231153950947203,1,1
"ENSG00000135185",8.75455975606105e-05,1,5,0,0.230714045210619,1,1
"ENSG00000081870",5.77805415013259e-24,1,5,0,-0.230161887941804,1,1
"ENSG00000230590",0.0349949104787355,0.696621876393113,6,0,0.230156771583131,1,1
"ENSG00000115963",1.51064077934643e-06,9.77752978005812e-08,4,1,-0.229996128538964,1,1
"ENSG00000115339",5.62647206970545e-05,1,6,0,-0.22998396627741,1,1
"ENSG00000230124",0.0066478941061127,0.0309007363679241,4,1,0.229841639653353,1,1
"ENSG00000085117",1.18642504689476e-05,0,2,2,0.229708300158163,1,1
"ENSG00000115464",0.0011095675084306,0.0962061789556069,5,0,-0.22902725817927,1,1
"ENSG00000104957",0.045989189125656,0.0101705683690687,8,1,-0.228722505100021,1,1
"ENSG00000133606",0.00646350865359198,0.0136513202850068,8,1,0.228386840566521,1,1
"ENSG00000163938",2.98752085907791e-05,1,4,0,-0.227063596142688,1,1
"ENSG00000197446",3.97153587791931e-21,1,12,0,0.227053122710168,1,1
"ENSG00000169756",0.0271361907644482,0.0232949600815207,3,1,0.227019891046668,1,1
"ENSG00000088726",0.0195255332715342,1,8,0,0.226666572690145,1,1
"ENSG00000060762",1.16611072655212e-13,0.304892606383629,6,0,0.226277110045723,1,1
"ENSG00000137944",0.0034419626184956,0.128289569959496,8,0,-0.22615475052355,1,1
"ENSG00000166333",2.41532313205555e-06,1,5,0,0.225874028192839,1,1
"ENSG00000100360",4.49200479538036e-07,1,3,0,-0.225587061855858,1,1
"ENSG00000147889",3.37392834361769e-12,0.000771158582382965,7,1,-0.225019578657524,1,1
"ENSG00000114209",0.000402440329176702,0.111854894919939,6,0,0.22483576387912,1,1
"ENSG00000151689",4.84068776562546e-13,1,7,0,-0.224678161439272,1,1
"ENSG00000167543",1.99588900742125e-06,1,5,0,0.224490543933374,1,1
"ENSG00000106263",4.29867719230594e-16,1,8,0,0.223949218729405,1,1
"ENSG00000140395",0.000283844833618531,0,2,2,0.223904681712101,1,1
"ENSG00000163882",6.11516891208736e-05,0.061580911971299,5,0,0.223758969206978,1,1
"ENSG00000115641",7.16483709943068e-18,0.224748511179711,8,0,0.222507073887092,1,1
"ENSG00000006534",7.17962248042072e-05,1,7,0,0.222332365108569,1,1
"ENSG00000249859",0.00330050143044315,1,6,0,0.222222510529742,1,1
"ENSG00000165060",0.0418872867770809,0.667784939938152,4,0,-0.222169415600839,1,1
"ENSG00000171700",0.0226767554868517,0.525550407443266,4,0,0.221851671347599,1,1
"ENSG00000164609",0.001402795130144,1,3,0,-0.221611003810673,1,1
"ENSG00000130733",0.00927525000082505,1,8,0,0.220697057101033,1,1
"ENSG00000057663",0.0128730791580429,0.840962140193234,7,0,0.219512190537319,1,1
"ENSG00000196507",0.00624097716043037,0.072551975537985,3,0,0.219319078940801,1,1
"ENSG00000168394",0.00115797810655059,0.0172254256106864,5,1,-0.219318317886914,1,1
"ENSG00000102854",2.60248674459296e-13,1,8,0,0.219298237091892,1,1
"ENSG00000182087",3.01416265113395e-21,1,12,0,-0.219212598357306,1,1
"ENSG00000107968",0.00464259295648245,1,8,0,0.218749758670815,1,1
"ENSG00000187531",1.82733620361477e-05,0.182955550231268,5,0,-0.217940959725223,1,1
"ENSG00000198015",8.36549170323655e-05,0.00585921304423421,3,1,0.217311073380697,1,1
"ENSG00000143149",0.0349949104787355,0,2,2,0.217145014031535,1,1
"ENSG00000161203",7.66616689454975e-39,1,4,0,-0.217091637208202,1,1
"ENSG00000162174",0.000336145821293203,1,8,0,0.216688127842693,1,1
"ENSG00000144401",0.0040976640549821,0.720941503342916,9,0,-0.216625771761697,1,1
"ENSG00000167272",0.00109363032033385,1,4,0,-0.216435504774554,1,1
"ENSG00000174891",0.00166291806494013,0.163562588878253,4,0,-0.216413901626192,1,1
"ENSG00000117984",2.83175301721934e-18,0,2,2,0.216387445337876,1,1
"ENSG00000122417",7.57831079267644e-10,1,11,0,0.216003049702899,1,1
"ENSG00000165949",4.14184605911383e-35,3.47051397376558e-35,3,1,-0.215944407374623,1,1
"ENSG00000235098",1.35990533965768e-11,1,11,0,-0.21568738656908,1,1
"ENSG00000117362",1.35672767738043e-07,0.000464218518770723,6,1,-0.215682659706413,1,1
"ENSG00000134326",0.00638247449982367,0.453643372186075,4,0,-0.215483822788232,1,1
"ENSG00000035115",1.28119818677062e-12,1,7,0,0.215298806085339,1,1
"ENSG00000143507",0.00416569615870553,0.127796920863139,5,0,-0.215217526537581,1,1
"ENSG00000244879",5.22035651906862e-05,1,8,0,-0.215095316798508,1,1
"ENSG00000197119",0.000390604315886199,1,6,0,0.21496081205872,1,1
"ENSG00000092931",0.0344117549085741,1,7,0,0.214858647731476,1,0.833333333333333
"ENSG00000176155",0.000163597498251003,0.318987989295879,5,0,0.214557428332269,1,1
"ENSG00000134717",0.00295536391853114,0.0135637898642739,5,1,0.21455074322558,1,1
"ENSG00000130305",0.00191254920404446,1,3,0,-0.214045561901926,1,1
"ENSG00000111142",1.42311476795433e-13,1,6,0,0.214009773236742,1,1
"ENSG00000108578",1.43857188849962e-05,1,4,0,-0.213558861896444,1,1
"ENSG00000008952",4.8863864841327e-06,0.0335299077652557,4,1,-0.213291762927579,1,1
"ENSG00000115274",0.00201432331399706,1,4,0,-0.213267007067608,1,1
"ENSG00000169223",1.77921802336169e-28,1,3,0,-0.213149642895352,1,1
"ENSG00000126698",0.0248647626560747,0.00840505465637601,3,2,0.212955393649462,1,1
"ENSG00000117859",0.0415999848535459,1,9,0,-0.212121166804223,1,0.833333333333333
"ENSG00000179526",3.44175214758244e-07,1,5,0,0.211962752673812,1,1
"ENSG00000139437",0.0439934897236884,0.110706749578952,7,0,-0.211865473271243,1,1
"ENSG00000166920",2.38867146790592e-26,1,4,0,-0.211864433277313,1,1
"ENSG00000013441",0.0142294367683459,0.961844225703677,7,0,0.211537786079934,1,1
"ENSG00000141380",0.00131388944530236,0.762276700771989,7,0,-0.211310785161457,1,1
"ENSG00000118515",0.0423204979774612,0.065509859520717,5,0,-0.210938736884141,1,1
"ENSG00000104881",8.62028960627488e-05,0.184801617173685,5,0,-0.210859942285069,1,1
"ENSG00000113282",0.0209342454494224,0.0944079996102455,7,0,-0.210712706870551,1,1
"ENSG00000171314",1.57499847158517e-49,5.3449308251933e-08,4,1,-0.210676786500615,1,1
"ENSG00000139218",2.26889201290552e-05,0.101625072933439,6,0,-0.21052414727535,1,1
"ENSG00000183291",0.000345940319075968,0.0106319068726265,3,1,0.210382277910172,1,1
"ENSG00000141644",0.00237451238000811,0.744053225028035,7,0,0.210030483949483,1,1
"ENSG00000196961",0.033898295895764,0.158772711300786,3,0,0.210015166133144,1,1
"ENSG00000196591",3.0822814910455e-13,0.0837828790282304,5,0,-0.209903352176178,1,1
"ENSG00000168476",0.000876664555488064,1,4,0,-0.209492440622111,1,1
"ENSG00000090006",4.31593631820334e-12,1,10,0,-0.208333333335081,1,1
"ENSG00000145014",8.09657745563144e-10,1,11,0,0.208163214926858,1,1
"ENSG00000117525",5.62759841629526e-40,1,6,0,-0.208159617409121,1,1
"ENSG00000163565",2.51643779388969e-27,7.00182347599569e-05,12,1,0.206539756255208,1,1
"ENSG00000132341",3.49445845303737e-36,0,2,2,0.206413377051695,1,1
"ENSG00000071626",0.000391901560182553,1,5,0,0.206273252227308,1,1
"ENSG00000015475",0.00366911133901103,0.000387240454782311,4,1,-0.205808161237017,1,1
"ENSG00000168214",0.0269111316890667,1,7,0,-0.205751906193924,1,1
"ENSG00000167757",3.98709213724175e-05,4.35208480913525e-05,4,1,0.205316407203405,1,1
"ENSG00000144283",0.029721311226192,1,6,0,-0.205113215013126,1,1
"ENSG00000221914",0.0377512927649434,0.491108906988815,6,0,0.204627229571933,1,1
"ENSG00000119801",0.000783040979894641,0.443472889988546,6,0,0.204211641548134,1,1
"ENSG00000131503",4.17576162436127e-06,1,10,0,-0.20408163265306,1,1
"ENSG00000242372",0.000948293320094511,0.000184881539455228,3,2,0.203837744011463,1,1
"ENSG00000143870",8.92316482293948e-17,1,3,0,0.203807191539294,1,1
"ENSG00000136270",8.07573738035448e-05,1,6,0,0.203732906228427,1,1
"ENSG00000204673",0.0339831533445584,0.353966860431123,3,0,0.203146891198841,1,1
"ENSG00000173786",0.00563884772862865,1,5,0,0.202919222036404,1,1
"ENSG00000167797",0.00102447739010348,1,4,0,0.202700786242164,1,1
"ENSG00000160570",0.0410597757905757,1,7,0,-0.202375647783726,1,1
"ENSG00000129197",1.5784529976214e-09,1,8,0,-0.201771514542882,1,1
"ENSG00000163110",0.0349502123006652,0.0397801321549045,5,1,-0.200260320951283,1,1
"ENSG00000165671",0.000328194615268947,1,8,0,0.200000072908987,1,0.833333333333333
"ENSG00000148985",2.04792926251115e-07,1,12,0,0.200000000000326,1,0.833333333333333
"ENSG00000237945",0.0115809656093805,0.445662081405967,3,0,-0.199974151928962,1,1
"ENSG00000109016",0.00734186132835727,0.0208440709536673,4,1,0.199650689459495,1,1
"ENSG00000177479",0.00678328728298532,1,7,0,0.199382778183804,1,1
"ENSG00000163832",1.14237643878333e-06,1,8,0,0.199237544032732,1,1
"ENSG00000164144",0.0123018140348868,0.381852092711547,7,0,0.198916176980258,1,1
"ENSG00000122565",0.00971759330072996,1,4,0,-0.198447834335988,1,1
"ENSG00000119673",0.00107340489123727,0.294439541036207,5,0,0.198254138151926,1,1
"ENSG00000135002",0.00199541871209404,1,4,0,-0.197784546209086,1,1
"ENSG00000189376",0.0419963490013785,0.011793155462935,3,2,0.197644284158017,1,1
"ENSG00000111276",1.92434863779711e-05,0.0468931621229534,3,1,-0.197636619791788,1,1
"ENSG00000127337",0.0258338510954478,0.00620502444766278,3,2,-0.197526587187699,1,1
"ENSG00000103495",0.01393738657293,0.106566067626871,9,0,-0.197132842181946,1,1
"ENSG00000138036",0.00192280723148086,0.271665356012154,4,0,0.197058743464673,1,1
"ENSG00000214941",0.000322124294577474,1,9,0,-0.196969567913467,1,1
"ENSG00000175582",0.000710395108762912,0.556169538157252,6,0,0.196910441873416,1,1
"ENSG00000124733",0.00751675107965034,0.0443853059846604,3,1,-0.196122390106032,1,1
"ENSG00000143390",0.0255121067254634,1,5,0,0.195903560244634,1,1
"ENSG00000114942",3.94545653505893e-70,1,3,0,-0.195669396701993,1,1
"ENSG00000167220",0.00827048273438507,1,4,0,0.19566936807452,1,1
"ENSG00000032389",0.00592667027612268,0.0555436585000712,4,0,-0.195102918728064,1,1
"ENSG00000174720",2.79588274359835e-14,1,10,0,0.194805356152342,1,1
"ENSG00000004534",1.11525842231267e-07,0.575260647235122,10,0,0.193972242790479,1,1
"ENSG00000170892",1.54863685476703e-13,1,5,0,0.193896241886243,1,1
"ENSG00000187954",8.60523650361634e-08,0.240147192375142,9,0,-0.193573904317848,1,1
"ENSG00000154473",2.76790234784041e-06,1,3,0,0.193221158940528,1,1
"ENSG00000101150",0.00558319746519263,0.732542363865001,6,0,-0.192982879704032,1,1
"ENSG00000136518",6.22864685861247e-05,1,5,0,-0.192732961504477,1,1
"ENSG00000178935",0.0116513959119778,0.435822810047988,3,0,0.192610338293562,1,1
"ENSG00000089737",0.00600931084776448,0.142623465396114,6,0,-0.192378820520949,1,1
"ENSG00000180398",0.000293100697260195,1,9,0,-0.19230760896082,1,1
"ENSG00000162076",1.64226866213783e-06,1,4,0,0.192128388387379,1,1
"ENSG00000188938",0.00717878444608298,1,6,0,0.190952356785636,1,1
"ENSG00000213593",0.0247429216337972,0.808292832949807,4,0,-0.190646769655385,1,1
"ENSG00000026508",4.4306843753421e-26,0.0765304173110624,10,0,-0.190032205767651,1,1
"ENSG00000187492",0.00519484991598996,1,4,0,-0.189913194708656,1,1
"ENSG00000177885",0.0143153167150741,1,3,0,-0.189817278197298,1,1
"ENSG00000065054",0.00146695034383835,0.674839160650381,9,0,0.189297505117236,1,1
"ENSG00000140943",0.00883898852375208,0.0499636656000861,3,1,0.187831362479853,1,1
"ENSG00000137309",2.29566173881587e-28,1,7,0,0.186335174241686,1,1
"ENSG00000124535",0.00384642094537825,0.606757986217337,5,0,0.186227091691144,1,1
"ENSG00000186710",1.11440860689018e-07,1,4,0,-0.186045970672206,1,1
"ENSG00000165948",0.048568107154078,1,3,0,-0.185149586077979,1,1
"ENSG00000077942",2.99129053210418e-05,0.0147596861400741,3,1,-0.184036591841006,1,1
"ENSG00000176485",6.60340302272015e-05,1,4,0,0.18398833028685,1,1
"ENSG00000138757",0.00647842399881816,0.152696829320161,4,0,0.183838074714425,1,1
"ENSG00000253710",6.91079766474457e-05,1,5,0,0.183802634382541,1,1
"ENSG00000108588",0.000214228664588775,0.00234459845191119,4,1,-0.183396490596041,1,1
"ENSG00000163660",2.33989133593943e-15,0.0376619980160982,9,1,-0.183318700393147,1,1
"ENSG00000204954",0.0118920813183784,1,3,0,-0.182623301658789,1,1
"ENSG00000126653",0.0153329987139392,0.350030817862016,7,0,0.182149528807251,1,1
"ENSG00000125445",1.97409876950331e-25,1,5,0,0.181818252423096,1,1
"ENSG00000100918",0.00261532076031016,0.0787390190713242,6,0,0.181818236511912,1,1
"ENSG00000106733",1.22637612840508e-08,0.155012566774286,8,0,-0.181758653844906,1,1
"ENSG00000150527",0.000502565914034737,1,8,0,0.181053507903225,1,1
"ENSG00000068745",2.51136584081484e-10,0.0140869785610807,5,1,0.181020427176675,1,1
"ENSG00000178467",0.024329691348699,0.152536155506059,4,0,-0.180904083055647,1,1
"ENSG00000135655",0.00261644390157243,1,7,0,0.18021897724926,1,1
"ENSG00000176597",1.37547508772445e-05,0.314599305464969,5,0,0.179589370348747,1,1
"ENSG00000113240",1.97586020229224e-05,0.527836947304862,11,0,-0.179537146885128,1,1
"ENSG00000250722",6.51012206104113e-11,1,4,0,0.179497695314453,1,1
"ENSG00000115504",0.000127457368364986,1,6,0,-0.179057325351589,1,1
"ENSG00000256269",0.0438563814441576,0.15846311602816,4,0,0.178701509861509,1,1
"ENSG00000136810",4.55173809157748e-314,1,4,0,-0.178491748717798,1,1
"ENSG00000164924",7.04371414237031e-17,1,11,0,-0.17792853706475,1,1
"ENSG00000095906",0.00360525005645976,1,3,0,0.177889977468561,1,1
"ENSG00000110321",4.70495932495745e-12,1,6,0,-0.177814101805375,1,1
"ENSG00000272398",5.59747294492646e-17,2.48666641320588e-08,6,1,0.177442730589763,1,1
"ENSG00000038274",0.0263737524344268,0.474193641154961,3,0,-0.177098672664031,1,1
"ENSG00000180822",0.0003843044247612,1,4,0,0.176980729137467,1,1
"ENSG00000265190",2.1831933938663e-13,1,7,0,0.176820198681168,1,1
"ENSG00000068079",0.00754373390588043,0.00205478324704594,3,1,0.176805090925656,1,1
"ENSG00000114686",4.91028762594191e-16,0.00875647328936778,5,1,-0.176309138573772,1,1
"ENSG00000172239",1.34537065411306e-05,1,5,0,-0.176271344712059,1,1
"ENSG00000103942",0.0188093728015846,0.0901371862514724,5,0,0.176030943206909,1,1
"ENSG00000213096",0.0425235554452982,1,7,0,-0.174890433056465,1,0.833333333333333
"ENSG00000146476",0.0190559117058787,0.614488550397876,3,0,0.174786019028529,1,1
"ENSG00000116754",3.0950917411507e-50,1,13,0,0.174580376950242,1,1
"ENSG00000160813",1.01027360279699e-07,1,5,0,0.174508872656494,1,1
"ENSG00000146701",1.77192162010239e-05,0,2,2,0.173776256259987,1,1
"ENSG00000204619",0.0136221509803031,0.142362158661341,3,0,0.173657570034687,1,1
"ENSG00000166598",1.03691798547051e-16,1,4,0,0.17363136555948,1,1
"ENSG00000101294",0.000484043185273078,0.010900626953224,4,1,-0.173528102432685,1,1
"ENSG00000185187",5.86052621093127e-10,0.41250042684399,6,0,0.173333355085669,1,1
"ENSG00000170477",4.98591744116666e-28,1,4,0,-0.172976599507951,1,1
"ENSG00000168894",1.34821097920645e-06,0.00115395862034018,4,1,0.172845618100573,1,1
"ENSG00000130204",0.00578881439661909,0,2,2,-0.172808847626619,1,1
"ENSG00000174808",0.0194712888557032,0.866273154007684,3,0,0.172520451372132,1,1
"ENSG00000114956",1.86310250548855e-17,1,7,0,0.171271088117946,1,1
"ENSG00000145216",7.99100173664749e-19,1,23,0,0.171233112011679,1,0.833333333333333
"ENSG00000106853",8.4228591334687e-10,1,7,0,-0.171111634354241,1,1
"ENSG00000104611",1.05919499280258e-06,0.608157450544141,8,0,0.171104346721181,1,1
"ENSG00000176731",0.000982816586392187,1,3,0,-0.17076250299775,1,1
"ENSG00000100219",2.95554186074215e-07,1,3,0,0.170692340843146,1,1
"ENSG00000123415",0.00858889652509873,0.87481520072268,8,0,0.17028076977196,1,1
"ENSG00000205937",6.71015851231885e-08,1,7,0,-0.170075638562508,1,1
"ENSG00000071994",0.00778611977432615,1,8,0,0.169230847953192,1,1
"ENSG00000173992",0.000147598642498268,0,2,2,-0.167169627766983,1,1
"ENSG00000110011",0.0286153564815308,0.649969677591808,5,0,0.167125140540231,1,1
"ENSG00000171124",0.00609756396031858,1,6,0,-0.166968831492255,1,1
"ENSG00000100982",0.0372913113317541,1,3,0,0.166666807817305,1,1
"ENSG00000152061",2.35913319176639e-09,1,13,0,-0.166666732172493,1,1
"ENSG00000196628",9.11335704715501e-05,1,12,0,-0.166666666666087,1,0.833333333333333
"ENSG00000142599",0.00316250201633161,0.905712515107562,4,0,-0.166436524239743,1,1
"ENSG00000072310",0.00305428954491158,1,4,0,-0.165823925101486,1,1
"ENSG00000100883",0.00052916769287727,1,5,0,-0.165417347700144,1,1
"ENSG00000130511",1.56362936436867e-10,1,7,0,-0.164688718900531,1,1
"ENSG00000141698",6.06211459888515e-07,1,7,0,0.164556962051022,1,1
"ENSG00000100938",2.0059797251437e-09,1,6,0,-0.164521182596,1,1
"ENSG00000093134",0.00739113111324412,1,11,0,0.164521028822598,1,1
"ENSG00000051620",0.000623227249567801,7.51734160360542e-05,3,1,-0.163587284077779,1,1
"ENSG00000141504",2.5826031041611e-08,0.0731726788215025,5,0,0.163461293741702,1,1
"ENSG00000164022",0.00770112876150182,1,4,0,0.163387577373395,1,1
"ENSG00000240344",0.00125615418368282,1,10,0,-0.163265352609756,1,1
"ENSG00000004455",0.00857761295580033,0.462479851283403,5,0,0.163246176543649,1,1
"ENSG00000257698",0.0488716153683951,0.478332933101591,3,0,0.162607104913182,1,1
"ENSG00000176623",0.0192352354066209,1,6,0,-0.161549582405682,1,1
"ENSG00000198848",0.00729311540515598,0.0011458310497525,3,1,-0.16122368643292,1,1
"ENSG00000204514",0.0297844476786067,1,7,0,0.16102822747056,1,1
"ENSG00000129295",0.00521480278307678,1,8,0,0.15999993872699,1,1
"ENSG00000174744",0.031619372262706,0.00929406344369695,3,1,0.159550127357388,1,1
"ENSG00000122705",2.11123871588547e-52,1,3,0,-0.159459563435706,1,1
"ENSG00000245532",0.000181949379118143,1,3,0,-0.158758569491419,1,1
"ENSG00000175826",2.80898039622801e-05,0.76594663157716,5,0,0.157159206207282,1,1
"ENSG00000244274",0.0469193742481571,0.00910208039870473,4,1,-0.156958764286887,1,1
"ENSG00000285437",7.35420541544946e-05,1,8,0,-0.15662650580966,1,1
"ENSG00000244038",0.00266242355429795,0.000389038228098564,3,1,0.156312310293486,1,1
"ENSG00000136560",0.00236020953245561,1,7,0,0.15620306303521,1,1
"ENSG00000105699",4.65915815135767e-06,1,7,0,-0.156146801953613,1,1
"ENSG00000198668",0.00234498606175921,0,2,2,-0.156083730645173,1,1
"ENSG00000136371",0.0311238118420032,0,2,2,0.155584047133404,1,1
"ENSG00000122643",0.0391503119188587,0.42497006420513,8,0,-0.155042038246164,1,1
"ENSG00000214078",2.21788996786996e-09,1,9,0,0.15427255134429,1,1
"ENSG00000176532",0.00128522475195096,0.283755716024513,4,0,0.154095474498754,1,1
"ENSG00000174547",0.00460813601383734,0.000712682611398033,3,1,-0.153915600135182,1,1
"ENSG00000167565",0.00236020953245561,1,3,0,-0.153656330941782,1,1
"ENSG00000166164",0.00030726570950045,0.761938254728296,5,0,-0.153619203272665,1,1
"ENSG00000133318",1.73860119533587e-05,1,5,0,-0.152746824672567,1,1
"ENSG00000129351",1.64189246455419e-13,1,8,0,0.152636305612563,1,1
"ENSG00000143553",0.0024491635972314,1,3,0,-0.152561019779856,1,1
"ENSG00000115084",0.0476106988844227,0.180996505114618,3,0,-0.152506575993992,1,1
