"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Basal_UK_72hpi_child_Infected-Basal_UK_72hpi_adult_Infected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000100796",1.9970762614698e-09,0.0234342107476185,7,1,-0.367526851563886,1,1
"ENSG00000116731",7.51310119127211e-07,1,7,0,-0.367294677792866,1,1
"ENSG00000111371",1.38559208657947e-12,1,6,0,-0.366720298749649,1,1
"ENSG00000168077",0.0228636938365426,0,2,2,0.365282905936805,1,1
"ENSG00000100124",0.000583283400931559,0.0118434268519293,3,1,0.365234886623391,1,1
"ENSG00000103429",8.67362251884313e-06,0.00251786799406159,5,1,-0.364952740506661,1,1
"ENSG00000110880",0.0351362592747944,1,5,0,0.364729973775441,1,0.833333333333333
"ENSG00000148337",1.4218660539561e-08,0.939122456248156,11,0,-0.364582333179217,1,1
"ENSG00000250510",0.00667210362644002,0.0843188605601272,4,0,-0.364354541149026,1,1
"ENSG00000246067",1.38516006434984e-08,1,8,0,-0.363636081045677,1,1
"ENSG00000032444",0.00175692262278841,1,6,0,0.363552961427712,1,0.833333333333333
"ENSG00000132470",1.44001083640085e-27,0.00180705514549256,8,1,0.363401688040793,1,1
"ENSG00000095383",0.00186901746758124,0.0132671497589714,4,1,-0.363358871051345,1,1
"ENSG00000010244",4.49200621565673e-14,0.0015910048253046,7,1,0.362543489643694,1,1
"ENSG00000132581",7.28077211725015e-15,1,4,0,0.362494465833684,1,1
"ENSG00000204138",2.70473419034375e-05,1,6,0,-0.36168824379531,1,1
"ENSG00000156256",1.08862323535091e-07,0.318725044908327,6,0,0.361547454518271,1,1
"ENSG00000068305",0.00728393332427116,0.199524051681308,5,0,-0.361111058039425,1,0.833333333333333
"ENSG00000236287",0.0274432685289176,0.00633050299380527,3,1,-0.360540842071603,1,1
"ENSG00000164040",0.00622733618712043,0.0428274818159313,3,1,0.360363892590105,1,1
"ENSG00000204438",0.000313913944467856,0.179287015957353,8,0,0.359999204596393,1,0.666666666666667
"ENSG00000182809",0.030491020583486,0.423759653088807,3,0,0.359619409405895,1,1
"ENSG00000184154",1.90119499010531e-05,1,7,0,0.358779156764969,1,1
"ENSG00000135919",0.0207272469187517,0.0286421563504072,3,1,-0.358541255997947,1,1
"ENSG00000138668",1.31015226451545e-32,1,8,0,0.358333118506824,1,1
"ENSG00000223482",7.17103591858022e-07,0.571727577143618,10,0,-0.357142870188562,1,0.666666666666667
"ENSG00000100429",0.0152281472854234,0.195571699312463,6,0,0.357142765502678,1,1
"ENSG00000164828",0.00899870656165948,1,5,0,-0.3571247490359,1,1
"ENSG00000128731",0.00755487410372394,1,4,0,-0.356897369658158,1,1
"ENSG00000138434",0.00179936344155944,1,5,0,0.356276898847703,1,1
"ENSG00000145191",1.00244557347566e-07,0.0022127471930819,8,1,-0.356018683953088,1,1
"ENSG00000090686",7.51406572004568e-13,0.0535265358820626,7,0,-0.355535587603701,1,1
"ENSG00000163931",1.62871115723807e-55,1.17380985253528e-44,3,2,-0.355259925271342,1,1
"ENSG00000008517",0.0231023217873605,0.118951426961527,8,0,-0.351356614339447,1,0.833333333333333
"ENSG00000003756",1.94755569917743e-13,1,6,0,-0.351230496380336,1,1
"ENSG00000116001",4.01132500820866e-05,1,7,0,0.350939289057967,1,0.833333333333333
"ENSG00000156508",3.42090899414917e-294,0,2,2,-0.350671767838435,1,1
"ENSG00000012822",0.000710783365912949,0.0686067769337309,6,0,-0.350428073420694,1,1
"ENSG00000067225",3.03612819813308e-115,1.15584264701743e-41,4,1,0.350386717334443,1,1
"ENSG00000164172",4.43906843246182e-12,1,4,0,-0.349855434041553,1,1
"ENSG00000139990",0.0149208826920139,0.11551058170247,4,0,0.349366768748228,1,1
"ENSG00000109466",0.0218465414236362,0.0109576270355919,3,1,-0.348948325613227,1,1
"ENSG00000126522",7.61234841954323e-08,1,8,0,0.34883712485515,1,1
"ENSG00000114541",3.27723251544483e-05,0.344067024143951,5,0,-0.348837014816184,1,1
"ENSG00000115561",1.42860465322195e-76,1,5,0,0.348754684516298,1,1
"ENSG00000135363",2.39840085178478e-37,1,6,0,-0.348387382822486,1,1
"ENSG00000101966",6.05758209134624e-05,0.33409484666894,7,0,0.348212225525083,1,0.833333333333333
"ENSG00000151239",1.12467415348286e-12,0.000232561638193536,6,1,-0.347319352321996,1,1
"ENSG00000075975",5.57967248711632e-05,0.00553934339383451,3,1,0.347156652441053,1,1
"ENSG00000143294",0.00269185443175719,0,2,2,-0.346441212675056,1,1
"ENSG00000163584",2.47567811388028e-76,1,4,0,0.346258592033491,1,1
"ENSG00000163882",5.81729325489044e-09,0.000496929376142521,6,1,0.34560286014332,1,1
"ENSG00000141298",0.000221709649126358,1,5,0,-0.34538054663249,1,1
"ENSG00000141480",0.0355668778548203,1,5,0,0.345051744173539,1,0.833333333333333
"ENSG00000132463",0.000147295695879103,0.0356592257488028,9,1,-0.344004843133046,1,0.833333333333333
"ENSG00000116747",8.15924301958865e-06,0.0110776851517065,8,1,-0.343434258009144,1,1
"ENSG00000196562",1.49258761736372e-10,0.0214250139968154,7,1,-0.343083629505862,1,0.833333333333333
"ENSG00000132589",0.0439068702926076,0.417194336125515,3,0,-0.342931414816851,1,1
"ENSG00000090447",0.027528351596064,1,3,0,-0.342238664883964,1,1
"ENSG00000106305",7.86775875767174e-11,1,3,0,-0.342042955316853,1,1
"ENSG00000160226",0.00943478478812206,0.00206407552889785,3,2,-0.341926033062542,1,1
"ENSG00000184831",3.51572014135408e-13,1,7,0,0.341369842583182,1,1
"ENSG00000111328",6.97845549203813e-23,0.0002865903949845,7,1,-0.341270202925285,1,1
"ENSG00000109339",3.3936297057045e-07,3.28257838730062e-05,6,1,0.341060716801864,1,1
"ENSG00000175550",4.22316965951797e-62,1,4,0,0.340270701400725,1,1
"ENSG00000168310",0.000272951819534112,0.000247793645239834,3,2,-0.33993515888619,1,1
"ENSG00000178741",6.07542582488002e-37,0,2,2,0.339850033132434,1,1
"ENSG00000157954",1.71018756796328e-39,0.0118708491679473,10,1,0.339361951623616,1,1
"ENSG00000131558",0.000638601609210546,0.170186261671522,4,0,-0.338801967236809,1,1
"ENSG00000169814",0.0133722983751417,1,4,0,-0.337482498342787,1,1
"ENSG00000166478",0.0101233128902572,1,3,0,-0.337465492507307,1,1
"ENSG00000135185",2.95555648668555e-08,0.780094293617252,4,0,0.33670200711705,1,1
"ENSG00000172775",0.000937460594034728,0.32825590995995,7,0,0.336599223506517,1,0.833333333333333
"ENSG00000070010",2.05618026981066e-08,1.760397633261e-09,3,2,0.336233711465322,1,1
"ENSG00000206199",0.00268809696673976,1,4,0,0.336177791439271,1,1
"ENSG00000106052",7.84289882818848e-23,0.0011234830114931,7,1,0.336130225931934,1,1
"ENSG00000130813",2.98264676471408e-07,0.00118391656749496,5,1,-0.335917514053606,1,1
"ENSG00000185551",1.46402327592735e-12,0.00205996233046597,8,1,-0.335887460831692,1,0.833333333333333
"ENSG00000174628",1.01470421853701e-10,0.00153613691794795,9,1,0.3358584399357,1,1
"ENSG00000172243",0.000405021840990971,1,7,0,-0.335654362510162,1,0.833333333333333
"ENSG00000104973",8.95462333679237e-05,1,4,0,0.33514650700597,1,1
"ENSG00000197641",0.00012549929434103,0.00205603085937951,7,1,-0.334613879601935,1,1
"ENSG00000140682",0.0100238119384968,0.0567471304778458,4,0,0.334287299165427,1,1
"ENSG00000151689",2.70564698422377e-14,0.657335521005223,6,0,-0.33409244693346,1,1
"ENSG00000006118",1.52080676228178e-07,0.00232063735570821,4,1,-0.333937199851793,1,1
"ENSG00000046647",5.23529577160473e-05,1,4,0,-0.333337078341528,1,1
"ENSG00000140398",0.00167758950978034,1,9,0,-0.333333144136565,1,0.833333333333333
"ENSG00000270647",4.24555087832974e-20,0.0410914185967094,6,1,-0.333328624489532,1,1
"ENSG00000182087",4.28420067513122e-26,1,9,0,0.333322101399703,1,1
"ENSG00000160298",0.0365854389167407,1,6,0,0.333201516359472,1,1
"ENSG00000145860",0.00658044270747151,0.496663661214091,6,0,-0.332791730138648,1,1
"ENSG00000166669",0.0125735049934426,0.0100446494210427,3,1,0.331387359481717,1,1
"ENSG00000196961",0.000142351435254583,0.00267263640510245,3,1,0.331360854142202,1,1
"ENSG00000125743",0.00313586684700832,1,4,0,-0.331002417912022,1,1
"ENSG00000100129",6.12539061295585e-31,5.58113071582722e-16,5,2,-0.33084953478022,1,1
"ENSG00000173575",3.65523479774039e-10,0.0096025171133613,7,2,-0.33044262641856,1,1
"ENSG00000105698",2.80671116297477e-10,1,5,0,0.330229118225925,1,1
"ENSG00000103591",0.0430599502487638,0.0492672149889306,3,1,0.330131191185347,1,1
"ENSG00000154473",7.05582379701702e-09,0.0994323845902514,3,0,0.329392516180174,1,1
"ENSG00000160404",0.0298865402241081,0.023618198014036,3,1,-0.329342981188867,1,1
"ENSG00000238142",0.000112371374773296,0.595044246323999,5,0,0.329103428485444,1,1
"ENSG00000139636",0.00747359035865732,1,6,0,-0.328927112682745,1,1
"ENSG00000169592",0.00109245008805979,0.104871495222548,4,0,0.328230681427697,1,1
"ENSG00000162231",0.00255105771703731,0.0137409348837067,3,1,0.327586205819505,1,1
"ENSG00000151929",2.87903708824075e-05,0.0526770252367951,4,0,0.327585422623346,1,1
"ENSG00000073803",0.00359378639550621,0.000969392826992013,3,2,-0.327184747802182,1,1
"ENSG00000157538",0.0169706764315788,0.984698672299371,5,0,-0.327132025687404,1,1
"ENSG00000072210",1.59572310185033e-48,1,7,0,0.326676080236322,1,1
"ENSG00000011295",0.0191983819992949,0.00395721703612659,3,2,0.325463850011161,1,1
"ENSG00000173511",5.83979273130179e-06,0.299086054409571,5,0,0.324999826683142,1,1
"ENSG00000257621",1.1138004515537e-16,0.0352255458266174,6,1,0.32381473592613,1,1
"ENSG00000186594",0.000378442994715231,0.231543785468393,8,0,-0.323385557233849,1,1
"ENSG00000177989",5.06056895850519e-15,6.41594489674291e-11,6,2,0.322615627587322,1,1
"ENSG00000198040",0.00943478478812206,0.272770382249515,4,0,0.320942022632696,1,1
"ENSG00000226067",3.13626210762905e-11,0.168829827756995,9,0,0.3207437949083,1,1
"ENSG00000160439",1.23061186521772e-05,0.533915154740196,5,0,-0.319516230299927,1,1
"ENSG00000172113",1.89059677470883e-09,0.775281793857902,9,0,0.319213143558947,1,0.833333333333333
"ENSG00000170776",3.63261082891615e-09,0.415407357843361,7,0,0.318994272924383,1,1
"ENSG00000186522",0.000682801596529998,0.0122506141837438,6,1,0.318979383028305,1,1
"ENSG00000173272",1.99507443989439e-39,1.07090647011673e-15,3,1,-0.31855367233956,1,1
"ENSG00000132155",5.02385706866832e-07,0.216161817025065,4,0,-0.318103752437638,1,1
"ENSG00000184731",3.03448691976773e-06,1,4,0,0.318093579547435,1,1
"ENSG00000146904",6.04195270717991e-08,1,4,0,-0.317916743448587,1,1
"ENSG00000243955",1.6006578510066e-44,5.23507553245919e-14,3,1,-0.317703189713385,1,1
"ENSG00000064490",1.00908982018555e-11,0.0654907860893273,7,0,0.317481316945252,1,1
"ENSG00000198431",0.022035449071614,1,5,0,-0.317317123183672,1,1
"ENSG00000073584",5.41296941975648e-24,0.895650045295503,11,0,0.317243573757027,1,1
"ENSG00000143502",0.00475199291957371,0.823492515962019,7,0,-0.317198484212194,1,1
"ENSG00000186787",1.66968658891703e-08,1,9,0,-0.317073194621714,1,1
"ENSG00000143390",0.00202375486432165,1,5,0,-0.315788832763121,1,1
"ENSG00000072682",5.97636789513762e-21,1,12,0,-0.315788000440684,1,1
"ENSG00000129226",0.000721396933049557,0.348666869818748,3,0,-0.315136445744836,1,1
"ENSG00000180098",1.45194629572525e-05,0.000452300465636361,5,2,-0.314909831160801,1,1
"ENSG00000105053",0.000108495365827126,0.839608686213874,5,0,-0.314285652914279,1,1
"ENSG00000132286",0.0251066241244845,0.00338395945082439,4,2,-0.313686434002017,1,1
"ENSG00000198729",1.49203631194642e-12,0.92295643207639,5,0,-0.313316313874072,1,1
"ENSG00000119185",1.48905188149665e-17,1,9,0,0.313193344964553,1,1
"ENSG00000163382",3.47112381728867e-25,1,3,0,-0.313021082360051,1,1
"ENSG00000180398",0.00235209946060879,0.00172484111831716,10,1,-0.312961262491718,1,1
"ENSG00000108669",0.0170824936146018,0.142724914642076,5,0,0.312618716600205,1,1
"ENSG00000183474",5.02730540721427e-05,1,10,0,0.312499868180181,1,0.666666666666667
"ENSG00000089737",5.57695135984224e-06,0.235950936301769,6,0,0.312355756523261,1,1
"ENSG00000140575",9.15293774728832e-07,0.0890036186588572,5,0,0.312310085165748,1,1
"ENSG00000116212",5.93689440972658e-11,4.94722910959602e-06,7,1,0.312257562827881,1,1
"ENSG00000166979",5.10531778556068e-17,1,9,0,-0.311945054277306,1,1
"ENSG00000260136",0.0209693998856934,1,4,0,-0.310344423575361,1,1
"ENSG00000147526",0.0077871790398431,1,5,0,0.309969065691959,1,1
"ENSG00000261105",0.0183398580169435,0.0838428405938464,5,0,0.309523826031453,1,1
"ENSG00000084764",0.00124279143199003,1,8,0,-0.309515984098941,1,0.833333333333333
"ENSG00000166181",0.0103481928448435,0.734875037801315,4,0,0.309331613102603,1,1
"ENSG00000100644",3.83831400166504e-10,0.266886049988792,7,0,-0.309091404052722,1,1
"ENSG00000103194",3.1966477686397e-05,0.0634569287479955,4,0,0.308890540617775,1,1
"ENSG00000177917",0.000271214985985454,0.0297560973736619,5,1,-0.308879643769455,1,1
"ENSG00000118855",0.0309992509859785,0.156865637652448,5,0,-0.30872075135296,1,1
"ENSG00000185347",0.000508046426342814,1,8,0,0.30869963369978,1,1
"ENSG00000185499",1.01973096631457e-16,1,6,0,0.308645324872499,1,1
"ENSG00000048140",7.08179592192416e-05,0.711580828127146,8,0,0.308634324087609,1,1
"ENSG00000167986",1.74367696702768e-09,0.00133989809051102,5,1,-0.308494735949456,1,1
"ENSG00000143393",0.00046973463999731,1,5,0,-0.308026139400356,0.833333333333333,0.833333333333333
"ENSG00000005486",0.000228553190719341,0.0251739189704752,7,1,-0.307848976624956,1,1
"ENSG00000176095",0.0243571588238454,1,4,0,0.307780348961638,1,1
"ENSG00000203705",0.00019803512154045,1,8,0,-0.307716869478865,1,1
"ENSG00000239467",0.000498385031336029,0.55108484776534,6,0,0.307692269195118,1,0.833333333333333
"ENSG00000134108",0.0441456433795353,0.0353949865523093,3,2,-0.307623266891356,1,1
"ENSG00000187109",5.06056895850519e-15,1,7,0,-0.306803793205281,1,1
"ENSG00000135317",4.01961268531344e-10,1,12,0,-0.306122511930799,1,1
"ENSG00000114480",1.62560011060492e-05,1,4,0,0.305415158076838,1,1
"ENSG00000100162",3.45550631669119e-06,0.0033512796704257,3,1,-0.304116583516771,1,1
"ENSG00000146457",5.5196713523639e-07,1.17997483038664e-06,6,1,-0.304072830353789,1,1
"ENSG00000198131",0.000214886048515343,1,9,0,0.303809920940245,1,1
"ENSG00000104231",2.13201423850702e-06,1,9,0,0.30342764281683,1,1
"ENSG00000184983",6.04781563677539e-10,1.23026367021151e-10,3,2,-0.302475411280876,1,1
"ENSG00000111276",0.000122534546342357,0.00118055247911344,3,1,-0.301917048044157,1,1
"ENSG00000102226",0.0169701763120363,1,6,0,0.301866646710836,1,1
"ENSG00000159346",9.43431560084105e-09,0.000317103928839242,3,1,0.301692501533274,1,1
"ENSG00000139835",3.45890491196948e-11,1,5,0,0.301152400617713,1,1
"ENSG00000013275",3.96840921941647e-11,0,2,2,0.300880423587789,1,1
"ENSG00000213563",9.63014725546028e-06,0.00148361130861486,3,1,0.299999785512637,1,1
"ENSG00000164163",0.00513870596636607,0.000868629199586051,3,2,-0.29852661791208,1,1
"ENSG00000136682",1.93572595082576e-14,0.0190412493550869,7,1,-0.298169162131111,1,1
"ENSG00000048991",0.0213284109331671,1,4,0,-0.297894848409464,1,1
"ENSG00000101940",3.82262309511937e-10,0.00584239133958716,7,2,-0.297779243306444,1,1
"ENSG00000177731",0.0370834142484205,0.0131193041693931,4,1,-0.297340556245539,1,1
"ENSG00000167699",0.00585908687048295,0.00163071076579105,3,1,0.297280651364567,1,1
"ENSG00000169118",0.000233521392893446,1,6,0,-0.296908054063169,1,1
"ENSG00000104450",3.46142742772004e-06,0.299645856487522,5,0,-0.296469135193514,1,1
"ENSG00000103275",1.81809551173109e-09,1,8,0,0.296405783032832,1,1
"ENSG00000148334",4.02393237548584e-11,1,4,0,-0.296371401232067,1,1
"ENSG00000159322",0.00607322759935061,1,5,0,-0.29593047662474,1,1
"ENSG00000139842",0.0204670061898864,1,4,0,-0.295865397967258,1,1
"ENSG00000123472",0.0214945390535801,0.132555840676132,6,0,0.295461838659483,1,1
"ENSG00000177685",0.0113373384390228,0.00161699772584408,11,1,0.295321641967995,1,1
"ENSG00000166441",0.00469128255768745,0.00191658068116333,4,2,-0.295184422080695,1,1
"ENSG00000155287",5.21589404298253e-12,9.74925563428666e-05,6,1,0.295172922740251,1,1
"ENSG00000136305",0.0156516865481025,0.550713730555109,4,0,-0.295058422670484,1,1
"ENSG00000110841",0.00905607321129757,0,2,2,0.294933231899027,1,1
"ENSG00000108883",0.0111862661399792,1,4,0,-0.294157933763238,1,1
"ENSG00000026025",3.16996212812693e-05,0.0148515120179866,3,1,-0.294079789093807,1,1
"ENSG00000124570",5.06384958838777e-08,1.31950929496608e-07,7,1,0.2939724017319,1,1
"ENSG00000105821",0.00333492299072592,0.929685645810448,6,0,0.29372590200801,1,1
"ENSG00000170633",0.0148100227759076,0.583740962395276,3,0,0.293515921550421,1,1
"ENSG00000126368",5.7564823001952e-09,0.29879761469202,4,0,0.293507116798767,1,1
"ENSG00000136527",6.65996347296257e-07,1,7,0,0.29341943559975,1,1
"ENSG00000096872",0.00910271632573868,0.126503889533253,5,0,-0.293100484652595,1,1
"ENSG00000175482",5.51422676865187e-10,1,8,0,0.292759954725801,1,1
"ENSG00000167766",0.00014952161070735,0.340281962489418,10,0,0.292292280931971,1,1
"ENSG00000112110",8.18793442027505e-19,2.32775886980552e-08,3,1,0.291874252693528,1,1
"ENSG00000137814",0.0151622317802419,1,4,0,-0.291113262666385,1,1
"ENSG00000063244",0.00748285472577251,0.0600285856088079,3,0,-0.291049070333836,1,1
"ENSG00000144048",2.11040848570736e-06,0.0140410248331883,3,1,-0.290586326673887,1,1
"ENSG00000137764",0.0441456433795353,1,3,0,0.290483890974931,1,1
"ENSG00000173812",1.37670667834645e-77,1.59356812199412e-66,4,1,-0.289917227521886,1,1
"ENSG00000112339",0.0246357016355756,0.626371213267181,6,0,-0.289723460817052,1,1
"ENSG00000164609",5.97955513053523e-06,0.94723640598615,3,0,0.289502520632143,1,1
"ENSG00000171720",7.33621928147988e-07,1,4,0,-0.289129520886168,1,1
"ENSG00000150403",4.68807918351723e-09,1,8,0,-0.288467196912586,1,1
"ENSG00000109861",1.9430165949711e-45,2.91733489354648e-25,3,1,0.287854459779072,1,1
"ENSG00000106355",0.0227684390991407,0.0733082400246965,5,0,0.287756438456724,1,1
"ENSG00000178234",4.87359791294087e-05,1,3,0,-0.28726873602057,1,1
"ENSG00000163166",8.63364349942516e-05,2.56072447644792e-05,3,1,-0.287033308968331,1,1
"ENSG00000118985",0.0176817879872811,1,3,0,0.287014827766023,1,1
"ENSG00000153113",9.07055961555197e-16,0.633857188860046,10,0,-0.286465759959488,1,1
"ENSG00000129625",4.02173790506759e-29,1.57392623256234e-07,3,1,-0.286199540590295,1,1
"ENSG00000161036",0.00384261271692183,0.00417934896338102,4,1,0.286026674953934,1,1
"ENSG00000185049",0.0232864912122497,0.320248028932527,4,0,0.285761963578034,1,1
"ENSG00000167881",0.000973749168194713,0.255997223300203,5,0,-0.285714355296354,1,1
"ENSG00000108469",0.0212886226669532,1,6,0,-0.285714285714286,1,0.666666666666667
"ENSG00000105856",1.53625587228142e-10,0.00354892295498961,4,1,0.284614657776392,1,1
"ENSG00000170545",1.52223109887066e-16,1,4,0,0.284481249880035,1,1
"ENSG00000114638",1.38599543746787e-06,1.62906031891444e-05,3,1,-0.284395847883515,1,1
"ENSG00000121413",0.0451191550736527,0.144323000530844,5,0,-0.284272493384909,1,1
"ENSG00000123358",2.17053038369744e-05,1,8,0,-0.2842637580698,1,1
"ENSG00000072364",4.58948466179435e-07,0.387197726940114,5,0,-0.283990309529475,1,1
"ENSG00000170412",3.69388474850752e-05,1,6,0,-0.283466997582169,1,1
"ENSG00000134326",0.000132695932090606,0.00688432926342918,4,1,0.283412429573677,1,1
"ENSG00000149547",6.93791192708494e-05,0.0669451024146222,4,0,-0.283411275533114,1,1
"ENSG00000135925",2.512594386469e-07,0.115651759914877,5,0,-0.283314888321456,1,1
"ENSG00000062038",5.86257816114886e-07,1,5,0,0.282522989347529,1,1
"ENSG00000169660",1.47571863091677e-07,0.686671480327925,9,0,0.282051282051282,1,0.833333333333333
"ENSG00000007376",0.000720731488964329,1,5,0,-0.281783695038638,1,1
"ENSG00000132128",0.0168857489541297,0.50395973495878,3,0,-0.281139744269294,1,1
"ENSG00000168961",6.29303196568491e-11,0.00513326346653063,4,1,0.280898570725861,1,1
"ENSG00000100722",1.49635241853833e-06,0.307218216302534,7,0,0.280621678451732,1,1
"ENSG00000119950",0.0450061382705516,0.487517176312103,7,0,-0.279905230796927,1,1
"ENSG00000005206",2.30504215003579e-06,1,8,0,-0.279067538219402,1,1
"ENSG00000176014",1.98526578184257e-06,4.37283149408499e-06,3,1,-0.278969207060132,1,1
"ENSG00000147955",0.0183768858310667,1,5,0,0.278909274699439,1,0.833333333333333
"ENSG00000122545",3.55816447614602e-46,1,5,0,0.278766348412106,1,1
"ENSG00000186106",0.0281566471558901,1,4,0,0.277860077780065,1,0.833333333333333
"ENSG00000147533",9.71251302257693e-06,0.126329387978121,4,0,-0.277726902008238,1,1
"ENSG00000170619",0.00348648910315955,0.0144405081708892,3,1,-0.277542045089164,1,1
"ENSG00000171497",0.00569901875749386,0.0696884263976616,4,0,-0.276867847983387,1,1
"ENSG00000166145",2.93627485989879e-20,0.00153131359661836,9,1,-0.276716216980596,1,1
"ENSG00000173264",3.21883861414306e-13,1,11,0,0.276595744596941,1,1
"ENSG00000077380",3.74658105309899e-07,1,8,0,0.276043135142083,1,1
"ENSG00000100918",0.0013947856231701,0.00487879911402111,5,1,0.275746872816771,1,1
"ENSG00000167842",0.00907395991469877,1,6,0,-0.275561160827389,1,1
"ENSG00000011198",1.70648870062259e-13,1,6,0,-0.275469057313974,1,1
"ENSG00000104960",0.00479823813020807,1,5,0,-0.275183424128233,1,1
"ENSG00000165698",3.30677239129567e-05,0.0139067885261622,4,1,0.275110924235619,1,1
"ENSG00000152760",0.000719741582407742,0.132313098527885,5,0,-0.274786067284769,1,1
"ENSG00000110274",5.2393655419786e-08,1,8,0,0.274103549491762,1,1
"ENSG00000130592",0.0292364962515793,0,2,2,0.273980430745392,1,1
"ENSG00000106733",6.67782217340063e-09,1,6,0,0.273597870568854,1,1
"ENSG00000130733",0.00023260777587293,1,9,0,0.273524773588588,1,1
"ENSG00000109920",0.0447835161924398,1,4,0,0.273287845304809,1,1
"ENSG00000010361",0.0018679414973477,0.757843841997332,7,0,-0.272794738354973,1,1
"ENSG00000137497",1.14243225336062e-05,1,6,0,-0.272727272727272,1,1
"ENSG00000141232",3.45321453688133e-07,0,2,2,0.272317309520621,1,1
"ENSG00000187492",9.46016686827649e-05,0.0108990552349613,3,1,0.271840669222028,1,1
"ENSG00000105287",0.000518228024359981,1,10,0,-0.271414541845605,1,0.833333333333333
"ENSG00000124383",0.0167262666977242,0.942419385551659,3,0,-0.270450944348301,1,1
"ENSG00000196628",9.34149655305735e-06,0.500992198549966,15,0,0.270269618435975,1,0.666666666666667
"ENSG00000184584",2.52536403275708e-10,1,8,0,-0.269606708036865,1,1
"ENSG00000138642",3.55977342327536e-11,0.0261120039881122,7,1,-0.269185247946825,1,1
"ENSG00000096746",2.8926710526426e-37,1,9,0,-0.268570441883555,1,1
"ENSG00000165175",0.0351362592747944,0.00997176864968559,3,1,0.268524962531653,1,1
"ENSG00000093144",7.99455958730784e-16,1,7,0,-0.268438876615401,1,1
"ENSG00000134884",3.67229786341091e-09,1,3,0,-0.268075056589838,1,1
"ENSG00000134851",8.90509087145059e-10,6.48659813336322e-11,3,2,-0.268017647615995,1,1
"ENSG00000166260",0.0358950372692616,1,5,0,0.267774389819408,1,1
"ENSG00000151923",2.75719855193854e-13,1,9,0,0.267479221037979,1,1
"ENSG00000155324",1.2411111883996e-05,1,10,0,0.26739676321297,1,0.833333333333333
"ENSG00000128951",5.73479000902167e-07,0.00143322232627285,5,1,0.267306300383116,1,1
"ENSG00000110619",0.000472352308061522,0.550409003726003,7,0,-0.266880522835212,1,1
"ENSG00000151376",0.0135944219146266,1,7,0,0.266666844460929,1,1
"ENSG00000140274",0.0201244879308576,0.0045055634903569,3,2,0.26632653319317,1,1
"ENSG00000125505",0.00489275480162886,1,5,0,-0.26624986238936,1,1
"ENSG00000180822",3.11749284526413e-05,0.0174813658254817,4,1,0.266121609337731,1,1
"ENSG00000115310",2.70683734442501e-37,1.40109248741717e-08,4,1,-0.265946969393423,1,1
"ENSG00000114473",1.64283020142793e-08,1,5,0,0.265797290205196,1,1
"ENSG00000186395",2.94209609552415e-12,2.00337963178909e-05,5,1,0.264742203232616,1,1
"ENSG00000196141",1.25020588409103e-22,0.00361752571379145,10,1,0.264705796925399,1,1
"ENSG00000213246",8.71212178371059e-09,3.36531096525418e-06,4,1,0.263595303124756,1,1
"ENSG00000080503",1.26198240393408e-10,1,10,0,-0.263157831141254,1,1
"ENSG00000067057",9.64677835731605e-06,0.0485854030634101,4,1,-0.262632049951083,1,1
"ENSG00000166333",2.48160203691304e-07,1,6,0,0.262464749936452,1,1
"ENSG00000029363",1.27971350436596e-16,1,9,0,-0.262295946168162,1,1
"ENSG00000161249",0.000218494014011056,0.00150917324812391,7,1,-0.262214247005147,1,1
"ENSG00000221914",1.83081260993999e-08,1,6,0,-0.262188784139249,1,1
"ENSG00000185420",0.00940235241734303,0.63748283178693,4,0,0.262152301553346,1,1
"ENSG00000138069",5.17250683543327e-06,2.80756355998455e-06,4,2,0.261641861270907,1,1
"ENSG00000169220",0.000153047098486233,0.112219487323754,6,0,-0.261148881960883,1,1
"ENSG00000179526",2.27190865575329e-12,1,6,0,0.260870051621086,1,1
"ENSG00000028203",3.972594790058e-06,0.294033967185378,9,0,0.260218644028825,1,1
"ENSG00000139644",0.00907395991469877,0.0021469138545641,3,2,-0.259747320976118,1,1
"ENSG00000162772",0.000514538882291367,0.000134589238510637,3,2,0.25969856183222,1,1
"ENSG00000140395",1.73639118183438e-06,6.02854746400819e-06,3,2,0.259633043849932,1,1
"ENSG00000141504",1.00425231963816e-08,1,5,0,-0.258705371395518,1,1
"ENSG00000133226",2.19121178615157e-29,1,6,0,-0.258070685282571,1,1
"ENSG00000144283",0.0480787086209089,0.151351711563335,4,0,-0.257366289807773,1,1
"ENSG00000128891",0.000933520203808719,0.162837652531154,6,0,-0.256999861502842,1,1
"ENSG00000235098",6.88262243458618e-12,1,10,0,-0.25641025641024,1,1
"ENSG00000166797",0.000162259941470993,0.572446310550739,4,0,0.25638233244054,1,1
"ENSG00000164953",0.0165125728172698,1,6,0,-0.256316374208192,1,1
"ENSG00000095321",0.0405345844256023,1,5,0,0.255996471938641,1,1
"ENSG00000092621",0.038843659502288,0.00995927674786623,3,2,0.25579004329514,1,1
"ENSG00000176102",0.000710299167127052,0.257401852609199,5,0,-0.255781268394074,1,1
"ENSG00000064601",0.0146796795224955,0.00287019194537638,4,2,-0.255558289585428,1,1
"ENSG00000155868",0.006242921461059,0.0351673657948965,3,1,-0.255274338660609,1,1
"ENSG00000198015",0.000118896355298084,0.000221785367126194,3,1,-0.254972003077035,1,1
