"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Ciliated_UK_72hpi_adult_Infected-Ciliated_uninfected_adult_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000140688",0.0362783482097145,1,3,0,0.206550454140283,1,1
"ENSG00000105223",7.82878781526595e-13,0.0150105788235463,12,1,-0.20636976246437,1,1
"ENSG00000160813",3.219456092597e-21,0.00284678383354529,6,1,-0.206171970431029,1,1
"ENSG00000119688",0.00206353289316656,0.114184913199476,7,0,-0.206060335561808,1,1
"ENSG00000165055",0.00357580418969852,0.311246818689716,4,0,0.205882730661349,1,1
"ENSG00000109390",6.49014196623009e-10,6.11171007884462e-08,4,1,-0.205663711962472,1,1
"ENSG00000163938",3.31724542403008e-09,1,3,0,0.205642113379318,1,1
"ENSG00000118307",7.07756681934439e-16,1,7,0,-0.205479794384701,1,1
"ENSG00000147099",7.65141598104186e-09,1,9,0,0.204819078774353,1,1
"ENSG00000114383",3.78181233762936e-10,1,5,0,-0.204577786028546,1,1
"ENSG00000233822",0.0499019951682243,0.0145477763493187,3,1,0.204473799981005,1,1
"ENSG00000085117",9.85713715892599e-09,0,2,2,-0.204357737993495,1,1
"ENSG00000122481",5.48112603140811e-07,0.0445228159632243,8,1,0.204349034718351,1,1
"ENSG00000070081",8.08621081923192e-08,3.20955664796632e-05,8,1,0.204172984809946,1,1
"ENSG00000078304",0.00243456319173792,1,6,0,0.204052222987762,1,1
"ENSG00000176945",5.20297587273854e-18,3.59444152326284e-10,8,2,0.203716857586431,1,1
"ENSG00000007174",5.93949864594211e-06,1,4,0,-0.202762711659065,1,1
"ENSG00000231170",0.00242570278094709,1,4,0,0.202563692228643,1,1
"ENSG00000141127",0.000354321696327164,1,7,0,0.202493856539509,1,1
"ENSG00000135919",0.0115076399285007,0.287053346297617,3,0,-0.202178660171576,1,1
"ENSG00000121578",7.53679106798477e-08,4.48547957141191e-05,6,1,0.202159080417675,1,1
"ENSG00000177106",3.64177957681781e-24,1,11,0,-0.202120410079534,1,1
"ENSG00000130733",1.23637893274838e-05,0.23029936046693,7,0,-0.201842383459679,1,1
"ENSG00000078674",1.10011103436025e-19,1,10,0,-0.201776401223002,1,1
"ENSG00000139835",5.16342360659802e-13,1,6,0,-0.201745563445823,1,1
"ENSG00000008838",7.98378971988997e-06,0.220612857074621,9,0,-0.201660205335012,1,1
"ENSG00000103253",0.000536749845721315,0.345231341039108,10,0,0.201291956634131,1,0.833333333333333
"ENSG00000117525",3.41388566982391e-79,1,4,0,0.201158036681618,1,1
"ENSG00000140650",0.00020608647317032,1,4,0,0.201008930196005,1,1
"ENSG00000114861",1.16750093505834e-08,1,8,0,-0.200993354336246,1,1
"ENSG00000197965",0.00241361757621626,1,4,0,0.200000000000005,1,1
"ENSG00000135968",2.402006136382e-19,1,10,0,0.199999910420623,1,1
"ENSG00000099849",4.21405433910742e-17,0.00348182298815973,6,1,0.199967481068427,1,1
"ENSG00000178761",6.53014128130241e-05,1,9,0,0.199618627170273,1,1
"ENSG00000183283",1.14569263763114e-05,0.0155696080344285,9,1,0.199462463811776,1,1
"ENSG00000225733",2.29912272476926e-05,0.693111402212542,6,0,0.199059634130498,1,1
"ENSG00000064995",0.00960170120024765,0.00511130828724797,3,1,0.199047518117484,1,1
"ENSG00000141002",5.14072243276538e-30,1,8,0,-0.198731853933465,1,1
"ENSG00000198015",8.26954704085338e-06,0.00136186304294565,3,1,0.198729814350031,1,1
"ENSG00000281649",2.29297307654042e-13,1,8,0,0.198657476200717,1,1
"ENSG00000160688",4.7198097949436e-05,0.0857053700908458,4,0,-0.1984114918877,1,1
"ENSG00000048991",0.00712697058782751,1,4,0,0.198397230482267,1,1
"ENSG00000167526",1.4987772116796e-39,1,5,0,-0.198384890563156,1,1
"ENSG00000171695",1.04019870213711e-06,0.0797074250875793,5,0,0.197802106160473,1,1
"ENSG00000106077",1.81554048790013e-09,0.00208653350182326,7,1,-0.197671865404002,1,1
"ENSG00000139722",5.04639276113083e-15,5.65759099133598e-09,4,1,0.197280255739958,1,1
"ENSG00000126524",6.26661078317699e-49,1,4,0,-0.19698142774967,1,1
"ENSG00000114942",2.03764862350884e-310,1,4,0,0.196878029911658,1,1
"ENSG00000125347",0.0264263599789306,0,2,2,0.196813530022729,1,1
"ENSG00000116212",7.09701103583193e-12,0.00445642112860156,8,2,0.196718008965065,1,1
"ENSG00000206073",7.24009461368178e-36,1.71593203954226e-26,3,1,0.196376214896674,1,1
"ENSG00000132341",1.22467097945485e-47,0,2,2,-0.196282014939468,1,1
"ENSG00000158163",8.88974987183015e-07,1,4,0,0.196219554171803,1,1
"ENSG00000100897",1.05727437093868e-05,1,10,0,-0.195826878473515,1,1
"ENSG00000115561",2.85460885760104e-06,2.22000446164551e-07,3,1,-0.195799856632394,1,1
"ENSG00000121073",1.23871950293319e-05,1,7,0,-0.195689459903026,1,1
"ENSG00000257103",8.46788138409521e-08,0.00379417910483604,8,1,0.195581680188026,1,1
"ENSG00000264230",0.000935581781076789,0.252473380131499,5,0,0.195403983719389,1,1
"ENSG00000168890",0.00436830610492688,0.330311369999985,6,0,0.195311351156395,1,1
"ENSG00000100359",0.00644812937970551,0.00444060913593868,5,2,-0.195173348790409,1,1
"ENSG00000237945",0.000316351247792647,1,3,0,0.195102369366593,1,1
"ENSG00000169764",4.60864185470718e-08,0.0225130917174846,4,1,0.195087293717353,1,1
"ENSG00000115317",0.00247812457837712,0.274305924292086,4,0,0.195018542230585,1,1
"ENSG00000122678",6.21738956716407e-05,1,8,0,0.194943140036518,1,1
"ENSG00000181085",0.000244813043571172,1,7,0,-0.194614964185978,1,1
"ENSG00000101608",3.44056440273652e-62,7.83860951520114e-24,4,1,-0.194446672638153,1,1
"ENSG00000166669",0.000896673213084595,0.00106033753494961,3,1,-0.194440176115568,1,1
"ENSG00000143612",9.87113497089015e-05,1.13021109382571e-05,4,1,-0.194257756896274,1,1
"ENSG00000186594",4.04847828578882e-13,1,13,0,0.19403004237132,1,1
"ENSG00000140939",2.64169953295447e-07,1,7,0,0.194029864715588,1,1
"ENSG00000055130",2.72181627576887e-05,0.97074028331502,8,0,-0.19354838729823,1,1
"ENSG00000164292",2.50576200871345e-07,0.0391132304449655,5,1,0.193500394108582,1,1
"ENSG00000186654",0.000166169943380123,1,4,0,-0.193141403981154,1,1
"ENSG00000070423",3.36515645515063e-11,1,3,0,0.193089664089698,1,1
"ENSG00000176731",3.18679706384656e-05,3.0458738303782e-06,3,1,0.19294375945239,1,1
"ENSG00000174720",1.28786062684122e-22,1,10,0,-0.192940108529743,1,1
"ENSG00000154473",3.64265279706752e-11,1,3,0,-0.192902208284829,1,1
"ENSG00000077150",0.000288473889288622,1,6,0,-0.192764861548668,1,1
"ENSG00000170473",0.000128064895706203,0.0963395567059743,6,0,0.192755452127926,1,1
"ENSG00000143537",2.39737095117517e-07,1,7,0,0.192307788666642,1,1
"ENSG00000121749",0.0462232364499219,0.354286881353092,5,0,0.192221556153281,1,1
"ENSG00000106853",7.26329556256579e-12,1.49883475302406e-06,8,1,-0.192103218523256,1,1
"ENSG00000137098",2.70904818511603e-09,1,10,0,0.191931921901651,1,1
"ENSG00000140104",0.0466348206805011,1,5,0,-0.191311077142883,1,1
"ENSG00000185055",1.68174721489583e-16,1,7,0,0.190765594355285,1,1
"ENSG00000172824",0.0269623647083326,0.392160950667992,6,0,0.190734484600468,1,1
"ENSG00000111203",0.0252957623066157,1,4,0,-0.190684253970218,1,1
"ENSG00000184162",9.73541796036264e-06,1,6,0,-0.190636064751025,1,1
"ENSG00000175582",7.90692894752304e-09,0.310729972119465,6,0,0.190136816541792,1,1
"ENSG00000164442",2.57359750542625e-05,2.38095280793935e-06,3,1,-0.189999274715852,1,1
"ENSG00000081277",0.0010773078861558,1,3,0,-0.18989508485415,1,1
"ENSG00000139990",0.00431490221541519,0.14354908583598,4,0,-0.189467053318615,1,1
"ENSG00000129295",2.52053201128243e-08,1,9,0,0.18919519251072,1,1
"ENSG00000203485",0.000386207431114186,0.660115452741862,5,0,0.18875247110837,1,1
"ENSG00000107521",0.000289950928821685,0.501278524947342,7,0,0.188432927412591,1,1
"ENSG00000182541",0.0192697304879448,0.402577750854217,8,0,-0.188402143570918,1,1
"ENSG00000141504",8.21879698164747e-23,1,6,0,0.18823539209929,1,1
"ENSG00000168234",0.02167233594325,1,3,0,0.188102404383472,1,1
"ENSG00000108953",4.9322189785344e-34,4.94510884467477e-18,4,1,0.188081596786261,1,1
"ENSG00000047249",0.0151427554152291,0.348984791589761,7,0,0.187838993606657,1,1
"ENSG00000116478",6.56186919517807e-13,4.71255182377872e-07,3,1,-0.187749752035329,1,1
"ENSG00000156873",0.00113325641395061,0.885738725112191,7,0,-0.187499397183419,1,1
"ENSG00000025770",0.0215312350849847,0.0485278783874069,3,1,0.187261447545084,1,1
"ENSG00000196141",9.3551289412575e-20,0.00751085738944068,11,1,-0.187215775543592,1,1
"ENSG00000166823",3.68365744077787e-06,0.00172510966867174,3,1,-0.187078856665655,1,1
"ENSG00000114354",8.98532430685642e-30,4.9727313436806e-05,5,1,-0.186871174257732,1,1
"ENSG00000129187",7.52750858904462e-12,0.0841149162701241,7,0,0.186781555987921,1,1
"ENSG00000135951",3.38068792444153e-05,1,7,0,-0.18644074775459,1,1
"ENSG00000177885",2.68367439706659e-05,0.271751903582316,3,0,0.186122941205528,1,1
"ENSG00000100221",0.00205826739966635,0.43548320702357,5,0,-0.18592105169819,1,1
"ENSG00000197982",0.00767977309984756,0.00182418757632439,3,1,-0.185685508520102,1,1
"ENSG00000185347",5.68831877502778e-05,1,7,0,0.185547685187942,1,1
"ENSG00000144504",0.000538711647390328,0.0229462305417409,8,1,0.185419072211454,1,1
"ENSG00000115648",1.36043950607986e-05,0.000250385079374765,8,1,0.185388227010572,1,1
"ENSG00000092199",3.11598864799002e-20,3.75785863815176e-05,9,2,-0.185328771584773,1,1
"ENSG00000172239",3.76038922939023e-28,1,7,0,0.185221898308152,1,1
"ENSG00000178038",4.76960216222448e-05,1,6,0,-0.185129373431114,1,1
"ENSG00000205981",0.000120414779843216,0.00100904454028112,4,1,0.184681360707103,1,1
"ENSG00000136682",4.2129296625647e-18,0.277588767986142,10,0,0.184459781888488,1,1
"ENSG00000214087",0.00103093422604918,0.0217989935862783,4,1,0.183569180584592,1,1
"ENSG00000143207",0.000285707568198422,0.178239097485231,6,0,0.183503925184678,1,1
"ENSG00000163517",0.00388942507239469,1,4,0,-0.183180625276615,1,1
"ENSG00000188938",0.000255818513585442,0.0690859338585217,7,0,0.183070728967553,1,1
"ENSG00000165671",9.14966015801518e-06,1,10,0,-0.182977045303917,1,1
"ENSG00000169228",1.80285623860394e-08,0.000163083665079898,6,1,-0.182076382278484,1,1
"ENSG00000171124",4.61161606850274e-05,0.0147245155425632,5,1,0.182046900291057,1,1
"ENSG00000101150",9.95541617072955e-07,0.340181778788131,4,0,0.181914038855579,1,1
"ENSG00000114779",0.000219417191382876,0.110387048616431,5,0,-0.181761455514509,1,1
"ENSG00000066136",0.0209568158348353,0.0386254589852958,5,1,-0.181627465177844,1,1
"ENSG00000120725",1.86277690346984e-06,0.00429547560789207,4,1,0.181616897377361,1,1
"ENSG00000137868",0.0488325226521469,0.118496692582358,6,0,0.1812319533178,1,1
"ENSG00000051620",1.05145081871588e-09,6.19642883881648e-10,3,1,0.180755162791631,1,1
"ENSG00000148120",6.08601695539178e-35,1,7,0,-0.1807532474868,1,1
"ENSG00000090006",2.14548785503285e-19,1,11,0,-0.18051092101582,1,1
"ENSG00000032389",3.06396751263327e-10,1,7,0,-0.180479185045591,1,1
"ENSG00000115504",0.00149550866526759,1,7,0,0.180385872142407,1,1
"ENSG00000265190",2.47575349061715e-22,0.00151645294915267,6,1,-0.180316551652198,1,1
"ENSG00000109861",2.91313921393878e-10,2.19439680559258e-11,3,1,-0.180197022040155,1,1
"ENSG00000182628",0.00306216109863705,0.0316342966593391,4,1,0.179995381679874,1,1
"ENSG00000185164",0.0147173151860214,1,6,0,0.179977964118697,1,1
"ENSG00000164713",9.48516958790104e-11,5.22164949461608e-09,3,1,0.179851127654448,1,1
"ENSG00000185420",1.78727436369554e-05,0.0097874031756525,6,1,0.179758052367242,1,1
"ENSG00000140043",0.00546827157716568,1,6,0,0.179487222436834,1,1
"ENSG00000178935",0.0160290849345363,0.475818240800846,4,0,0.179469042660799,1,1
"ENSG00000138668",6.06153987386951e-18,1,8,0,0.178926263630819,1,1
"ENSG00000151023",0.0143536672834719,0.0957415168819451,4,0,-0.178754022861102,1,1
"ENSG00000160310",5.31112217367138e-07,0.0315354411248264,6,1,0.178638191286821,1,1
"ENSG00000196591",2.03745204659217e-14,0.253304014346247,6,0,0.178526933509487,1,1
"ENSG00000065883",0.000306515423218002,1,4,0,-0.178480741057501,1,1
"ENSG00000237651",0.0287010941797452,1,4,0,0.178246608150271,1,1
"ENSG00000206075",1.56603328678605e-14,0,2,2,0.178231036679857,1,1
"ENSG00000127054",4.61161606850274e-05,0.00701704404895476,4,1,-0.178128987712754,1,1
"ENSG00000068745",2.57982988052325e-06,0.00792477724273126,4,1,-0.177989112139667,1,1
"ENSG00000189376",3.22099579960896e-07,0.0129641140171737,4,1,0.177445038863062,1,1
"ENSG00000181789",0.000641080656857253,1,3,0,-0.177418785567174,1,1
"ENSG00000139163",0.0164547712305336,0.0452931115714734,5,1,-0.177191330730971,1,1
"ENSG00000134255",0.00126138162884895,0.114979499171228,7,0,0.177141568383825,1,1
"ENSG00000079462",3.69897181612611e-07,0.000253637762690984,4,1,0.176723826409026,1,1
"ENSG00000139218",2.48156237219909e-25,0.0232273778701821,10,1,-0.1764706833759,1,1
"ENSG00000142166",0.0491031387369361,0,2,2,0.176243366513648,1,1
"ENSG00000130511",2.68068826681876e-20,1,6,0,-0.175782650142173,1,1
"ENSG00000115484",1.0485520402024e-33,1,6,0,0.17574258546209,1,1
"ENSG00000116209",5.47091607812915e-129,1,4,0,-0.174928298521453,1,1
"ENSG00000093010",3.26098886821822e-08,0.352863221188166,8,0,-0.174710824719029,1,1
"ENSG00000152061",1.09894220827695e-05,1,9,0,0.174603087027574,1,1
"ENSG00000132481",0.0487303109264356,0.524776494381797,7,0,-0.17448838252094,1,1
"ENSG00000172456",0.0219617256790912,0.726456320028825,10,0,-0.174468875536295,1,1
"ENSG00000106009",0.00143030383908025,1,3,0,0.173384184762122,1,1
"ENSG00000103942",8.86122258128029e-10,1,4,0,-0.173228345106191,1,1
"ENSG00000152760",0.0137018321550632,0.27438757704941,5,0,0.172957368874005,1,1
"ENSG00000163527",0.039742932865713,1,4,0,-0.172669337597515,1,1
"ENSG00000171462",1.64069602923785e-07,1,9,0,-0.172413793103453,1,1
"ENSG00000120992",4.75115962071291e-27,1,5,0,0.171717166405118,1,1
"ENSG00000257923",0.00553313377044095,0.0413241222664711,6,1,0.171636086803728,1,1
"ENSG00000023191",2.07037323787125e-08,1,6,0,-0.171581170432781,1,1
"ENSG00000132463",8.82016117883853e-09,1,8,0,-0.171539983846403,1,1
"ENSG00000100744",0.033052919947715,0,2,2,0.170849019090913,1,1
"ENSG00000122643",7.99088444229592e-06,0.203015310003828,7,0,-0.170507917530759,1,1
"ENSG00000158428",0.0331105039177837,1,6,0,-0.170329575852241,1,1
"ENSG00000250722",1.68488310851944e-14,1,4,0,-0.170285227769226,1,1
"ENSG00000064666",0.00012257604686564,0.0101395156177703,5,1,0.169969362430334,1,1
"ENSG00000092531",0.0449508057856067,1,3,0,-0.169822940037249,1,1
"ENSG00000114115",2.30511778492913e-20,1,3,0,-0.169793040847354,1,1
"ENSG00000137575",1.67315051865671e-09,1,3,0,0.169495628373125,1,1
"ENSG00000164144",0.000564933525491594,1,7,0,0.169012760030095,1,1
"ENSG00000169402",0.000109251539336439,1,9,0,-0.168789615921682,1,1
"ENSG00000168066",2.56218518210486e-14,0.00740766032735829,6,1,-0.168705276487352,1,1
"ENSG00000167797",0.000351125690846653,1,5,0,-0.168302541665869,1,1
"ENSG00000168374",1.82446278622486e-16,1,3,0,-0.167848949455862,1,1
"ENSG00000130560",0.0120202320626368,1,3,0,0.167573742241702,1,1
"ENSG00000110321",1.83582483499479e-14,1,6,0,-0.167552928893868,1,1
"ENSG00000113811",0.0037324288382092,0,2,2,0.166283319014339,1,1
"ENSG00000129103",0.000196734389622285,0.0810220993840535,5,0,-0.166176394272832,1,1
"ENSG00000134152",1.6581413491848e-07,1,5,0,-0.16558865395042,1,1
"ENSG00000124155",1.1185963121975e-05,0.028386109125552,5,1,0.165223962916724,1,1
"ENSG00000106305",0.000221412259758106,0.0148761368814769,3,1,0.165016888767311,1,1
"ENSG00000143553",4.16507513606881e-06,1,3,0,-0.164820919988215,1,1
"ENSG00000149547",5.57997922244861e-07,1,6,0,0.164820430805343,1,1
"ENSG00000117419",1.40050460259721e-06,1,7,0,-0.164695345083656,1,1
"ENSG00000167523",3.09584795151111e-05,1,10,0,0.164536755884436,1,1
"ENSG00000136280",9.9170334975596e-05,0.201091687450838,4,0,0.164535651088474,1,1
"ENSG00000127129",0.000505104576511926,0,2,2,-0.164528960025278,1,1
"ENSG00000144566",4.17770645918261e-06,1,4,0,-0.16431811986527,1,1
"ENSG00000157869",0.0318987847954738,0.485049931403079,4,0,-0.164248781113854,1,1
"ENSG00000012660",0.0469998183261538,1,3,0,-0.163934248476061,1,1
"ENSG00000132406",3.94818984004263e-06,1,3,0,0.163266493488738,1,1
"ENSG00000151327",7.51840712247536e-07,0.0410324662615793,4,1,-0.162983211956535,1,1
"ENSG00000114353",7.52846253495297e-09,0.000114890096540983,4,1,-0.162930380934698,1,1
"ENSG00000133318",1.24313348037733e-09,1,4,0,0.16286135488746,1,1
"ENSG00000141551",1.46666299582018e-10,1,8,0,-0.1623386548431,1,1
"ENSG00000204130",0.000417923131191554,1,7,0,0.162153598532314,1,1
"ENSG00000156642",0.0497084566523023,0.0175599513127019,3,1,-0.162118224488593,1,1
"ENSG00000123983",0.0210937669090436,1,4,0,-0.162055270825776,1,1
"ENSG00000120885",1.12045277055057e-30,1,4,0,-0.161947608959702,1,1
"ENSG00000148337",1.01884386879836e-08,0.566300523338712,9,0,-0.161903867276627,1,1
"ENSG00000099330",0.013402531555989,0.177918176242273,7,0,0.161804623234743,1,1
"ENSG00000167543",0.000560899183669311,1,3,0,-0.161789514390962,1,1
"ENSG00000180957",0.000123286699404148,1,4,0,0.161749339800267,1,1
"ENSG00000276422",1.22099336889705e-14,1,5,0,-0.161588225488011,1,1
"ENSG00000113369",0.00127934196385737,1,3,0,0.161434025626009,1,1
"ENSG00000136104",0.00497414947981069,1,7,0,0.160930632095212,1,1
"ENSG00000159335",4.35118024827737e-05,1,3,0,-0.160671154995626,1,1
"ENSG00000092931",0.00129523360438857,1,8,0,-0.160545165027458,1,1
"ENSG00000164305",0.000509745158024995,1,5,0,0.160205729056644,1,1
"ENSG00000031823",0.000400469757202355,1,7,0,-0.159999747553534,1,1
"ENSG00000188690",0.0141087367617904,1,5,0,0.159831381544438,1,1
"ENSG00000204397",0.0423712329100811,1,3,0,-0.159781426169191,1,1
"ENSG00000105968",3.47184310111928e-05,1,4,0,-0.159760072227898,1,1
"ENSG00000071994",0.00602490531509722,0.499829564172008,7,0,0.159637554354589,1,1
"ENSG00000088726",0.00123002219155395,1,8,0,-0.159292006365663,1,1
"ENSG00000089280",0.00395610729803314,1,3,0,0.159266900981667,1,1
"ENSG00000205758",0.000575755450616144,1,6,0,0.159165158426285,1,1
"ENSG00000103145",4.87752902105442e-16,1,7,0,0.158978676219071,1,1
"ENSG00000213719",1.04627724341189e-264,1,5,0,0.158596162848588,1,1
"ENSG00000137409",4.60303438930159e-05,1,7,0,-0.157660087683228,1,1
"ENSG00000095383",0.0435760826418965,0.89624467199279,4,0,-0.157429293088265,1,1
"ENSG00000117859",0.000291228261056054,1,10,0,0.157204023828939,1,1
"ENSG00000141298",5.73874210635122e-08,1,6,0,0.157142940059216,1,1
"ENSG00000120158",0.00111275892420918,1,5,0,-0.156944537398967,1,1
"ENSG00000104611",2.07037323787125e-08,1,8,0,-0.156882858593847,1,1
"ENSG00000157259",0.00116798569090106,1,3,0,-0.15687069838249,1,1
"ENSG00000114120",1.9897040990497e-06,0.0144103810701938,8,1,-0.156758727537643,1,1
"ENSG00000114503",2.85208827152298e-09,1,8,0,-0.156624234871458,1,1
"ENSG00000117528",0.0232654292447225,1,3,0,0.155970990126351,1,1
"ENSG00000143224",0.00974994835441923,1,8,0,-0.155724271847074,1,1
"ENSG00000126934",1.35362141485322e-05,0.227808548374417,5,0,-0.155635450532916,1,1
"ENSG00000087884",0.0410059127010231,0,2,2,0.15560563027898,1,1
"ENSG00000150093",7.10502313185069e-12,1,5,0,-0.155242024884749,1,1
"ENSG00000163565",1.9059651118171e-29,1,12,0,0.154719949821355,1,1
"ENSG00000072210",1.74889254540868e-20,1,6,0,-0.154486391576882,1,1
"ENSG00000170906",0.000101678709057235,0.000218441688299883,4,1,0.15448431662735,1,1
"ENSG00000176597",1.39578679198591e-12,1,4,0,-0.154417952095742,1,1
"ENSG00000127184",1.81524567162563e-34,1,3,0,-0.154300287388209,1,1
"ENSG00000131165",0.00291984941110495,1,3,0,-0.154215918075711,1,1
"ENSG00000185201",7.75685136232961e-15,1,3,0,0.153605018744154,1,1
"ENSG00000090621",1.10161938218976e-24,1,9,0,-0.152631826671051,1,1
"ENSG00000122861",0.00542388555613843,1,3,0,-0.152265975785868,1,1
"ENSG00000133131",2.45495771880463e-06,0,2,2,-0.151826237312349,1,1
"ENSG00000164062",0.00923587534723866,0.279717052910971,4,0,-0.151714873901249,1,1
"ENSG00000079999",0.00597624776198643,1,5,0,0.151331779167556,1,1
"ENSG00000163932",4.51786649560021e-08,0.0409183136959274,6,1,-0.150528170383592,1,1
"ENSG00000116871",0.00143870927984867,1,8,0,0.150466179916365,1,1
"ENSG00000169714",3.06396751263327e-10,1,5,0,-0.15030884393695,1,1
"ENSG00000197008",0.00671784333608484,1,9,0,-0.149363050441197,1,0.833333333333333
"ENSG00000006534",0.0190321904081526,1,4,0,-0.149206716719057,1,1
"ENSG00000137944",0.000171846338917732,1,8,0,0.148443299479706,1,1
"ENSG00000204673",0.00279675973645622,1,5,0,-0.148333521929826,1,1
"ENSG00000203666",1.48761226058962e-05,0.533947148294828,9,0,-0.148057500863387,1,1
"ENSG00000110921",0.00606577334483873,0.189211212623937,5,0,-0.147947759864207,1,1
"ENSG00000053371",3.13688557994746e-17,1,3,0,0.147821448430467,1,1
"ENSG00000115641",1.23976378844991e-10,1,5,0,-0.147699799319594,1,1
"ENSG00000168906",0.00400427886028348,0.00431689815154541,4,1,0.147457856767895,1,1
"ENSG00000164346",9.77081398888883e-05,0,2,2,-0.147084087282723,1,1
"ENSG00000204954",0.000899229542624629,1,5,0,-0.146970085997703,1,1
"ENSG00000007392",0.00385379485797615,1,7,0,0.146825664447724,1,1
"ENSG00000135926",0.000678370859097699,1,4,0,-0.146548060473744,1,1
"ENSG00000101361",0.0263108097037109,1,3,0,-0.14642057901559,1,1
"ENSG00000040633",0.00229914324912283,1,6,0,-0.146148897200381,1,1
"ENSG00000100209",0.000150003719585439,0.138499321810526,6,0,-0.146064190771879,1,1
"ENSG00000010244",0.00229393424454422,1,5,0,-0.145516241393843,1,1
"ENSG00000083099",0.0338872023586032,1,4,0,-0.145027626852822,1,1
"ENSG00000070087",0.00112655281603967,1,4,0,0.144873994887843,1,1
"ENSG00000108523",2.0130448153985e-08,0.0028982039225184,7,1,0.144512357968343,1,1
"ENSG00000137309",2.55735402071483e-24,1,6,0,0.144324253719912,1,1
"ENSG00000141101",0.000305943831961401,0.0293108806488933,4,1,0.144321945805024,1,1
"ENSG00000168288",2.11082895287119e-20,1,3,0,0.144303287337154,1,1
"ENSG00000141030",0.016339677147335,1,3,0,-0.144285768679732,1,1
"ENSG00000080822",7.78995804333685e-05,1,7,0,0.14414895836513,1,1
"ENSG00000167703",0.0450281296810404,1,4,0,-0.144044390628049,1,1
"ENSG00000100906",3.5140826310688e-07,0,2,2,-0.143828824642366,1,1
"ENSG00000205129",0.0473999789697483,1,4,0,-0.143641607442327,1,1
"ENSG00000128581",2.09846411131951e-12,1,6,0,-0.143264409209872,1,1
"ENSG00000197119",0.000711748139963326,0.156917818787024,5,0,0.142939072935256,1,1
"ENSG00000122359",7.26416219294027e-08,1,3,0,0.142600317322317,1,1
"ENSG00000124422",0.00253304243093114,1,5,0,0.14251617845685,1,1
"ENSG00000162458",0.0218083797690127,1,4,0,0.142470283441189,1,1
"ENSG00000112473",0.0412704118811446,0.156197477625473,3,0,-0.142074342270859,1,1
"ENSG00000136247",2.00342857803273e-09,1,7,0,0.141873023653731,1,1
"ENSG00000088682",3.76090868616246e-06,1,3,0,-0.141851174863351,1,1
"ENSG00000170035",1.41204233154358e-12,1,4,0,0.141713002610949,1,1
"ENSG00000145216",0.000418565656742141,1,13,0,-0.141425902165312,1,1
"ENSG00000214078",1.01627273734604e-15,1,8,0,-0.141371878191554,1,1
"ENSG00000124214",2.19054297381035e-10,1,8,0,0.140641894526687,1,1
"ENSG00000168000",2.8525519222396e-06,1,5,0,-0.140568462706642,1,1
"ENSG00000156990",0.00847090687937642,0.338199414130569,5,0,-0.140496303694116,1,1
"ENSG00000125458",7.87101334711362e-21,1,5,0,0.140312904019564,1,1
"ENSG00000255135",0.0158789323658081,1,4,0,-0.140179546347967,1,1
"ENSG00000106635",0.00964428889327114,1,7,0,0.139850052885388,1,1
"ENSG00000129351",1.56251897776688e-11,0.301897734367194,7,0,-0.139831521802701,1,1
"ENSG00000112335",1.33109204048377e-27,1,4,0,-0.139704881744925,1,1
"ENSG00000172354",1.13230489242747e-05,1,3,0,-0.1397040362228,1,1
"ENSG00000118855",9.9170334975596e-05,1,5,0,0.139121215404697,1,1
"ENSG00000124535",0.000678370859097699,1,5,0,-0.139106077925485,1,1
"ENSG00000272398",1.66746233778979e-38,1,5,0,0.138885684458756,1,1
"ENSG00000103978",8.73284274091565e-06,1,6,0,-0.13871738414785,1,1
"ENSG00000105289",1.2133713944029e-06,1,6,0,-0.138577046453666,1,1
"ENSG00000176532",1.44934219710999e-10,1,4,0,-0.137983093837773,1,1
"ENSG00000175183",1.56735262777945e-10,1,3,0,0.137653330552287,1,1
"ENSG00000135722",0.00813596999831575,1,6,0,-0.137479106035273,1,1
"ENSG00000125826",0.0290482376636606,0.024840644835008,3,1,-0.137451825765371,1,1
"ENSG00000166508",0.00657001829084211,0.167065572791049,3,0,0.136709845641235,1,1
"ENSG00000104419",0.0311786700444864,0.0935333635066442,6,0,0.136545217871556,1,1
"ENSG00000165119",0.00624521710996438,1,5,0,0.136356756716278,1,1
"ENSG00000099783",4.11094569769291e-32,1,7,0,-0.136255976724367,1,1
"ENSG00000186283",0.000449731234363873,1,6,0,0.136041279940575,1,1
"ENSG00000166598",4.04046561554896e-10,1,4,0,0.136033373265683,1,1
"ENSG00000111348",0.00252511033790802,1,3,0,0.13596389432419,1,1
"ENSG00000143156",0.0173431815528219,0.171148329309381,4,0,0.135947686691083,1,1
"ENSG00000000971",0.000932080446795733,1,4,0,0.135922342195251,1,1
"ENSG00000170776",1.20455210223927e-09,1,10,0,-0.135758831803912,1,1
"ENSG00000115875",2.99325879241978e-27,1,5,0,0.135731330311977,1,1
"ENSG00000197641",2.49589775136182e-07,1,7,0,-0.135588173855231,1,1
"ENSG00000095906",2.18156529578669e-06,1,3,0,0.135522878092133,1,1
"ENSG00000171566",0.0153609156354322,1,5,0,0.135361461175796,1,1
"ENSG00000157911",8.32696488009471e-06,1,4,0,-0.13491448572643,1,1
"ENSG00000090238",1.5104514712841e-08,1,4,0,0.134797428719459,1,1
