"gene_ID"	"gene_qvalue"	"minimal_tx_qvalue"	"number_tx"	"number_significant_tx"	"max(Ciliated_uninfected_child_Uninfected-Ciliated_uninfected_adult_Uninfected)"	"pct_gene_expr"	"max_pct_tx_expr"
"ENSG00000071082"	"ENSG00000071082"	3.21885951553117e-05	0.0270460277560235	6	1	0.211844401983379	1	1
"ENSG00000086102"	"ENSG00000086102"	1.39181410454047e-07	0.0274179189415175	3	1	-0.520586699789511	1	1
"ENSG00000107949"	"ENSG00000107949"	0.000326504836454748	0.0275213024951943	4	1	-0.187012400283472	1	1
"ENSG00000204564"	"ENSG00000204564"	0.0215880245165573	0.0280885366189958	5	1	0.200384296270504	1	1
"ENSG00000116731"	"ENSG00000116731"	8.36323325502496e-06	0.0287328656037791	7	1	-0.249385386660719	1	1
"ENSG00000177963"	"ENSG00000177963"	6.18575732155856e-12	0.0289972196814524	9	1	-0.286591179444345	1	1
"ENSG00000172037"	"ENSG00000172037"	4.92649084974507e-09	0.0293026884594042	5	1	0.884166821671724	1	0.833333333333333
"ENSG00000081791"	"ENSG00000081791"	0.00867001463204462	0.0303765269543756	5	1	-0.425024932920848	1	0.833333333333333
"ENSG00000106305"	"ENSG00000106305"	0.000134622109952523	0.0305624194932632	3	1	0.150035137850063	1	1
"ENSG00000103495"	"ENSG00000103495"	4.58808916993899e-25	0.0315373363311927	10	1	0.344902579932443	1	1
"ENSG00000110328"	"ENSG00000110328"	2.05912985387537e-07	0.0320578146864995	3	1	0.379923394209297	1	1
"ENSG00000135838"	"ENSG00000135838"	0.000257174083588977	0.0323090732222544	5	1	0.357144420709862	1	1
"ENSG00000008441"	"ENSG00000008441"	6.85837287225352e-05	0.0323963728131525	4	1	0.713745555605456	0.833333333333333	0.666666666666667
"ENSG00000186184"	"ENSG00000186184"	5.72248076882954e-11	0.0328060317416687	7	1	0.184594338047119	1	1
"ENSG00000123130"	"ENSG00000123130"	0.0248227936367627	0.0328258556989762	3	1	-0.17357298478784	1	1
"ENSG00000087470"	"ENSG00000087470"	0.0114879310243452	0.0335030943495383	4	1	0.528197602908456	1	0.833333333333333
"ENSG00000183735"	"ENSG00000183735"	1.18238295100251e-06	0.0340995198852966	5	1	-0.222357517920153	1	1
"ENSG00000244687"	"ENSG00000244687"	0.000731094332694566	0.0342654861793711	7	1	-0.148973929839862	1	1
"ENSG00000177311"	"ENSG00000177311"	5.9846998199176e-14	0.0345541378390107	9	1	0.161986841524379	1	1
"ENSG00000166181"	"ENSG00000166181"	3.25202975421392e-05	0.0348154616145136	6	1	-0.223323917271496	1	1
"ENSG00000137713"	"ENSG00000137713"	0.0164887305149249	0.034875338714873	5	1	-0.447701691133263	1	0.833333333333333
"ENSG00000198429"	"ENSG00000198429"	5.25865901834805e-05	0.0350252887837478	3	2	-0.82977596549422	1	0.833333333333333
"ENSG00000112473"	"ENSG00000112473"	0.0374497361869361	0.0350383758990698	3	1	-0.186201302406074	1	1
"ENSG00000165055"	"ENSG00000165055"	6.73600581600857e-07	0.0368744779842236	3	1	-0.382015180086751	1	1
"ENSG00000005206"	"ENSG00000005206"	9.14151663984328e-08	0.0378943703249015	8	1	-0.192242267972584	1	1
"ENSG00000144401"	"ENSG00000144401"	3.20596844292667e-08	0.0382146177763775	7	1	0.340460814774333	1	1
"ENSG00000090989"	"ENSG00000090989"	3.22089105537512e-07	0.0382366007646096	5	1	0.246896846141299	1	1
"ENSG00000152056"	"ENSG00000152056"	0.033616430236453	0.0383151439593432	3	1	0.252650781026394	1	1
"ENSG00000164548"	"ENSG00000164548"	8.25546519149708e-13	0.0392005601180638	5	1	-0.318894205695006	1	1
"ENSG00000137821"	"ENSG00000137821"	9.22634539547708e-08	0.039331206493028	5	1	-0.724294265570217	1	0.666666666666667
"ENSG00000104825"	"ENSG00000104825"	0.00741097177201696	0.0394067324404324	4	1	0.238158469721266	1	1
"ENSG00000130349"	"ENSG00000130349"	1.01513262018266e-09	0.0399879431362393	4	1	-0.7614916306621	1	0.833333333333333
"ENSG00000054148"	"ENSG00000054148"	0.00267453287782069	0.0401246868131335	3	1	-0.433655950901132	1	0.833333333333333
"ENSG00000156381"	"ENSG00000156381"	0.00117655132610955	0.0404571344789929	5	1	-0.318738869978047	1	1
"ENSG00000138400"	"ENSG00000138400"	0.00832109968288532	0.0408156104104908	4	1	-0.209566423499348	1	1
"ENSG00000196378"	"ENSG00000196378"	0.016845122651932	0.0410632145411038	4	1	0.539312664939924	1	1
"ENSG00000132286"	"ENSG00000132286"	0.00522368905851571	0.0417414415896284	4	1	-0.210067139296257	1	1
"ENSG00000181830"	"ENSG00000181830"	0.000396420192579314	0.0417700770534507	3	1	-0.343234276605409	1	1
"ENSG00000123739"	"ENSG00000123739"	5.86049887439749e-08	0.0425273305569493	3	1	0.348695988932197	1	1
"ENSG00000139597"	"ENSG00000139597"	0.00205635050546125	0.042593257811666	5	1	-0.39662699107484	1	0.833333333333333
"ENSG00000076928"	"ENSG00000076928"	0.00528242674932764	0.0432772659544312	5	1	0.311394010219936	1	1
"ENSG00000212694"	"ENSG00000212694"	0.00285245113827479	0.0435446700376851	4	1	0.379453192618062	1	1
"ENSG00000140995"	"ENSG00000140995"	3.28458445010858e-10	0.0437797414854962	5	1	-0.196241509770154	1	1
"ENSG00000118307"	"ENSG00000118307"	1.0682209503827e-06	0.0438849054449176	7	1	-0.144610068206887	1	1
"ENSG00000109790"	"ENSG00000109790"	0.00256491929006607	0.0448982456774304	3	1	0.302523229810332	1	1
"ENSG00000133597"	"ENSG00000133597"	2.80791160907374e-09	0.0461209137584489	6	1	-0.351107999188188	1	1
"ENSG00000173715"	"ENSG00000173715"	0.0352657423646534	0.0475684834716665	4	1	0.278814847646834	1	1
"ENSG00000115107"	"ENSG00000115107"	1.58718619477745e-11	0.0475844188384185	4	1	-0.67589689238704	1	1
"ENSG00000204954"	"ENSG00000204954"	3.40351935879814e-06	0.0478272319851838	6	1	0.347032486115246	1	1
"ENSG00000110330"	"ENSG00000110330"	7.31605506184604e-07	0.0478731835305609	5	1	-0.255859690875182	1	1
"ENSG00000121067"	"ENSG00000121067"	2.20444193219378e-36	0.0487023995573684	7	1	-0.76490777192583	1	0.833333333333333
"ENSG00000162066"	"ENSG00000162066"	0.000830601228686737	0.0489388133129426	3	1	-0.48202716694504	1	1
