"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Suprabasal_UK_72hpi_adult_Infected-Suprabasal_uninfected_adult_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000146674",0.00328398410928358,0.084407061196797,5,0,0.20118055065173,1,1
"ENSG00000165119",0.00796843148022712,0.00665194432098772,5,1,0.201167137869214,1,1
"ENSG00000008324",0.00036737807145818,1,3,0,-0.201006514089602,1,1
"ENSG00000117139",0.00152661513674553,0.0441765898701535,4,1,0.20080681510131,1,1
"ENSG00000132341",2.20626646545055e-17,0,2,2,-0.199863151187555,1,1
"ENSG00000133606",0.0273560650312747,1,9,0,-0.199789538721325,1,1
"ENSG00000107175",0.000645047254941611,0.262022420276074,5,0,0.198820236852094,1,1
"ENSG00000053371",6.55007863009394e-17,1,3,0,0.198459790665601,1,1
"ENSG00000067066",3.03132319410647e-05,1,7,0,-0.198435240959435,1,1
"ENSG00000128245",0.00120018651313026,0.000140092129187049,3,2,0.19838723870515,1,1
"ENSG00000023191",6.57161706562899e-07,8.53262981870202e-07,6,1,0.198341570494383,1,1
"ENSG00000153310",2.4773506445417e-07,1,11,0,0.198337529665508,1,1
"ENSG00000101608",9.68680329379053e-17,4.10411812845238e-06,4,1,0.197127622942701,1,1
"ENSG00000176945",0.0219537114220531,0.0303444964797188,7,1,0.19674956956096,1,1
"ENSG00000170291",0.000522074502130966,1,11,0,-0.196334951039895,1,1
"ENSG00000163931",3.66866773895122e-05,0,2,2,0.196054000454419,1,1
"ENSG00000003402",1.10618180887839e-05,1,8,0,0.195494056273089,1,1
"ENSG00000111348",0.0386960900186003,0.818880755595708,3,0,-0.195103607064082,1,1
"ENSG00000141504",3.64022213942937e-07,1,5,0,0.195090238908246,1,1
"ENSG00000169241",0.042036491687156,1,7,0,0.194852551743731,1,1
"ENSG00000141101",0.0178216015531925,0.157997745120362,5,0,0.194069055339808,1,1
"ENSG00000161921",4.10543733774341e-07,0.0022596605601753,5,1,0.194017563400429,1,1
"ENSG00000165949",0.000390632760917076,6.94449259238301e-05,3,1,0.193889257855888,1,1
"ENSG00000115317",0.0136192094878247,0.462371739185164,4,0,0.193588501351357,1,1
"ENSG00000122705",3.70811391931803e-36,1,3,0,0.193382509252743,1,1
"ENSG00000081870",8.56247341023808e-10,1,5,0,0.193329990674977,1,1
"ENSG00000065154",3.43843723732106e-05,0,2,2,-0.193031474535387,1,1
"ENSG00000068745",5.05138766291961e-07,0.0840083445478004,6,0,-0.192370495999762,1,1
"ENSG00000149573",0.0499218223907913,0.00864739203037179,4,1,-0.192088226371627,1,1
"ENSG00000204711",0.0442562075415339,0.0183794398649958,6,1,-0.191866017022274,1,1
"ENSG00000091073",4.9712138852353e-07,1,11,0,0.191652348822547,1,1
"ENSG00000188690",0.0188834850823141,1,5,0,-0.191180592339463,1,1
"ENSG00000176532",1.95915946240564e-05,1,4,0,-0.190739740975032,1,1
"ENSG00000051620",0.000445669251962544,4.98792901927544e-05,3,1,0.190647423103599,1,1
"ENSG00000107262",0.0402038411990556,0.800097715481959,4,0,0.190530054673691,1,1
"ENSG00000136826",0.0481322723738061,1,5,0,-0.190476153134223,1,1
"ENSG00000163565",2.29887271163693e-14,1,11,0,-0.190475505191486,1,1
"ENSG00000182670",9.10009803730663e-08,0.0387601189236129,8,1,-0.190426703019615,1,1
"ENSG00000214706",0.0336107501196662,0.207960451518965,4,0,0.190036396867258,1,1
"ENSG00000213920",0.0102509701742066,1,7,0,0.189816907193282,1,1
"ENSG00000257621",0.0306303541468685,1,8,0,-0.189574744719091,1,1
"ENSG00000158092",1.94639733774426e-05,0.376452921369828,6,0,-0.189025534563988,1,1
"ENSG00000168066",1.00504559331888e-05,0.67343396237505,6,0,0.18793237584252,1,1
"ENSG00000078674",1.19708996234845e-06,1,10,0,0.187499780627041,1,1
"ENSG00000174720",2.46103219458508e-09,1,8,0,0.186981011607081,1,1
"ENSG00000085117",0.000282833572317511,0,2,2,-0.186311007242465,1,1
"ENSG00000093010",0.0033552639851345,1,8,0,-0.186161693403777,1,1
"ENSG00000157873",0.00180924433086785,1,7,0,0.186089654305342,1,1
"ENSG00000276170",2.97132668266708e-05,1,9,0,-0.185941102228733,1,1
"ENSG00000146729",0.0368303448592051,0.553627810529967,5,0,-0.185387968870938,1,1
"ENSG00000116212",0.000101440345309816,0.0647367149226429,8,0,-0.184922191472191,1,1
"ENSG00000189376",2.73423813607237e-05,0.162199877362108,3,0,-0.184798699405682,1,1
"ENSG00000147535",0.00767339759514034,1,7,0,-0.184783064058528,1,1
"ENSG00000111011",7.83131640817845e-06,0.0246715845291327,12,1,-0.184615549623196,1,1
"ENSG00000167797",0.00071223557405223,1,5,0,-0.18444877974118,1,1
"ENSG00000196998",0.0016683016772745,1,7,0,0.184210509677503,1,1
"ENSG00000102904",0.0331628974697553,0.355416896455173,10,0,-0.184082279121733,1,0.833333333333333
"ENSG00000176153",6.96505615610779e-05,0.00128973210284371,3,1,-0.183563028412595,1,1
"ENSG00000144566",0.00846643943286059,0.281530129590942,3,0,0.183009887066656,1,1
"ENSG00000149547",2.71357922404714e-05,1,9,0,0.182652198001348,1,1
"ENSG00000160789",0.00547073277927635,0.00174172695282088,3,1,-0.182232561231318,1,1
"ENSG00000260136",0.0140528382243253,1,8,0,-0.181777813567273,1,0.833333333333333
"ENSG00000167646",0.00859956196714851,0.860970632949373,5,0,0.181772886675309,1,1
"ENSG00000281649",0.00712814557925065,1,6,0,-0.181576288648755,1,1
"ENSG00000124155",0.00685864450866244,0.381150405839429,5,0,0.180912119474893,1,1
"ENSG00000135821",1.52558780431742e-09,9.77113653151403e-06,4,1,-0.180830377544787,1,1
"ENSG00000168734",0.00469595599490479,1,6,0,0.179976013390877,1,1
"ENSG00000100219",0.000304985598370453,0.0117513738770226,3,1,0.179820634941427,1,1
"ENSG00000168958",4.40702373318286e-05,1,10,0,-0.17926388996709,1,1
"ENSG00000173933",1.63355350858187e-08,0.234603925464584,4,0,-0.1792223867834,1,1
"ENSG00000122643",0.00136072651700479,0.458912848699494,8,0,0.179119677776196,1,1
"ENSG00000175197",0.0304425000291561,0.00812569185597239,4,1,0.179003168249975,1,1
"ENSG00000090006",5.5117267633338e-07,0.149308893112721,10,0,0.178922921942175,1,1
"ENSG00000257103",0.00845805276046456,0.325604030511998,5,0,-0.178862251888411,1,1
"ENSG00000117525",5.17537819287912e-21,1,5,0,0.178735063947788,1,1
"ENSG00000114115",2.60501043951804e-06,0.00418209341824847,3,1,0.177913445041147,1,1
"ENSG00000130511",2.80128024872471e-13,1,9,0,-0.177777535210562,1,1
"ENSG00000090263",0.00024498795710247,2.11030746783969e-05,3,1,-0.17744182289343,1,1
"ENSG00000175866",0.0177121519852914,0.570888476298519,8,0,0.177123407838065,1,1
"ENSG00000105699",2.80727464921668e-07,0.127569934456429,6,0,0.176497925909259,1,1
"ENSG00000186184",0.00467851308328616,1,7,0,0.176378071314157,1,1
"ENSG00000151689",7.93646357888758e-06,1,8,0,0.176255256406279,1,1
"ENSG00000120885",1.6617366568736e-10,1,4,0,-0.176131317288192,1,1
"ENSG00000115685",0.00319140578521026,0.00866775916486483,6,1,-0.176097423363953,1,1
"ENSG00000167543",0.00120415124941024,1,6,0,0.175438582673351,1,1
"ENSG00000163950",0.0100697003987183,0,2,2,-0.17514746275245,1,1
"ENSG00000243836",0.00449164231062043,0.0387356484945081,4,1,-0.174277850127482,1,1
"ENSG00000171462",0.00846643943286059,1,8,0,-0.173913130284053,1,1
"ENSG00000116754",4.43269691349993e-07,0.156502622822941,8,0,-0.172600967621107,1,1
"ENSG00000145687",0.0471658320679359,1,6,0,0.172590039016404,1,1
"ENSG00000163166",0.024822105091647,1,3,0,-0.172257177015925,1,1
"ENSG00000100926",0.00133213821037058,1,7,0,-0.171471543560985,1,1
"ENSG00000143420",3.58826232055957e-09,1,5,0,0.170221485264371,1,1
"ENSG00000166598",1.44783299917362e-05,1,4,0,0.170164330450387,1,1
"ENSG00000170412",0.00784129783842769,1,9,0,0.169392807653739,1,1
"ENSG00000064490",1.30068162901366e-06,0.865090499181713,7,0,-0.168241804866502,1,1
"ENSG00000116478",0.000142403725355728,1,3,0,-0.168234939024435,1,1
"ENSG00000196141",6.51616081997074e-08,1,11,0,-0.16706323812927,1,1
"ENSG00000153391",0.0402522044101002,1,5,0,0.166666624168302,1,1
"ENSG00000223482",0.00024233733647332,1,14,0,-0.166666498391998,1,0.666666666666667
"ENSG00000067057",0.00435183076865278,0.88379395920452,3,0,0.165524741575945,1,1
"ENSG00000120725",0.00187622118202006,1,3,0,-0.16547223477938,1,1
"ENSG00000161203",5.31832610735889e-23,1,3,0,0.165453856633921,1,1
"ENSG00000172239",1.43918765973486e-09,1,6,0,0.165009805385719,1,1
"ENSG00000116209",1.20601580790664e-34,1,5,0,-0.163974970521737,1,1
"ENSG00000115884",0.0131509580632524,0.310387790300586,4,0,0.163662448267917,1,1
"ENSG00000205531",0.0103872284781418,1,6,0,0.163437802639521,1,1
"ENSG00000164182",0.0079997613140196,1,5,0,0.163188336137455,1,1
"ENSG00000163466",1.97325231067584e-26,3.02039399096652e-06,5,1,0.163136727508025,1,1
"ENSG00000189067",0.0436276744235847,0.873921194359417,6,0,0.163019406556807,1,1
"ENSG00000172893",0.0420064788190377,1,4,0,0.162553111737036,1,1
"ENSG00000159335",0.0256763497272463,0,2,2,-0.161508539034059,1,1
"ENSG00000167526",1.87241607848273e-11,0.0202315168031822,6,1,0.160722405485246,1,1
"ENSG00000138777",0.00858874069276325,1,6,0,-0.160472385002469,1,1
"ENSG00000128581",0.00112787684987734,1,6,0,0.16008199359656,1,1
"ENSG00000169764",0.00147977658982789,1,3,0,0.159569690067378,1,1
"ENSG00000124733",0.00548739764684807,0.496535701936799,3,0,-0.159203015566465,1,1
"ENSG00000132507",2.01656532245398e-07,0.00500208057954571,4,1,-0.158644261196079,1,1
"ENSG00000253710",9.07177979313998e-06,1,6,0,-0.157894774119516,1,1
"ENSG00000125779",0.018581131291788,1,7,0,-0.157894332180185,1,1
"ENSG00000161010",0.0147233093078896,1,4,0,-0.157868464205209,1,1
"ENSG00000122861",0.0252347093497493,0.521699354854096,4,0,-0.157339481076814,1,1
"ENSG00000103145",6.29905358424198e-05,1,8,0,0.157232214880426,1,1
"ENSG00000175854",0.011456799472785,0,2,2,-0.157192517379931,1,1
"ENSG00000168000",4.75240572245835e-06,1,7,0,-0.156975466816942,1,1
"ENSG00000175183",7.56071134907361e-06,1,3,0,0.156801812922157,1,1
"ENSG00000087077",0.000129069062610065,1,3,0,0.156782570579905,1,1
"ENSG00000090621",1.45065023075234e-10,1,10,0,-0.156483765740178,1,1
"ENSG00000197446",0.000343267028059472,1,10,0,0.155952330659562,1,1
"ENSG00000152061",0.00992137298565686,1,9,0,-0.155732433962631,1,1
"ENSG00000114354",2.05227169213682e-08,1,5,0,-0.154639042961172,1,1
"ENSG00000169228",0.0462680102164769,1,6,0,-0.154638347773362,1,1
"ENSG00000134152",0.000943400763819599,0.940687524638368,6,0,0.154546487683307,1,1
"ENSG00000206053",0.00547180060435251,1,4,0,-0.153801026908071,1,1
"ENSG00000213719",1.65421624535048e-88,1,5,0,-0.153729282150429,1,1
"ENSG00000132463",0.000653972035107924,1,8,0,0.153380393217388,1,1
"ENSG00000032389",2.96988386265243e-07,1,6,0,-0.153362353130844,1,1
"ENSG00000183283",0.00518923691534513,0.924106458181343,8,0,0.153042256793386,1,1
"ENSG00000132676",0.0201883054979173,1,9,0,0.15210587880887,1,1
"ENSG00000177311",0.0321813109055534,1,6,0,-0.151515509537155,1,1
"ENSG00000095059",0.00055634543303936,1,3,0,0.151178980408607,1,1
"ENSG00000004534",0.0046000169738801,1,8,0,0.149999265175328,1,1
"ENSG00000145287",5.41018139760459e-10,1,4,0,-0.149946732221529,1,1
"ENSG00000080823",0.00672968266013772,1,9,0,-0.149442590650443,1,1
"ENSG00000104824",0.00130874003111067,1,8,0,-0.148845223753197,1,1
"ENSG00000114686",2.82003606148543e-12,1,7,0,-0.148514301323941,1,1
"ENSG00000127837",0.00164454979012162,1,3,0,0.148148361606134,1,1
"ENSG00000021355",0.0112158730958159,1,5,0,0.148089345074296,1,1
"ENSG00000066322",0.000199167159005816,1,7,0,0.147620080343293,1,1
"ENSG00000143553",0.00983318227897294,1,3,0,0.146341640573311,1,1
"ENSG00000272398",5.67623771764776e-15,1,4,0,0.145832242308124,1,1
"ENSG00000127129",0.0141275382934888,0,2,2,-0.145577287325002,1,1
"ENSG00000215301",0.0322486984194622,1,7,0,0.145161380902673,1,1
"ENSG00000114861",0.00203922896998425,1,9,0,-0.144819101876993,1,1
"ENSG00000186352",3.64022213942937e-07,1,4,0,-0.143554870761757,1,1
"ENSG00000196704",0.024822105091647,1,8,0,0.143175191286841,1,1
"ENSG00000062038",8.03205206272056e-05,1,5,0,0.142655387204635,1,1
"ENSG00000177685",0.0174790758168922,1,9,0,-0.142023988584086,1,1
"ENSG00000115484",5.40249530161386e-09,1,5,0,-0.141754863350595,1,1
"ENSG00000104231",0.00712814557925065,1,9,0,-0.141548962307438,1,1
"ENSG00000168610",0.000200968861439993,1,5,0,0.140681532008745,1,1
"ENSG00000100883",0.0168716075614279,1,7,0,0.140392018041752,1,1
"ENSG00000110200",0.000706503110929007,1,6,0,0.139564364704795,1,1
"ENSG00000154640",2.99434217409776e-06,1,4,0,-0.139508018420433,1,1
"ENSG00000166823",0.0192166610940891,0.146722104035515,3,0,0.139454285685286,1,1
"ENSG00000185201",9.99095675868419e-06,1,4,0,0.139303489596444,1,1
"ENSG00000154473",0.000120998823944607,1,3,0,-0.139132191420313,1,1
"ENSG00000144713",2.63690277840277e-37,0,2,2,-0.138554230238098,1,1
"ENSG00000166165",1.1029767090889e-15,1,3,0,-0.13847589998888,1,1
"ENSG00000133318",0.00563692133315129,1,4,0,-0.13833193230096,1,1
"ENSG00000147140",0.000509053339460415,1,7,0,0.138170509023602,1,1
"ENSG00000160688",0.0114795093463322,1,5,0,0.137758246785692,1,1
"ENSG00000167460",0.0119041409014318,1,6,0,-0.137578588943161,1,1
"ENSG00000129351",2.7964839700857e-05,1,8,0,-0.137254900995517,1,1
"ENSG00000073737",0.00548739764684807,0.00557878143678779,3,1,-0.137094522161963,1,1
"ENSG00000127184",5.5034955042253e-14,1,3,0,-0.136140618260115,1,1
"ENSG00000060971",2.07246103246944e-05,1,3,0,0.135612498990953,1,1
"ENSG00000168288",1.36528504950861e-08,1,3,0,0.134899861669437,1,1
"ENSG00000109390",0.00270709377650802,1,4,0,-0.133772235819318,1,1
"ENSG00000140995",0.026229273042383,1,5,0,0.133556095025114,1,1
"ENSG00000183011",0.0174790758168922,0.00704857870932403,5,1,-0.133398226838695,1,1
"ENSG00000136143",0.0348872721476337,0.558367244850828,5,0,-0.133203436494939,1,1
"ENSG00000115457",4.88791174217289e-07,1,6,0,0.133192425870301,1,1
"ENSG00000034239",0.0022486681785018,1,9,0,0.132978076414413,1,1
"ENSG00000166979",0.0246149777386833,1,9,0,0.132075409730897,1,1
"ENSG00000169314",0.0189253012249894,0.947879809552007,5,0,-0.131978579878667,1,1
"ENSG00000117308",1.82311562999985e-06,1,7,0,-0.131978261501005,1,1
"ENSG00000138668",0.00110777347316072,1,8,0,0.131272175950878,1,1
"ENSG00000112514",2.41089482514861e-07,1,6,0,-0.129539103548587,1,1
"ENSG00000072210",2.84839369240962e-07,1,7,0,0.12921341549656,1,1
"ENSG00000125775",0.0344982151405943,1,3,0,-0.129069848163678,1,1
"ENSG00000173540",0.0116267212477762,1,4,0,0.128377523860638,1,1
"ENSG00000095906",0.00656276710453278,1,5,0,0.12834938054418,1,1
"ENSG00000013306",1.02932180088392e-06,1,4,0,-0.128204843709904,1,1
"ENSG00000160310",0.00177147192266845,1,7,0,0.127964059020729,1,1
"ENSG00000177426",0.025088081010624,1,7,0,-0.127216019461404,1,1
"ENSG00000108523",0.00120415124941024,1,9,0,0.126107441526166,1,1
"ENSG00000128311",1.94639733774426e-05,1,3,0,0.125999866183431,1,1
"ENSG00000127948",0.00723913242530881,1,4,0,0.125106713619821,1,1
"ENSG00000243927",3.32854439908514e-07,1,3,0,-0.12432414509139,1,1
"ENSG00000164081",0.000530857741965936,1,4,0,-0.123685461292834,1,1
"ENSG00000143224",0.00631819170268476,1,10,0,0.12278997723784,1,1
"ENSG00000116489",0.00945806710300509,1,3,0,0.121626366053748,1,1
"ENSG00000114638",1.37657417286374e-08,1,3,0,-0.121121153074386,1,1
"ENSG00000112699",0.00024233733647332,1,6,0,0.120600571353733,1,1
"ENSG00000121310",0.015758204713853,1,8,0,-0.119761960771655,1,1
"ENSG00000143156",0.00299980811315101,1,4,0,0.119460964772303,1,1
"ENSG00000138430",0.0135150472083762,1,3,0,0.11886705133989,1,1
"ENSG00000008282",1.81178998638902e-05,1,4,0,0.118746031428035,1,1
"ENSG00000181019",2.60213958466209e-07,1,3,0,0.118586938002552,1,1
"ENSG00000125458",0.00157545844580442,1,4,0,-0.117948360271208,1,1
"ENSG00000136247",0.0180009572592591,1,7,0,-0.117816798427706,1,1
"ENSG00000154582",0.00024233733647332,1,7,0,0.117733661482647,1,1
"ENSG00000117632",0.00047978941191046,1,3,0,-0.117339485992011,1,1
"ENSG00000182853",3.36500732485587e-05,1,4,0,0.116801095490066,1,1
"ENSG00000071462",5.29274782054055e-09,1,3,0,0.116750449931386,1,1
"ENSG00000073792",0.0448390954440566,1,3,0,0.116704573084651,1,1
"ENSG00000116044",7.19412200584977e-13,1,8,0,-0.116600786571184,1,1
"ENSG00000243955",0.00201296167501575,1,3,0,-0.115661050794809,1,1
"ENSG00000092199",4.69884040583027e-06,0.478619133408504,11,0,-0.115545802959047,1,1
"ENSG00000153037",0.000879486948796508,1,4,0,-0.115166987213499,1,1
"ENSG00000161677",0.00859437822301053,1,4,0,-0.11507923207724,1,1
"ENSG00000120471",0.0103042014224331,1,11,0,0.114825849371018,1,1
"ENSG00000115204",0.000739236384102112,1,5,0,0.114129101848637,1,1
"ENSG00000177989",5.25631908258138e-15,1,11,0,0.11375955140044,1,1
"ENSG00000102316",0.000597262046587808,1,6,0,0.111348722091272,1,1
"ENSG00000161011",0.00104482483281601,1,3,0,0.110295699043212,1,1
"ENSG00000132386",0.00667198619440037,1,3,0,0.11011672962644,1,1
"ENSG00000100225",0.0495113046307231,1,7,0,0.110063071490497,1,1
"ENSG00000137309",0.000989499728595335,1,5,0,0.110008022739401,1,1
"ENSG00000005001",1.33545673355378e-05,1,6,0,0.109905474156451,1,1
"ENSG00000099901",0.0135316448375507,1,3,0,-0.10988441203887,1,1
"ENSG00000133131",0.0451509308102428,0,2,2,0.109351590449119,1,1
"ENSG00000155096",0.0134329179388226,1,3,0,-0.109090411100012,1,1
"ENSG00000147676",0.00201406981085226,1,3,0,0.109006961776123,1,1
"ENSG00000085231",0.0334551808012729,1,3,0,-0.108326968293878,1,1
"ENSG00000183605",0.0425955145179003,1,5,0,0.105354249663674,1,1
"ENSG00000063046",3.29077592499446e-05,1,3,0,-0.104645310599955,1,1
"ENSG00000096080",0.0102675607078011,1,4,0,0.104459459179804,1,1
"ENSG00000215187",0.011274993679754,1,10,0,-0.104374788201591,1,1
"ENSG00000185043",1.23805556335473e-06,0,2,2,-0.104038551127207,1,1
"ENSG00000168385",0.0448000055208166,1,9,0,-0.102898286110505,1,1
"ENSG00000136689",0.0299323363887365,0,2,2,0.102328841472278,1,1
"ENSG00000121578",0.0461971869427985,1,5,0,0.102257634000817,1,1
"ENSG00000175334",1.44632171104771e-05,1,5,0,-0.101199505181943,1,1
"ENSG00000124214",0.00055634543303936,1,9,0,-0.100814775195899,1,1
"ENSG00000109861",0.0213840821979607,0,2,2,-0.100160259342789,1,1
"ENSG00000173418",0.0317808468866757,1,3,0,0.100145069373067,1,1
"ENSG00000100591",1.39088734279915e-06,1,3,0,-0.100069159714786,1,1
"ENSG00000102317",0.023842572832267,1,5,0,0.0999159987966538,1,1
"ENSG00000102172",0.00115693514011238,0.775265211264008,4,0,0.0997964145915867,1,1
"ENSG00000057608",0.0149128365293832,1,3,0,0.0997115092202203,1,1
"ENSG00000106211",6.08025276464896e-30,1,4,0,-0.0991052594761906,1,1
"ENSG00000128654",0.0429705424411734,1,3,0,0.098597141513772,1,1
"ENSG00000165264",1.80229950638345e-06,1,3,0,0.0982951306680627,1,1
"ENSG00000116171",4.73937069731069e-05,1,6,0,-0.0980759101337554,1,1
"ENSG00000204264",1.44880383837955e-05,1,4,0,-0.0976461622081576,1,1
"ENSG00000115875",6.93098111321225e-09,1,4,0,0.0968108031333982,1,1
"ENSG00000159588",0.0207376475183635,1,13,0,0.0963854330538361,1,1
"ENSG00000128274",7.12279004849611e-05,1,7,0,-0.0953535103555832,1,1
"ENSG00000120438",0.0174002124659181,1,4,0,0.0952317868664562,1,1
"ENSG00000167644",0.00664190279288622,0,2,2,0.0948088930314934,1,1
"ENSG00000162949",0.0497033660394716,1,8,0,0.0936899071840415,1,1
"ENSG00000123562",0.0218763367103256,1,7,0,0.0934416008147097,1,1
"ENSG00000088682",0.00209291503869413,1,4,0,-0.0933516628588404,1,1
"ENSG00000166136",0.00244138938252027,1,3,0,0.0925408474257861,1,1
"ENSG00000099783",3.47878894098958e-12,1,7,0,-0.0923077374625041,1,1
"ENSG00000161920",0.000454934046672333,1,4,0,0.0913849950342129,1,1
"ENSG00000168528",0.0487382940594175,0,2,2,-0.090982658870065,1,1
"ENSG00000122378",0.00201406981085226,1,5,0,-0.0892307234635852,1,1
"ENSG00000133142",0.00011345541952705,1,6,0,-0.0892041611665726,1,1
"ENSG00000177674",8.34221510534487e-07,1,5,0,-0.0888883629770083,1,1
"ENSG00000160188",2.28418566855624e-05,1,4,0,0.0883194512307927,1,1
"ENSG00000165672",0.00759183644472915,0,2,2,0.0878850623340802,1,1
"ENSG00000085063",3.4567134760338e-11,1,7,0,0.0874366097675613,1,1
"ENSG00000187244",0.032638700957528,1,3,0,0.0872387549462809,1,1
"ENSG00000122359",3.37430504464012e-06,1,6,0,0.086301931542903,1,1
"ENSG00000170035",0.000420620543142117,1,5,0,0.0860929451757691,1,1
"ENSG00000027697",0.0182061764936575,1,4,0,-0.0850637773017134,1,1
"ENSG00000119888",2.97132668266708e-05,1,3,0,0.0849661292208346,1,1
"ENSG00000109062",0.00104482483281601,1,4,0,-0.0848492326852829,1,1
"ENSG00000239672",0.00177147192266845,1,3,0,0.0843017774816485,1,1
"ENSG00000100836",0.0312591504603562,1,3,0,-0.0842908304285719,1,1
"ENSG00000144451",0.0307024613776917,1,3,0,0.0841708492692198,1,1
"ENSG00000163660",0.00055634543303936,1,8,0,0.0839877862574035,1,1
"ENSG00000108654",2.35464273678752e-26,1,6,0,-0.0838840078788238,1,1
"ENSG00000035115",0.000873325700970291,1,8,0,0.0838546836513648,1,1
"ENSG00000173153",0.0428572501675709,1,4,0,-0.0836069479845477,1,1
"ENSG00000072778",4.3210643372874e-05,1,4,0,0.0825893136713261,1,1
"ENSG00000173467",0.0244892570180577,0,2,2,0.0822103935060444,1,1
"ENSG00000138085",0.000522074502130966,1,5,0,0.082141763467996,1,1
"ENSG00000177156",0.0360298831023218,0,2,2,-0.0817307031426641,1,1
"ENSG00000120727",0.0401109557718451,1,3,0,-0.081317090903574,1,1
"ENSG00000060762",0.0338720078909921,1,4,0,-0.0810905196581887,1,1
"ENSG00000150687",0.00765093752468679,0,2,2,-0.0808178928836706,1,1
"ENSG00000102898",0.0165439256721188,1,3,0,0.0805000168481292,1,1
"ENSG00000175348",0.0047281414906891,1,4,0,0.079574815806502,1,1
"ENSG00000007255",0.00200103715872921,1,5,0,0.0793652166264578,1,1
"ENSG00000186081",1.02216466785362e-10,0,2,2,0.0785642634801439,1,1
"ENSG00000069011",0.00118184315309003,1,4,0,0.078291806564642,1,1
"ENSG00000142864",6.75156542470803e-07,1,6,0,-0.0781648788306409,1,1
"ENSG00000196352",0.00352629210828967,1,5,0,-0.0776879581504551,1,1
"ENSG00000051596",0.0227652595323383,1,3,0,0.0769781175663237,1,1
"ENSG00000140319",0.00482124351374815,0,2,2,-0.075910789517237,1,1
"ENSG00000114353",0.00110807772093472,1,4,0,-0.0752936146785945,1,1
"ENSG00000130707",0.0461971869427985,1,3,0,0.0747955954836912,1,1
"ENSG00000140391",0.0135021301810587,1,3,0,-0.0747251271092472,1,1
"ENSG00000152669",0.0375670233277759,1,4,0,0.073944198836504,1,1
"ENSG00000179262",0.00469595599490479,1,3,0,-0.0736242268024023,1,1
"ENSG00000128422",2.69890634404403e-24,1,3,0,-0.0734076757335131,1,1
"ENSG00000198074",1.21706864811579e-06,1,3,0,-0.0728332720099162,1,1
"ENSG00000172354",0.00394181088838473,1,5,0,-0.0726216757339991,1,1
"ENSG00000175193",0.0272028941476134,1,5,0,-0.0714288558249316,1,1
"ENSG00000106541",1.98097659698149e-05,1,3,0,-0.0708393375653847,1,1
"ENSG00000134905",0.00738606250290791,1,3,0,-0.0700061613552317,1,1
"ENSG00000198643",0.000221876107006067,1,3,0,0.0677901523910694,1,1
"ENSG00000154723",0.044618937304006,1,4,0,0.0677233396643444,1,1
"ENSG00000075415",9.09318366475753e-24,1,3,0,0.0660575710629242,1,1
"ENSG00000111912",0.0123068882162972,1,5,0,-0.0658046486791475,1,1
"ENSG00000143761",0.000114661534417873,1,4,0,-0.0651752324495604,1,1
"ENSG00000164258",1.83201078477812e-06,1,3,0,0.064410044077102,1,1
"ENSG00000198355",0.0160869012803742,1,3,0,-0.0633664073559294,1,1
"ENSG00000134851",0.0231695208802323,1,3,0,0.0628351277192997,1,1
"ENSG00000113648",0.00198456059155173,1,6,0,0.0623118899875361,1,1
"ENSG00000117984",1.65990805624705e-07,1,3,0,-0.0618262451659015,1,1
"ENSG00000074071",0.0322407008494558,1,3,0,-0.0617356995688248,1,1
"ENSG00000204370",0.0150322892782161,1,3,0,0.0603390876305431,1,1
"ENSG00000147123",0.039033543682644,1,5,0,0.0595943255632853,1,1
"ENSG00000133872",0.000447991656474953,1,5,0,-0.0594598568369159,1,1
"ENSG00000087088",0.0371519630859445,0,2,2,0.0590620740823695,1,1
"ENSG00000196139",1.99022777375954e-08,1,3,0,0.059030216336716,1,1
"ENSG00000143416",0.00897218675117169,1,3,0,0.0588238189158437,1,1
"ENSG00000143977",0.0227350595068426,1,3,0,0.0576941743078443,1,1
"ENSG00000137106",0.041874526017505,1,4,0,0.0557255670923072,1,1
"ENSG00000176209",0.0440485478358714,1,6,0,0.053987285180792,1,1
"ENSG00000241343",0.0130823281482447,0,2,2,-0.0514534431463616,1,1
"ENSG00000213585",2.15548818344604e-05,1,5,0,0.0507771589459635,1,1
"ENSG00000187514",1.49426851850688e-08,0,2,2,-0.04794189168599,1,1
"ENSG00000132475",0.0131116648829793,0,2,2,0.0477626717153785,1,1
"ENSG00000130066",0.00140718661998078,1,4,0,0.0402770199090639,1,1
"ENSG00000184009",6.0500316961816e-06,0,2,2,0.039996174117948,1,1
"ENSG00000164405",0.0417665721368824,0,2,2,0.0394365978767393,1,1
"ENSG00000115286",0.0330645711228144,0,2,2,0.0388394623126709,1,1
"ENSG00000110700",2.48084505970769e-05,0,2,2,0.0385759699858998,1,1
"ENSG00000126432",0.0136263148211847,1,3,0,0.0382627853770844,1,1
"ENSG00000138326",0.00461739836376211,1,4,0,0.0352746504559857,1,1
"ENSG00000164032",0.0351174152786751,0,2,2,-0.0344007400526343,1,1
"ENSG00000173436",0.0387547143013089,0,2,2,0.032307552626435,1,1
"ENSG00000008394",0.00321548186522098,0,2,2,-0.0290554161591211,1,1
"ENSG00000265681",0.00746983844288731,1,3,0,0.0265870496854642,1,1
