"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Secretory_uninfected_child_Uninfected-Secretory_uninfected_adult_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000160058",0.0286927719322941,0.212268097781608,4,0,-0.306825341982058,1,0.833333333333333
"ENSG00000119431",1.02082300355605e-17,1,6,0,0.306672230448009,1,1
"ENSG00000111011",3.24281559197782e-07,0.00153231191558436,8,1,0.305489970639272,1,1
"ENSG00000157601",1.7406123561764e-07,0.712894974872289,4,0,0.305389387060287,1,0.833333333333333
"ENSG00000114125",1.22737624891472e-07,0.000481757639550304,5,1,-0.30529618756276,1,1
"ENSG00000114316",0.00204697716011065,1,6,0,0.304916209038744,1,0.666666666666667
"ENSG00000198176",1.41953612399613e-08,1,7,0,0.304590035618294,1,1
"ENSG00000198265",0.0018141425748275,1,7,0,-0.303871939068401,1,1
"ENSG00000136560",0.0491085147028033,0.00979707371644022,7,2,-0.302819593722515,1,1
"ENSG00000170776",2.17242788693285e-05,0.182212901324326,7,0,-0.302253251021715,1,1
"ENSG00000057608",1.325209618007e-29,1,5,0,0.302189533628347,1,1
"ENSG00000134779",1.30714712262246e-40,2.13505887883623e-06,10,1,-0.300751677745122,1,1
"ENSG00000204536",3.81710036319603e-05,1,3,0,0.30036326397445,1,1
"ENSG00000140455",0.000160970126781976,0.986660532732508,5,0,0.299523862814493,1,1
"ENSG00000119711",0.00915323132945049,1,3,0,-0.2990405990366,1,0.833333333333333
"ENSG00000111596",7.05940433006938e-09,1,7,0,0.298727549350451,1,1
"ENSG00000143401",0.000553229243263697,0.0205126801517377,3,1,-0.298506148878724,1,0.833333333333333
"ENSG00000157873",0.000138319815186514,0.0158071623356641,7,1,0.29845503305638,1,1
"ENSG00000073584",7.0456156559126e-13,1,10,0,0.297892683111361,1,1
"ENSG00000110330",0.000113301804263759,0.0569640959112208,4,0,0.297634033435827,1,1
"ENSG00000187838",0.032195417693786,0.456757159284244,4,0,0.297618884765355,0.833333333333333,0.833333333333333
"ENSG00000245694",2.95405159410894e-39,4.2287914785424e-09,7,3,-0.297481358674096,1,1
"ENSG00000243836",3.21328098599274e-25,1,3,0,0.297352381391935,1,1
"ENSG00000198522",0.00395857478555794,0.0441365128678671,4,1,-0.297146097287964,1,0.833333333333333
"ENSG00000160688",0.0279914995856933,0.0156079656217226,4,2,-0.297023487264845,1,1
"ENSG00000007392",0.0104448355798447,0.319585858054586,5,0,-0.296986097560261,1,1
"ENSG00000152795",1.88498090025067e-42,1,5,0,-0.296920132282779,1,1
"ENSG00000151498",0.00077178025555927,0.778596452281319,4,0,0.296248248384676,1,1
"ENSG00000094755",8.26599778303232e-11,0.0961878993645587,6,0,0.295832082150434,1,1
"ENSG00000276850",0.0417246535225203,0.0447007152742671,4,1,-0.295380943531097,1,1
"ENSG00000164172",6.69524280236343e-13,1,5,0,-0.29527913880949,1,1
"ENSG00000089737",1.23177035982744e-07,0.00598968886986179,5,1,-0.29508268006904,1,0.833333333333333
"ENSG00000250510",0.000914540312088373,1,6,0,0.294974833136838,1,1
"ENSG00000100299",0.0452971317043397,0.468111341386717,6,0,0.29483885102535,0.833333333333333,0.833333333333333
"ENSG00000162174",0.00631273807249591,0.0145591161104553,5,1,-0.29480599884843,1,1
"ENSG00000212694",0.0418208680612357,0.583008371667261,4,0,0.294593060504116,1,0.833333333333333
"ENSG00000087460",6.51416806239812e-51,1,9,0,-0.294140284454876,1,1
"ENSG00000139644",7.47263140001708e-22,0.00936061111706834,4,1,0.293825904395368,1,1
"ENSG00000164985",3.0616506826976e-05,0.152000508057143,5,0,-0.293647047132805,1,0.833333333333333
"ENSG00000115310",1.22904853240646e-34,3.47139194113717e-09,6,1,0.293505739682894,1,1
"ENSG00000103876",1.94341446160889e-07,1,5,0,0.292833349794519,1,1
"ENSG00000011304",6.03127934747346e-07,1,6,0,0.292682409900864,0.833333333333333,0.833333333333333
"ENSG00000117625",0.0137186693413497,1,6,0,0.292141928483501,1,1
"ENSG00000128309",4.4830340446182e-35,1,5,0,-0.291937703359495,1,1
"ENSG00000060642",0.00490712293505618,0.179342052191037,6,0,0.291814443302987,1,1
"ENSG00000178104",0.0186043744432266,0.00545955211390569,3,2,-0.291802120041584,1,1
"ENSG00000172775",0.000393311919010466,0.352110427566916,8,0,-0.291666170564316,1,0.833333333333333
"ENSG00000243955",2.22725576520345e-64,1.20418686428653e-09,3,1,-0.291327639767281,1,1
"ENSG00000125651",0.000953000031427087,0.0019411426602954,3,1,0.290556546331049,1,1
"ENSG00000178057",3.87521335045813e-19,8.82768310652983e-10,5,1,-0.290319730547093,1,1
"ENSG00000198498",0.000468941285196575,0.0461195202030167,4,1,-0.289730387472146,1,1
"ENSG00000171720",2.66329749379234e-07,1,5,0,0.289729820062921,1,1
"ENSG00000109180",6.67006184077064e-17,1.10822820183093e-09,5,1,0.289266367552652,1,1
"ENSG00000276170",5.64682928912586e-08,1,5,0,0.289201822952419,1,1
"ENSG00000088448",8.36026337893788e-07,1,5,0,-0.288831804061836,1,1
"ENSG00000276422",1.65104145792836e-06,9.09249607899161e-06,5,1,0.288697691128898,1,1
"ENSG00000120910",0.0011750615204962,1,4,0,-0.287219157593673,1,1
"ENSG00000013441",0.0461681504089707,1,4,0,0.287196111104078,1,1
"ENSG00000011198",2.91845864606085e-09,1,6,0,0.286981396367875,1,1
"ENSG00000123415",1.32521321189706e-07,1,8,0,-0.286908422413185,1,1
"ENSG00000104164",1.04782268982716e-08,1,4,0,0.286704537983468,1,1
"ENSG00000124155",4.04256649009029e-10,1,6,0,0.286167674110482,1,1
"ENSG00000247134",0.000482119394116799,1,8,0,0.285714285714286,1,1
"ENSG00000153292",1.95870333507388e-11,0.337154321648257,8,0,0.285461458764806,1,1
"ENSG00000204618",2.14687265871079e-07,4.48738727303842e-05,4,2,0.284934805369897,1,1
"ENSG00000169241",0.0154487755607274,0.586989240519578,7,0,-0.284863088871607,1,1
"ENSG00000213246",2.16110797973174e-08,4.37558494525865e-05,4,1,-0.284385953832064,1,1
"ENSG00000156313",2.13544497930166e-05,1,6,0,-0.284043473635619,1,1
"ENSG00000177200",3.13537548597016e-14,1,10,0,0.283914717502298,1,1
"ENSG00000117419",9.35860198653856e-05,0.0301562978420857,6,1,0.283894246333882,1,1
"ENSG00000278311",4.01646099258481e-08,1,7,0,-0.283727591584436,1,1
"ENSG00000140481",0.0337591842214667,0.3141321191291,6,0,0.28372664543783,1,0.666666666666667
"ENSG00000088727",0.00897094842932103,0.0029849215555362,4,2,-0.283412847549006,1,1
"ENSG00000015475",7.40918834900024e-09,0.505967155562406,6,0,-0.283244830856465,1,1
"ENSG00000173575",1.12251768971992e-05,1,4,0,-0.283087298391733,1,1
"ENSG00000151923",8.64827381357102e-09,0.0255037952639213,9,1,-0.282697073469726,1,1
"ENSG00000187954",2.16317112121563e-16,1,9,0,-0.282113383363507,1,1
"ENSG00000144504",1.11837063460946e-07,1,11,0,-0.282051284158673,0.833333333333333,0.833333333333333
"ENSG00000151092",5.66321244748258e-06,1,7,0,0.281249972405657,1,0.833333333333333
"ENSG00000125779",0.0146361331971039,0.00357091475204231,4,2,0.28097595459168,1,1
"ENSG00000181038",2.15044998268678e-13,0.0325592499297841,9,1,-0.280187178927441,1,1
"ENSG00000143294",0.0148535721540975,0,2,2,-0.280111600528677,1,1
"ENSG00000162639",0.00548511125105591,0.703361481686575,5,0,-0.279659996454403,1,0.666666666666667
"ENSG00000137098",4.44268863675622e-13,0.000412823369765695,10,1,0.279267962013608,1,1
"ENSG00000107949",7.32418676375049e-05,0.00826520219513037,4,1,-0.279177866651828,1,1
"ENSG00000124422",0.000107297953112182,1,5,0,0.278898103756048,1,1
"ENSG00000118518",0.0318044032043288,1,8,0,-0.278613831879971,0.833333333333333,0.666666666666667
"ENSG00000117228",0.0189383975239963,0.0649782382731454,5,0,-0.278155086747355,1,1
"ENSG00000106261",0.018771777055395,0.053208739208369,3,0,0.277706554112386,1,1
"ENSG00000167136",1.47977218788817e-16,3.43195683946223e-05,3,1,0.277339098620981,1,1
"ENSG00000170892",3.55504221898649e-22,1,5,0,0.277027027027014,1,1
"ENSG00000184584",3.68784270172846e-13,0.00197629020446944,8,1,0.276993531891941,1,1
"ENSG00000170881",0.0021583939006964,0.36223717033524,3,0,0.276715169838645,1,0.833333333333333
"ENSG00000206199",4.45263275248199e-07,1,5,0,-0.276389931889262,1,0.833333333333333
"ENSG00000224383",0.000432315056417014,1,4,0,-0.276323361945498,1,1
"ENSG00000100416",0.015522493294569,0.853439768514121,6,0,0.275666523349412,0.833333333333333,0.833333333333333
"ENSG00000281649",3.31824187247533e-13,1,8,0,0.27536266281368,1,0.833333333333333
"ENSG00000111912",1.52208704073533e-21,0.000989808529006386,6,1,-0.275276326702644,1,1
"ENSG00000116212",6.69389108936376e-06,0.00876013924274463,6,1,0.274572622615024,1,1
"ENSG00000205133",5.57970273325187e-06,1,9,0,0.274552170548371,0.833333333333333,0.666666666666667
"ENSG00000164548",0.00155679895873399,0.425204349093639,4,0,-0.274353967846246,1,1
"ENSG00000141551",4.49109354781653e-06,1,6,0,-0.273910480729404,1,1
"ENSG00000127022",1.42147670482132e-11,0.108588773607055,4,0,-0.273783641435354,1,1
"ENSG00000114354",1.16097793606293e-12,4.13317576164518e-06,4,1,0.273665002246516,1,1
"ENSG00000139218",1.14304200946083e-14,1,7,0,-0.273437361843764,1,1
"ENSG00000121310",2.50259883228568e-05,0.00698926276127839,8,1,-0.272814660314093,1,1
"ENSG00000077150",0.0025012360489855,0.452650379542802,6,0,0.272726950006928,1,1
"ENSG00000198125",0.0313060380351059,1,4,0,0.27170189897394,1,1
"ENSG00000106682",2.05364229660854e-09,0.0538336147170817,3,0,0.271585311877429,1,1
"ENSG00000186480",0.00576316521717724,0.0427845112043623,5,1,0.27152858212296,1,1
"ENSG00000245532",1.81434004183686e-13,6.79951569902769e-15,4,1,0.271218827874803,1,1
"ENSG00000006118",3.4167474572165e-08,0.218228280207872,5,0,0.270934350977245,1,1
"ENSG00000172663",0.00919947563947763,1,5,0,0.269439945425517,1,1
"ENSG00000143390",0.0283310440815689,0.164130439081276,3,0,0.26863074885272,0.833333333333333,0.833333333333333
"ENSG00000142230",0.00124167590958575,0.108432299145637,4,0,-0.268610125691843,1,1
"ENSG00000175582",7.37373372387557e-07,0.015021900284678,7,1,0.267950064823925,1,1
"ENSG00000147689",0.0336148066969529,0.113579329417557,4,0,0.267830432835328,1,1
"ENSG00000136826",3.44204339238871e-11,0.0136570232436348,6,1,-0.267485373882879,1,1
"ENSG00000159346",1.25292430351603e-12,0.000882539875274201,4,1,-0.266787918107201,1,1
"ENSG00000169660",0.000275791152206246,1,9,0,-0.266384316327812,1,1
"ENSG00000213096",0.0226241894697534,1,6,0,0.266196808205524,1,1
"ENSG00000100092",0.0355658045506613,0.440918892029958,4,0,-0.265728686682612,0.833333333333333,0.833333333333333
"ENSG00000163472",1.19588942985345e-06,0.0475247906267127,5,1,-0.265430817393138,1,1
"ENSG00000164050",6.42780642581898e-06,1,3,0,-0.265039602133918,1,1
"ENSG00000173511",0.000937393683357803,1,5,0,0.264746290927107,1,1
"ENSG00000198729",2.67076488349406e-07,0.0256146003770021,4,1,-0.264349279527973,1,1
"ENSG00000197728",0.00259683920024332,0.000365052841137117,3,2,0.264328601398481,1,1
"ENSG00000115540",0.00121876036946654,1,4,0,0.264321044092497,1,0.833333333333333
"ENSG00000225470",1.11837063460946e-07,1,5,0,0.264142134143311,1,1
"ENSG00000164442",2.84896838278975e-05,2.35556256451663e-06,3,2,-0.264016511422768,1,1
"ENSG00000172113",0.00239980883111021,0.414256143909285,6,0,0.263478182682387,1,1
"ENSG00000158435",1.54490545926689e-05,1,5,0,0.263381375896219,1,1
"ENSG00000235823",0.0316239753267826,1,5,0,0.263369769590043,1,0.833333333333333
"ENSG00000064490",4.85713916015284e-13,3.20647640607446e-05,7,2,-0.263195033667337,1,1
"ENSG00000145191",0.000124346052169406,1,6,0,-0.263179483474373,1,1
"ENSG00000128626",0.000148498490388015,0.00758518665812003,3,1,-0.26283228640988,1,1
"ENSG00000163832",0.0016427076990077,0.0485858478732231,5,1,0.262317794075841,1,1
"ENSG00000197956",1.04031166619464e-239,1,3,0,-0.261848103720713,1,1
"ENSG00000167193",0.00352348083310746,0.117590555667278,5,0,-0.261152086220643,1,1
"ENSG00000206053",5.85460329714521e-11,1,4,0,-0.258570362938731,1,1
"ENSG00000125166",1.37266433029426e-06,1.50393312271098e-05,3,1,-0.258568272323162,1,1
"ENSG00000196507",9.04816027893093e-05,1,4,0,-0.25784922425502,1,1
"ENSG00000229124",0.0452324281936168,0.859185436285271,3,0,0.257780702378109,1,1
"ENSG00000072609",0.0229119750762518,1,5,0,-0.257353590959504,1,0.833333333333333
"ENSG00000183283",2.8431811410753e-15,1,8,0,-0.256960915164142,1,1
"ENSG00000005486",1.48332897240482e-05,0.11023904826937,6,0,-0.256552576851384,1,1
"ENSG00000119333",7.94100350446014e-10,0.0218807013964967,3,1,0.256118252686916,1,1
"ENSG00000127914",0.0128628398376918,0.0975638371451195,4,0,0.25575317172939,1,1
"ENSG00000016864",6.01531432341991e-30,0.0402752964937437,11,1,-0.254666271918977,1,1
"ENSG00000175664",1.65719050579629e-05,0.0292118392822438,8,1,0.254458495746947,1,1
"ENSG00000131844",0.00338326719307396,0.674765885373419,5,0,0.254351128322804,1,1
"ENSG00000078808",3.37372590602987e-11,0.000219706009939991,3,1,0.254134292306072,1,1
"ENSG00000182934",5.82149450849511e-07,0.0154291422695552,3,1,0.253979615538787,1,1
"ENSG00000102854",1.47988098553882e-17,1.41239953000069e-06,8,1,-0.253868861137445,1,1
"ENSG00000153406",0.0105292126925355,0.0958251807988702,4,0,0.253799325498792,1,1
"ENSG00000005889",0.00119695197470183,0.271174844972151,4,0,-0.253609601934275,1,0.833333333333333
"ENSG00000041988",0.0414729772390236,1,3,0,0.2534831940173,1,1
"ENSG00000126778",0.0222649238532347,1,3,0,-0.253384950213242,1,1
"ENSG00000013563",0.00277087881533354,1,3,0,-0.253352492845408,0.833333333333333,0.833333333333333
"ENSG00000162076",7.09201776808018e-08,0.128160959155222,5,0,0.253307585015305,1,1
"ENSG00000171928",1.48009803182042e-14,1,3,0,0.253191012897329,1,1
"ENSG00000175482",7.65683846715506e-07,0.134563831157354,8,0,-0.252958338422104,1,1
"ENSG00000118307",0.00807066339239106,0.420827213838368,5,0,0.252843717110075,1,0.833333333333333
"ENSG00000106263",3.34178523438531e-10,1,5,0,-0.252326247998395,1,1
"ENSG00000100294",0.00685152850921478,0.00736937348499283,5,1,0.25206619075157,1,1
"ENSG00000102738",1.7061948167099e-11,2.94011029080943e-05,3,1,-0.251889042545714,1,1
"ENSG00000157191",0.0439588974335486,0.0254225979790188,4,1,0.251313380538656,1,1
"ENSG00000090487",4.55225227777153e-05,1,4,0,-0.251034960923721,1,1
"ENSG00000104129",0.0365081258740001,0.0226076704197928,3,1,0.250573585990448,1,1
"ENSG00000168476",0.013912032672462,0,2,2,0.25031526841176,1,1
"ENSG00000137767",1.41767168396224e-15,1,4,0,-0.250000516129628,1,1
"ENSG00000147535",3.43536120892837e-07,0.00681854222919734,9,1,0.24964702913674,1,1
"ENSG00000138400",0.00337035564740914,0.0564373420052697,4,0,-0.24942457525528,1,1
"ENSG00000157916",1.78459478094683e-05,3.32946794460682e-06,3,2,0.249252018803694,1,1
"ENSG00000068438",1.34993761617986e-06,0.0901535592005161,5,0,-0.24923879994566,1,1
"ENSG00000119688",0.0440607341075043,0.287348242517109,6,0,0.249018877669434,1,1
"ENSG00000136682",1.50330657489472e-10,1,9,0,-0.248944378101102,1,1
"ENSG00000165650",0.0121090450527347,0.024770398095659,3,1,0.248777596093644,1,1
"ENSG00000264230",4.51307188735744e-07,0.693780287632412,6,0,0.248340889113406,1,1
"ENSG00000079805",0.00031694837338154,0.132075573405605,5,0,0.24822246110848,1,1
"ENSG00000161010",0.000194100717770368,0.0190063263000569,4,1,0.247209903075076,1,1
"ENSG00000118705",1.12387842472422e-13,1.11932909004373e-05,3,1,-0.247206828648745,1,1
"ENSG00000113552",0.0237337177160743,1,3,0,-0.246714060522996,1,1
"ENSG00000068912",0.0249786673001424,0.125850483902357,3,0,0.246680434950902,1,1
"ENSG00000144674",0.00326969679086587,0.433300343485631,6,0,0.246483348039996,1,1
"ENSG00000206573",0.00647884312848623,0.370990262484862,9,0,0.245326280791408,1,0.833333333333333
"ENSG00000080503",5.81703447636301e-11,1,10,0,0.244966104566749,1,1
"ENSG00000105281",1.19888466853764e-08,0.000870995891688952,4,1,-0.244845599791942,1,1
"ENSG00000108244",1.2356285951814e-43,1.04405708733525e-19,3,1,0.244824007592087,1,1
"ENSG00000099204",2.13544497930166e-05,1,7,0,-0.244468133935716,1,0.833333333333333
"ENSG00000181085",6.9081309517405e-06,1,9,0,0.244214584976987,1,1
"ENSG00000105289",8.49274041463304e-08,1,4,0,0.243768650100794,1,1
"ENSG00000188938",3.46133559185592e-06,1,8,0,0.243437094234043,1,1
"ENSG00000100138",1.62942228849508e-16,1,5,0,0.242943321689198,1,1
"ENSG00000122378",2.74796424814603e-06,0.00339354330526683,5,1,0.242790007550626,1,1
"ENSG00000182944",1.22017522326724e-26,0.00826632931133884,13,1,0.242782682087453,1,1
"ENSG00000197461",0.00151964225300201,0.502452062973098,5,0,-0.241750846680895,1,1
"ENSG00000188313",1.87477344131078e-13,0.0869555404648436,7,0,-0.241576761041368,1,1
"ENSG00000145014",9.25200425750535e-06,0.772487728624245,8,0,-0.24074063898891,1,0.833333333333333
"ENSG00000102226",0.0411244849177479,0.622609279502204,6,0,0.240661837667252,1,1
"ENSG00000141905",4.26176055892938e-06,0.0386791194383048,8,1,-0.238750971206021,1,1
"ENSG00000102317",6.56771849750321e-12,1.08030310985456e-05,3,1,-0.23823318794685,1,1
"ENSG00000177311",0.000104753246188938,0.496580776269886,6,0,-0.238185476998986,1,0.833333333333333
"ENSG00000166979",1.23596612636025e-18,1,9,0,0.237623749433908,1,1
"ENSG00000065809",4.11874357105627e-15,0.00943706321836222,12,2,0.237599426741215,1,1
"ENSG00000111679",0.0223323115588858,1,5,0,-0.23735568508637,1,1
"ENSG00000173588",1.06915603230632e-06,1,7,0,0.237310152907486,1,1
"ENSG00000105479",0.00046789679521494,1,6,0,-0.237118100092889,1,0.833333333333333
"ENSG00000108946",6.42921930580463e-13,0.00174662600920187,7,2,0.236961368528616,1,1
"ENSG00000127314",1.71168291516129e-14,9.18591110270408e-05,3,1,-0.236553463080285,1,1
"ENSG00000125826",3.82244230647055e-15,1,5,0,0.236357620227171,1,1
"ENSG00000153310",1.4459167910595e-17,1,13,0,0.236214400306486,1,1
"ENSG00000133104",5.7850055987986e-06,0.326447265614964,10,0,0.235907993026964,1,1
"ENSG00000232079",0.0230005657883774,0.0988341698747797,4,0,0.235839112564466,1,1
"ENSG00000081721",4.89479885285629e-05,1,4,0,0.235493746010096,1,1
"ENSG00000114416",7.15151939267794e-13,2.08030370162978e-06,12,1,0.23451890735325,1,1
"ENSG00000170365",0.000167852840035496,0.160911503320679,4,0,0.234016973481739,1,1
"ENSG00000165525",0.00580584717035175,1,3,0,-0.233962343327537,0.833333333333333,0.833333333333333
"ENSG00000011295",0.000891410655933108,1,4,0,0.233333785157402,1,1
"ENSG00000237765",0.000606539670652684,0.00278517553030178,8,1,0.232887005753253,1,0.833333333333333
"ENSG00000147099",7.96604562340028e-07,1,8,0,0.232798319989643,1,1
"ENSG00000134255",0.0494156549678657,0.812542161448833,6,0,0.232581740677894,1,0.833333333333333
"ENSG00000137944",0.0133582244315009,1,7,0,-0.231953784727885,1,1
"ENSG00000134152",3.4153996771804e-10,0.276428991519733,6,0,-0.231742948060282,1,1
"ENSG00000121749",0.0129297886759045,1,5,0,-0.23162686200385,1,0.833333333333333
"ENSG00000131503",3.96715121996802e-09,0.0124072127277015,9,1,-0.231492211976541,1,1
"ENSG00000167523",4.41466431115538e-07,0.178585097584959,9,0,-0.231139441966378,1,1
"ENSG00000164713",5.98082522386505e-16,1.47667209479596e-15,3,1,0.230562709414166,1,1
"ENSG00000184831",0.00299701665374142,0.527574926374753,4,0,0.230252235140208,1,1
"ENSG00000177731",9.99663573164668e-06,1,5,0,-0.229999125409942,1,1
"ENSG00000163597",1.08195250804777e-16,1,9,0,0.229857977494168,1,1
"ENSG00000148248",0.000557120574947871,0.0285370899427551,6,1,0.22978759204793,1,1
"ENSG00000184216",0.00735819272510035,1,5,0,0.229714313401635,1,0.833333333333333
"ENSG00000070081",2.32227214880422e-09,1,8,0,0.228891549812377,1,1
"ENSG00000134330",0.00461935037497552,0.0575720780531951,6,0,-0.228535701732726,1,1
"ENSG00000147676",6.2714816718274e-10,9.78387771354431e-07,3,2,0.22809597590123,1,1
"ENSG00000104695",1.07574833545445e-07,0.00248827815478965,4,2,-0.228088262616816,1,1
"ENSG00000080823",1.40039795524282e-06,1,9,0,-0.227887218202049,1,1
"ENSG00000155275",0.0490316574079731,0.889623255532699,6,0,0.227438536713142,1,1
"ENSG00000119487",0.00947579945129661,0.197010076103798,6,0,0.227342054845715,1,1
"ENSG00000112096",5.12871768998755e-26,0.771421903472637,8,0,0.226447000676114,1,1
"ENSG00000002822",0.0416526959767641,0.526829034143628,4,0,0.226443472347841,1,1
"ENSG00000151500",0.0120408249910487,0.00501012148071113,4,2,-0.225948095307815,1,1
"ENSG00000167693",0.027713115475582,0.539519046099013,4,0,-0.224924065542194,1,1
"ENSG00000156642",2.77029308642555e-08,0.000180539067836806,3,1,-0.224416532240253,1,1
"ENSG00000198355",4.11293807731401e-19,1.8985122747041e-07,4,1,-0.224130621270308,1,1
"ENSG00000168216",0.00042798692134819,0.482209690805987,6,0,0.224005396749682,1,1
"ENSG00000067082",0.00459794632683494,0.00897471153446426,3,1,0.223954435909412,1,1
"ENSG00000128016",1.79331483723548e-34,1,4,0,0.22248455558871,1,1
"ENSG00000163931",7.32168167152782e-42,1.69022018695243e-20,3,1,-0.222463677908781,1,1
"ENSG00000184983",0.00266602446444957,0.000584950529399323,3,1,-0.222284284093404,1,1
"ENSG00000116663",0.0326809464036943,0.607087283517578,3,0,-0.222222223319551,1,1
"ENSG00000142046",0.0326545568745066,1,8,0,0.222222222222222,1,1
"ENSG00000158163",0.000160224139912462,0.126661495690399,5,0,-0.222071846928221,1,1
"ENSG00000122644",3.10984532955908e-18,0.00439801337565927,6,1,-0.221776023233918,1,1
"ENSG00000189403",1.21055031880442e-132,1,6,0,0.221524943800276,1,1
"ENSG00000105323",3.78034401786065e-05,1,7,0,0.221178328283933,1,1
"ENSG00000138002",2.44150030574653e-15,1,6,0,0.22115363066092,1,1
"ENSG00000138495",0.000175548764540384,0,2,2,0.221046172869058,1,1
"ENSG00000140280",5.80732092766377e-09,1,6,0,0.220902514063139,1,1
"ENSG00000077380",2.1011110452695e-08,0.788289613273046,8,0,-0.220307699747565,1,1
"ENSG00000154059",0.0161597129003053,0.733033736069915,3,0,0.220206866286016,1,1
"ENSG00000137996",0.048388598222745,0.015636307543163,3,1,-0.219870685052061,1,1
"ENSG00000153485",0.00088097448259373,0,2,2,-0.219865006496682,1,1
"ENSG00000176261",0.012425141061001,0.805243258609865,7,0,-0.219825483749319,1,1
"ENSG00000124370",0.0127447546515272,1,4,0,-0.219192573143316,1,0.833333333333333
"ENSG00000065154",5.27416844842883e-08,0.000399235357689104,4,1,-0.218980561680992,1,1
"ENSG00000144566",9.34586495174107e-05,0.376222487691586,3,0,-0.218902652687884,1,1
"ENSG00000182899",0.000903993073945372,0.0317300537267977,5,2,-0.218847726222078,1,1
"ENSG00000110628",3.14781314873448e-06,0.916321607760048,9,0,-0.218627013191172,1,1
"ENSG00000147996",1.6704636519919e-06,1,7,0,0.218525372834231,1,1
"ENSG00000135968",0.00261552927652508,0.284868617368044,5,0,-0.218283357456283,1,1
"ENSG00000236104",0.0134171066798314,0.085449556787468,3,0,0.217843678394234,1,1
"ENSG00000184203",0.0404158526792108,0.24756409341272,4,0,-0.216312403615311,1,1
"ENSG00000060237",6.2189052148469e-09,1,6,0,-0.215918661926071,1,1
"ENSG00000166183",3.12683326965513e-05,0.450799533556369,13,0,0.215898918924044,1,0.833333333333333
"ENSG00000181789",0.00461938467458656,0.00224221799082929,3,1,0.215368131879527,1,1
"ENSG00000122783",0.00459569437176528,0.596649098998697,6,0,-0.21516014192965,1,1
"ENSG00000146282",0.0268847312668508,0.00493497881434823,4,1,-0.215048935345965,1,1
"ENSG00000167642",5.82298933652567e-15,5.25559954334161e-16,3,1,-0.214719680933536,1,1
"ENSG00000167766",0.00352236895622716,1,8,0,0.214645969531515,1,1
"ENSG00000113312",0.00310324089381186,0.0064556230395849,3,1,-0.214336254413204,1,1
"ENSG00000151893",0.00220110096960841,0.516409294619119,3,0,0.214334472506238,1,1
"ENSG00000104852",8.18800876333523e-27,1,6,0,0.213739912055556,1,1
"ENSG00000118849",1.61151396837391e-06,2.79254595687949e-07,3,1,0.21340418530732,1,1
"ENSG00000164405",2.64288340825676e-09,0,2,2,-0.212297586470985,1,1
"ENSG00000106052",2.29647504839767e-08,1,6,0,0.21224900571926,1,1
"ENSG00000140153",0.020155840589723,0.417593739067705,6,0,0.211538263383782,1,0.666666666666667
"ENSG00000120471",0.000237712692688085,1,8,0,0.210695123737582,0.833333333333333,0.833333333333333
"ENSG00000158623",0.000632839936148551,1,3,0,-0.210564535919369,1,1
"ENSG00000156381",0.0204564146908202,1,4,0,-0.210542321833599,1,1
"ENSG00000176532",1.67713068942607e-10,1,4,0,0.210411153096169,1,1
"ENSG00000122482",4.20474610469206e-05,1,7,0,0.210347472234039,1,1
"ENSG00000204256",0.0111779534606254,0.516509133403655,4,0,-0.210106485496874,1,1
"ENSG00000174720",4.34869407877188e-12,0.0355577371851037,9,1,0.209564372258193,1,1
"ENSG00000183605",0.0251590567950876,0.0543476695970445,3,0,0.209474038273398,1,1
"ENSG00000158864",0.000994619261094716,0,2,2,-0.20905186608733,1,1
"ENSG00000244879",0.0221163376993881,0.326060082735565,6,0,0.208899038006262,1,1
"ENSG00000100462",0.0038392997823211,1,5,0,0.208669176697212,1,1
"ENSG00000120254",0.00185026007014631,1,4,0,-0.208377603835646,1,1
"ENSG00000078674",1.14334650674339e-09,1,9,0,0.208251590061965,1,1
"ENSG00000166920",9.41755537225702e-21,1,4,0,-0.207891143372227,1,1
"ENSG00000112419",6.45980920887653e-07,0.0290806453284465,4,1,-0.20752856606258,1,1
"ENSG00000205981",0.000192913990742806,1,4,0,-0.207524146672328,1,1
"ENSG00000145632",1.19351236217536e-09,0.0162126149389298,4,1,-0.207475648943682,1,1
"ENSG00000104611",9.48357718235146e-06,0.438853893164776,7,0,-0.207332679897822,1,1
"ENSG00000111639",2.66536555475664e-33,3.11282946114911e-07,4,1,0.207169494041614,1,1
"ENSG00000170619",4.67705231661808e-05,1,4,0,-0.207150185500745,1,1
"ENSG00000114520",0.0196672861897295,0.130673475199119,3,0,-0.207119931394551,1,1
"ENSG00000166526",0.00612998021854239,0.944508686607548,7,0,0.206898033738651,1,0.833333333333333
"ENSG00000013588",0.000205466802030476,0.0575462662847885,3,0,-0.20663059176985,1,1
"ENSG00000115514",3.14781314873448e-06,0.000176455018939477,3,1,0.206495454674607,1,1
"ENSG00000064726",0.0243526299848516,0,2,2,0.206407942974689,1,1
"ENSG00000166949",0.0144486041355276,0.483202870657952,6,0,0.206255681376606,0.833333333333333,0.833333333333333
"ENSG00000183576",0.000193382573561391,1,6,0,0.206227982214654,1,0.833333333333333
"ENSG00000164144",0.000273668693555871,0.0556741089900069,7,0,0.205614215727848,1,1
