"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Ciliated_UK_72hpi_child_Infected-Ciliated_uninfected_child_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000108602",0.000232173852676779,1,3,0,-0.042805107798583,1,1
"ENSG00000170345",0.00259764414651748,0,2,2,-0.0427980644912562,1,1
"ENSG00000010278",0.009133700124556,1,3,0,0.0427389029963706,1,1
"ENSG00000123349",7.04937017231812e-05,0,2,2,0.0418604721231728,1,1
"ENSG00000116251",0.0163459391722812,0,2,2,0.0413502334563268,1,1
"ENSG00000065978",5.25438604304896e-08,0,2,2,-0.0407860864766412,1,1
"ENSG00000100814",0.0486107238003712,1,3,0,0.0402438098730004,1,1
"ENSG00000215845",0.0433999278898685,1,3,0,-0.0390924638425256,1,1
"ENSG00000170421",0.0004578039590228,1,3,0,0.0381052174711499,1,1
"ENSG00000167468",0.0455846381199908,1,3,0,0.0368816450809604,1,1
"ENSG00000149932",0.0164256046270517,0,2,2,0.0367321376641028,1,1
"ENSG00000100300",7.65517925168568e-06,0,2,2,-0.0366653424046309,1,1
"ENSG00000106541",0.0476670274359201,1,3,0,0.0338806342859935,1,1
"ENSG00000161798",0.00100473247004385,0,2,2,-0.0285790653362638,1,1
"ENSG00000126432",0.0285040502708666,1,3,0,-0.0225651872715014,1,1
"ENSG00000188846",0.0231106199525477,0,2,2,0.0221243440132731,1,1
"ENSG00000265681",0.000988493976655392,0,2,2,0.0220766259773612,1,1
"ENSG00000110700",0.00090726172972145,0,2,2,0.0220020631144821,1,1
"ENSG00000111640",0.0172537794283653,0,2,2,-0.0218380319034182,1,1
"ENSG00000115268",0.000301639594748699,0,2,2,-0.0189209734405172,1,1
"ENSG00000170889",0.0263384988451727,0,2,2,0.015338733012161,1,1
"ENSG00000133112",0.00773117410350066,0,2,2,-0.011988847428431,1,1
