"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Suprabasal_VIC01_72hpi_child_Infected-Suprabasal_uninfected_child_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000259426",0.0450854584717114,0.0500854065432428,3,0,0.676135024144748,1,0.666666666666667
"ENSG00000099810",0.00091020728122352,1,4,0,-0.67419467663223,1,0.666666666666667
"ENSG00000075151",0.000187924529327136,1,3,0,0.673059912030828,1,0.833333333333333
"ENSG00000196961",0.00365517495031949,1,3,0,0.670463630271019,1,0.833333333333333
"ENSG00000168268",0.0207008430755504,0.0370149663269019,3,1,0.666979025293432,1,0.833333333333333
"ENSG00000164062",0.0209881533195766,1,3,0,-0.666666666666667,1,0.666666666666667
"ENSG00000135374",0.0319504167414208,1,3,0,-0.666666666666666,1,0.666666666666667
"ENSG00000152558",3.38068160031445e-09,1,3,0,-0.66632964252325,1,0.833333333333333
"ENSG00000100359",1.91948646298911e-14,3.95592372748063e-07,7,1,0.666007282458372,1,1
"ENSG00000117751",0.000226025445580715,1,4,0,-0.664934712313164,0.833333333333333,0.666666666666667
"ENSG00000260916",1.74546453713222e-09,1,5,0,-0.66477065402236,1,0.833333333333333
"ENSG00000100979",4.26334030587996e-05,0.00568565557946907,4,1,-0.664138830548092,1,0.833333333333333
"ENSG00000214046",1.19874974833386e-08,0.453346150076487,7,0,-0.662296057797003,1,0.666666666666667
"ENSG00000099958",0.0374680794370022,1,4,0,-0.661895333871916,1,0.5
"ENSG00000125505",0.00274539234062968,0.000374172614243666,4,1,0.661653899891297,1,0.833333333333333
"ENSG00000253710",0.0096468995562872,1,6,0,-0.660088383862342,1,0.833333333333333
"ENSG00000160679",0.00976585312235264,1,5,0,0.659088718556708,0.833333333333333,0.666666666666667
"ENSG00000163882",3.29749089865192e-06,0.000188725610032234,3,1,-0.654492380384346,1,0.833333333333333
"ENSG00000120533",3.59672723272179e-21,1,5,0,-0.654364990134889,1,1
"ENSG00000142599",0.000900381376697546,1,4,0,-0.651591725291243,0.833333333333333,0.833333333333333
"ENSG00000166181",0.00327279641344377,1,5,0,-0.65102832847477,1,0.666666666666667
"ENSG00000143224",0.0103921977735136,0.00272847732481365,5,1,-0.648531664492525,1,0.666666666666667
"ENSG00000100722",0.00242502232287657,1,4,0,-0.648120567313565,0.833333333333333,0.666666666666667
"ENSG00000196510",0.0010159570915853,1,4,0,0.644231477642543,1,0.666666666666667
"ENSG00000100918",0.0282917369611474,0.0616657866504384,3,0,0.638428148767384,0.833333333333333,0.833333333333333
"ENSG00000145495",0.0291413540898421,1,3,0,-0.638040767191391,1,0.5
"ENSG00000164930",1.14773204373265e-05,1,7,0,-0.636740220392516,1,0.666666666666667
"ENSG00000137500",0.0022120112556377,1,6,0,0.635700073734408,1,0.666666666666667
"ENSG00000115540",0.00133961160787956,1,4,0,-0.635189878712086,0.833333333333333,0.833333333333333
"ENSG00000146733",0.0257100317816997,1,3,0,0.63056339931148,0.833333333333333,0.666666666666667
"ENSG00000092108",6.21063992800042e-08,1,6,0,0.627890697415508,1,0.833333333333333
"ENSG00000147654",0.000894993671211677,1,5,0,-0.625399987027504,1,0.666666666666667
