"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Secretory_UK_72hpi_child_Infected-Secretory_uninfected_child_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000149257",0.0331988002429622,0.019597321567846,3,1,-0.382609378205658,0.833333333333333,0.833333333333333
"ENSG00000182923",0.0315764808715636,0.263630025876225,5,0,-0.382553190678928,1,0.833333333333333
"ENSG00000151881",0.00109270875722536,0.184188163235301,4,0,0.382077329672557,0.833333333333333,0.833333333333333
"ENSG00000137497",2.97988963614489e-06,0.535933073862006,6,0,0.380952380599869,1,0.833333333333333
"ENSG00000133943",0.00151717445749905,0.739849824861938,9,0,-0.38095210762403,1,0.666666666666667
"ENSG00000186260",0.00103272073688752,1,5,0,0.380146444355102,1,0.833333333333333
"ENSG00000105856",5.41097467774183e-10,0.00682023889018222,4,1,-0.379935450406712,1,1
"ENSG00000112651",5.70376358381341e-05,0.00348645778005216,5,1,0.379343131185528,1,1
"ENSG00000154099",0.00707692098008843,0.0139065719901146,6,1,-0.378859439714714,1,1
"ENSG00000122026",1.35503030486392e-248,1.02958245447948e-91,3,1,0.378628747138051,1,1
"ENSG00000170412",2.44386850713405e-11,1,6,0,-0.378101483551057,1,1
"ENSG00000196873",0.00123281613281633,0.45476939994271,8,0,0.377709180013415,1,1
"ENSG00000183734",5.93139977932044e-07,1,4,0,0.376249222446857,1,0.833333333333333
"ENSG00000160570",0.000438138465026171,0.00531003140007121,6,1,-0.375475010336288,1,1
"ENSG00000102125",0.02911430011439,0.121758676099396,4,0,0.375364665481206,1,0.833333333333333
"ENSG00000092199",1.21524005437186e-38,1,7,0,-0.375290090549951,1,1
"ENSG00000084764",2.73315607633245e-06,0.0254743248361385,7,1,0.374999896987121,1,0.833333333333333
"ENSG00000110911",0.00618607820828313,0.497037189188836,5,0,0.374823037549403,1,0.666666666666667
"ENSG00000167523",9.76374110200793e-05,0.0214383952890755,7,1,0.374406012693528,1,0.833333333333333
"ENSG00000112096",3.55536093910154e-23,1,8,0,0.373734158679994,1,1
"ENSG00000103429",3.68874872551711e-06,1,6,0,0.373138868385226,1,1
"ENSG00000140575",3.29628412432381e-06,1,4,0,-0.371459283111098,1,0.833333333333333
"ENSG00000103415",9.94739988025523e-15,0.00731227557765065,5,2,0.371272590962068,1,1
"ENSG00000132676",7.65692069949119e-06,4.94554804182407e-05,10,1,-0.371201446202653,1,1
"ENSG00000067225",6.5566334963825e-53,1.41465422592178e-19,4,1,-0.37101859516354,1,1
"ENSG00000136044",7.29009407827198e-05,0.021406656949856,4,1,0.370780253937613,1,1
"ENSG00000168310",2.0644812157356e-11,2.69859040178655e-06,5,1,0.370069496009976,1,1
"ENSG00000125952",0.0143770385193145,0.826571097887055,6,0,0.369829047593783,1,0.833333333333333
"ENSG00000174243",3.7607520488225e-13,0.0462335662299429,4,1,0.369373595880183,1,1
"ENSG00000068438",0.00185074004875906,0.00198116203332968,4,1,0.368984325860957,1,1
"ENSG00000100462",0.00285919310752911,0.0569226386618564,4,0,-0.368239535565139,1,0.833333333333333
"ENSG00000172590",1.86644089636432e-05,1.65578479291525e-05,7,1,-0.367953332246177,1,1
"ENSG00000130640",1.19444055866825e-12,1,7,0,0.367582438002717,1,1
"ENSG00000114544",3.20087236272438e-05,1,3,0,0.366726157208732,1,1
"ENSG00000183891",4.87276862990762e-06,1,7,0,0.366680254728652,1,0.833333333333333
"ENSG00000130816",4.85276960208226e-14,0.486021046832546,7,0,-0.365703312375085,1,0.833333333333333
"ENSG00000126581",1.27303881129468e-40,1,7,0,-0.365515095793114,1,1
"ENSG00000108946",4.35685422337133e-09,0.0100698558986689,6,1,0.365220740638881,1,0.833333333333333
"ENSG00000099992",0.0416218976919249,0,2,2,-0.364979285967913,1,1
"ENSG00000176945",3.06051097952334e-11,2.64883916110626e-06,6,1,-0.364829978498935,1,1
"ENSG00000255857",0.0176807554161619,0.724258356013946,3,0,-0.364240387397284,1,1
"ENSG00000163702",0.00876143471156018,1,5,0,0.363636363636395,1,1
"ENSG00000179988",0.0277748636309371,1,3,0,0.363122488415009,1,0.833333333333333
"ENSG00000247498",0.0252963939303159,1,4,0,0.3618776814068,1,1
"ENSG00000197930",4.7010817829206e-06,0.0546216606106727,4,0,0.361157110080741,1,1
"ENSG00000101940",6.66121485354453e-19,1,6,0,-0.361079123830776,1,1
"ENSG00000068137",4.60579449637654e-05,0.286532172608511,8,0,-0.360839484721545,1,1
"ENSG00000142687",8.13989227725216e-05,0.0621815579341524,6,0,0.360476112078299,1,0.833333333333333
"ENSG00000127022",4.92917152759043e-14,0.00922113172593314,5,1,0.360011353021664,1,1
"ENSG00000116731",5.823613912019e-05,0.156561062628108,9,0,-0.359998544405825,1,0.666666666666667
"ENSG00000149179",7.67080372175798e-06,0.000808949276669284,6,1,0.359268518423702,1,0.833333333333333
"ENSG00000188739",6.04897854286322e-06,1,4,0,-0.358273094733712,1,1
"ENSG00000137098",2.52924154892676e-07,1,7,0,0.356851935585248,1,1
"ENSG00000111328",1.58025585238861e-19,0.000271478486978975,8,1,0.356546793843452,1,0.833333333333333
"ENSG00000213366",0.0212857636677228,0.631205667107828,5,0,-0.356302840077142,1,0.666666666666667
"ENSG00000183283",2.04235676939487e-10,0.55421381331958,5,0,0.356084784577214,1,1
"ENSG00000160439",0.00150202547085001,1,5,0,0.355344795770956,1,1
"ENSG00000139146",0.0108187865839955,0.316851810169621,6,0,-0.355141512825214,1,0.833333333333333
"ENSG00000082014",0.00995907898816965,1,4,0,-0.355133286553823,0.833333333333333,0.666666666666667
"ENSG00000106261",0.0364956440044301,1,3,0,0.354867790185932,1,1
"ENSG00000100949",0.0112591049590417,0.322097570180582,4,0,0.354838631878734,0.833333333333333,0.833333333333333
"ENSG00000064652",0.0121699219807646,0.0162838911942895,4,2,0.354591794737525,1,1
"ENSG00000170142",8.5954941298696e-06,0.624346163695199,5,0,-0.354327605009047,1,0.833333333333333
"ENSG00000106305",7.57307517692139e-13,0.185666026726478,3,0,0.353823280705421,1,1
"ENSG00000197785",0.0120418509320997,0.0160190341376414,4,1,-0.353208179895715,1,1
"ENSG00000109920",0.000197371523438684,0.0666969048726076,6,0,-0.352993284118223,1,0.666666666666667
"ENSG00000173575",7.36020420612187e-07,0.100950252460874,5,0,0.352797669253768,1,1
"ENSG00000185262",0.00079255787228017,0,2,2,0.352752018024192,1,1
"ENSG00000110628",6.02891450520771e-12,1,10,0,0.352240390635371,1,1
"ENSG00000160688",0.000243562753318928,0.131186535492336,3,0,-0.352135157227548,1,1
"ENSG00000182093",1.36679850232546e-11,1,5,0,-0.352058629712264,1,1
"ENSG00000114125",2.53696664070457e-10,9.12726528753775e-08,5,1,0.35200885843592,1,1
"ENSG00000124226",0.0108797242482471,0,2,2,0.351851235725233,1,1
"ENSG00000166710",5.90504086149476e-28,1,7,0,-0.351736412741106,1,1
"ENSG00000188603",1.32434628017557e-06,0.103830858342,4,0,0.350920618238809,1,1
"ENSG00000204256",0.000411430629146234,0.0146448614548648,3,1,0.350347668960105,1,0.833333333333333
"ENSG00000175575",1.96150192494212e-06,0.00297241924011015,5,2,-0.348891116534424,1,1
"ENSG00000148334",5.31746573282656e-13,1,5,0,-0.348652636249327,1,1
"ENSG00000160014",0.0365906322043237,0.0263497476520453,3,1,-0.348342243190217,1,1
"ENSG00000145736",7.79151879852157e-07,1,10,0,-0.347825111172896,1,1
"ENSG00000050820",6.07153904704878e-06,1,6,0,-0.347823186079112,1,1
"ENSG00000197562",0.0426554721702609,0.58117745354695,3,0,0.347515130068563,1,1
"ENSG00000141002",9.86542396855727e-26,1,8,0,0.347185102352256,1,1
"ENSG00000012061",4.56364338653234e-08,0.0372908845081004,8,1,0.346938279331013,1,1
"ENSG00000120805",4.2278480437993e-05,3.31097312414834e-05,3,1,0.346911566510869,1,1
"ENSG00000081721",4.8098969416329e-05,1,4,0,0.346323696207634,1,1
"ENSG00000214113",0.028709528695955,0.0362062049380222,4,1,0.346312066629526,1,1
"ENSG00000166012",4.91752319892605e-05,1,6,0,-0.345983794994664,1,1
"ENSG00000122952",1.39278280213351e-07,1,5,0,-0.34550868045876,0.833333333333333,0.833333333333333
"ENSG00000249859",0.000358594934056168,0.491393073332217,7,0,0.344424554904839,0.833333333333333,0.833333333333333
"ENSG00000103495",2.00159235814178e-14,1,10,0,-0.34436535362335,1,0.833333333333333
"ENSG00000106682",1.14620270842785e-05,0.000442833123809627,3,1,0.344262937626897,1,1
"ENSG00000171552",0.0106377018986829,1,6,0,0.344004521876217,1,0.833333333333333
"ENSG00000116729",0.0107170912390741,0.66013967755831,5,0,0.343925373858807,0.833333333333333,0.833333333333333
"ENSG00000064490",1.30357196722057e-23,0.0331391303236187,7,1,0.343482939120181,1,1
"ENSG00000129226",0.0388603116686313,1,3,0,-0.342725681890253,1,0.833333333333333
"ENSG00000115963",2.44543275288822e-12,5.16003530813409e-11,5,2,0.342685675966805,1,1
"ENSG00000120471",9.41331423784407e-11,0.142393579279461,9,0,-0.341463310328774,0.833333333333333,0.833333333333333
"ENSG00000169062",4.50965356003494e-23,1,12,0,-0.341401845039895,1,1
"ENSG00000183955",0.000322381845019645,0.310354928618338,5,0,0.341205500461109,1,0.833333333333333
"ENSG00000144659",0.00415857639674604,1,4,0,-0.340932530802346,1,1
"ENSG00000165806",3.05887029861699e-06,1,6,0,0.340909444053851,1,1
"ENSG00000153015",0.00928615170803878,1,3,0,-0.340449759750798,1,1
"ENSG00000120158",0.000842404722262956,1,5,0,-0.339347456648497,1,1
"ENSG00000153113",3.86539772367157e-12,0.244226831092277,12,0,0.338260138555943,1,0.833333333333333
"ENSG00000160211",0.00763789144928615,0.00398148287266348,3,1,0.337857477211142,1,1
"ENSG00000115464",0.0268555062933599,0.0610501004723955,3,0,-0.337349925860019,1,0.833333333333333
